ts,numsurveys,numrespondents,mipds_101,mipds_102,mipds_103,mipds_105,mipds_109,mipds_110,mipds_203,mipds_204,mipds_207,mipds_308,mipds_309,mipds_401,mipds_404,mipds_503,mipds_509,mipds_601,mipds_602,mipds_603,mipds_605,mipds_610,mipds_804,mipds_901,mipds_1001,mipds_1011,mipds_1012,mipde_101,mipde_102,mipde_103,mipde_105,mipde_108,mipde_109,mipde_110,mipde_501,mipde_502,mipde_504,mipdfp_506,mipdfp_601,mipdfp_602,mipdfp_603,mipdfp_604,mipdfp_605,mipdfp_606,mipdfp_608,mipdfp_610,mipdfp_701,mipdfp_702,mipdsp_201,mipdsp_202,mipdsp_203,mipdsp_204,mipdsp_205,mipdsp_207,mipdsp_208,mipdsp_210,mipdsp_211,mipdsp_212,mipdsp_217,mipd_1,mipd_2,mipd_3,mipd_4,mipd_5,mipd_6,mipd_7,mipd_8,mipd_9,mipd_10,mipd_11,mipd_12,mipd_13,mipd_14,mipd_15,cap_1,cap_2,cap_3,cap_4,cap_5,cap_6,cap_7,cap_8,cap_9,cap_10,cap_12,cap_13,cap_14,cap_15,cap_16,cap_17,cap_18,cap_19,cap_20,cap_21,cap_22,cap_23,cap_24
1951q2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.87775,1.29725,.38099999,.49925002,3.4982499,51.110001,.5,.1285,2.0919999,3.8295001,.165,0,7.674,0,6.9467498,21.65775,.38099999,.047,.237,.62324999,.2335,.08975,.02025,0,0,.66350001,.222,.77199997,.60000001,28.74475,0,0,25.16375,3.8295001,0,9.7659998,0,6.9467498
1951q3,1,1986,10.605,.322,10.605,.161,0,.388,.252,0,0,.073,.146,.44,.22,0,0,18.664,.512,.475,27.996,9.332,0,0,0,.266,0,10.605,.322,10.605,.161,.621,0,.388,0,0,1.024,1.024,18.664,.512,.475,0,27.996,0,0,9.332,0,0,0,.266,.252,0,0,0,0,0,.539,0,0,23.502001,1.057,.219,.66000003,1.024,56.978001,0,.117,2.7679999,3.4660001,.22,0,8.5780001,0,1.41,22.080999,.219,0,0,.62099999,.252,.117,0,0,0,.87900001,.266,.53899997,.80000001,30.006001,0,0,27.996,3.4660001,0,11.346,0,1.41
1951q4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.39,2.2585,.46500001,.37950001,5.1919999,54.322001,0,.77749998,1.3839999,5.9575002,.119,0,5.911,0,1.843,23.8805,.46500001,.038,.221,1.013,.126,.298,0,0,.479,.498,1.1470001,.46799999,.44950001,28.936,0,0,26.403501,5.9575002,.479,7.2949998,0,1.843
1952q1,2,4018,.708,.571,4.912,0,10.878,.704,0,.076,0,.611,.1,.059,.041,0,0,22.535,.658,.097,26.099,1.744,0,0,0,0,0,.708,.571,4.912,0,1.405,10.878,.704,.532,.943,7.443,1.012,22.535,.658,.097,0,26.099,0,.532,1.744,0,0,2.911,.038,0,.076,.038,0,0,0,.397,0,0,19.278,3.46,.71100003,.099,9.3599997,51.666,0,1.438,0,8.4490004,.018,0,3.244,0,2.276,25.68,.71100003,.076,.442,1.405,0,.479,0,0,.958,.117,2.0280001,.39700001,.099,27.865999,0,0,24.811001,8.4490004,.958,3.244,0,2.276
1952q2,1,2031,3.482,.718,7.026,.359,3.482,4.808,.168,0,0,.123,.123,.563,0,0,0,7.528,.996,0,32.931,10.113,0,0,1.458,1.458,0,3.482,.718,7.026,.359,3.482,3.482,4.808,.601,0,4.456,2.491,7.528,.996,0,0,32.931,0,2.471,10.113,0,0,.063,.161,.168,0,0,0,0,0,.185,0,0,23.841,.57700002,.24600001,.56300002,5.3179998,54.040001,0,.043,1.592,10.094,0,0,1.544,0,2.142,22.443001,.24600001,0,.25999999,3.4820001,.168,0,0,0,.063,.56300002,.161,.185,.52600002,36.417999,0,0,20.113001,10.094,0,3.1359999,0,2.142
1952q3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.473333,1.9093334,.58916668,.51033335,7.9126665,47.411334,.10083334,.03583333,1.3266667,9.79,0,0,2.1555,0,1.785,25.577501,.58916668,.112,2.5483333,3.2650001,.28149999,0,0,0,.0525,.46916669,.92783335,.382,.43833335,32.744166,0,.10083334,17.454501,9.79,0,3.4821666,0,1.785
1952q4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.105666,3.2416667,.93233336,.45766668,10.507333,40.782667,.20166667,.02866667,1.0613333,9.4860001,0,0,2.767,0,1.428,28.712001,.93233336,.224,4.8366666,3.0480001,.39499999,0,0,0,.042,.37533335,1.6946667,.579,.35066668,29.070333,0,.20166667,14.796001,9.4860001,0,3.8283332,0,1.428
1953q1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.737999,4.5740001,1.2755,.40500001,13.102,34.154,.30250001,.0215,.796,9.1820002,0,0,3.3784999,0,1.071,31.8465,1.2755,.336,7.1249999,2.8310001,.50849999,0,0,0,.0315,.28150001,2.4615,.77599999,.26300001,25.3965,0,.30250001,12.137501,9.1820002,0,4.1744999,0,1.071
1953q2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.370332,5.9063334,1.6186667,.35233334,15.696666,27.525333,.40333335,.01433333,.53066667,8.8780003,0,0,3.9899999,0,.71399999,34.981,1.6186667,.44799999,9.4133332,2.6140001,.62199998,0,0,0,.021,.18766667,3.2283334,.97299999,.17533334,21.722666,0,.40333335,9.4790004,8.8780003,0,4.5206665,0,.71399999
1953q3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.002665,7.2386668,1.9618334,.29966667,18.291333,20.896667,.50416668,.00716667,.26533333,8.5740004,0,0,4.6014999,0,.35699999,38.1155,1.9618334,.55999999,11.701666,2.3970001,.73549998,0,0,0,.0105,.09383334,3.9951667,1.17,.08766667,18.048833,0,.50416668,6.8205003,8.5740004,0,4.8668332,0,.35699999
1953q4,1,1213,0,2.44,4.401,.247,26.178,4.188,.849,.425,0,2.305,0,0,0,0,0,4.162,0,2.527,7.58,0,0,0,.383,.082,0,0,2.44,4.401,.247,2.18,26.178,4.188,3.795,0,3.101,3.101,4.162,0,2.527,0,7.58,0,0,0,0,.605,0,2.381,.849,.425,2.381,0,0,0,1.367,0,1.168,39.634998,8.5710001,2.3050001,.24699999,20.886,14.268,.60500002,0,0,8.2700005,0,0,5.2129998,0,0,41.25,2.3050001,.67199999,13.99,2.1800001,.84899998,0,0,0,0,0,4.7620001,1.367,0,14.375,0,.60500002,4.1620002,8.2700005,0,5.2129998,0,0
1954q1,1,1472,3.179,14.74,3.704,3.672,4.984,2.116,0,0,0,.459,0,.382,.382,0,0,2.865,2.163,2.354,15.62,8.98,1.177,.382,1.042,0,0,3.179,14.74,3.704,3.672,1.868,4.984,2.116,1.925,0,0,0,2.865,2.163,2.354,0,15.62,0,2.865,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,34.264,0,.45899999,1.145,2.914,34.847,0,1.177,1.378,18.377001,.382,0,5.0549998,0,0,34.320999,.45899999,.382,.99000001,1.868,0,0,1.177,0,0,1.145,0,0,0,20.136999,0,0,14.711,18.377001,0,6.434,0,0
1954q2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.145334,2.539,1.8356667,.76333332,5.1753333,30.254333,.40433335,.8576667,.91866668,14.474001,.65366668,0,3.7743332,0,7.2023335,30.986333,1.8356667,.25466667,3.0096666,2.0456667,.19966666,0,.8576667,.40433335,.40433335,1.1623333,1.2833333,.27999999,.24633334,16.696333,0,.40433335,13.558667,14.474001,0,4.6936667,0,7.2023335
1954q3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.026667,5.0780001,3.2123335,.38166666,7.4366666,25.661667,.80866671,.53833335,.45933334,10.571,.92533335,0,2.4936666,0,14.404667,27.651666,3.2123335,.12733333,5.0293332,2.2233334,.39933332,0,.53833335,.80866671,.80866671,1.1796667,2.5666666,.55999998,.49266668,13.255666,0,.80866671,12.406333,10.571,0,2.9533334,0,14.404667
1954q4,1,1481,0,9.474,2.007,0,7.955,2.707,.599,0,0,2.295,2.295,0,0,0,1.213,11.254,2.369,1.283,6.163,0,.219,0,0,1.213,0,0,9.474,2.007,0,1.286,7.955,2.707,1.435,0,0,0,11.254,2.369,1.283,0,6.163,0,0,0,0,1.213,2.328,0,.599,0,3.85,0,0,0,.84,0,0,24.908001,7.6170001,4.5890002,0,9.698,21.069,1.2130001,.219,0,6.6680002,1.197,0,1.2130001,0,21.607,24.316999,4.5890002,0,7.0489998,2.401,.59899998,0,.219,1.2130001,1.2130001,1.197,3.8499999,.83999997,.73900002,9.8149996,0,1.2130001,11.254,6.6680002,0,1.2130001,0,21.607
1955q1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3955,5.7245001,4.7250001,0,7.3304999,40.4345,.60650003,1.848,0,7.5265002,.90600002,0,3.699,0,10.8035,17.9815,4.7250001,.97399998,4.1239999,1.2005,.29949999,0,.87400002,.60650003,.60650003,.90600002,3.841,.41999999,.36950001,18.406499,0,.60650003,22.027499,7.5265002,0,3.699,0,10.8035
1955q2,1,1138,0,2.267,1.95,0,1.95,1.715,0,0,3.832,2.43,2.43,0,0,0,0,18.759,3.507,0,23.492,10.536,1.529,0,0,0,0,0,2.267,1.95,0,0,1.95,1.715,1.882,1.882,0,0,18.759,3.507,0,0,23.492,0,3.507,10.536,0,0,0,0,0,0,0,3.832,0,0,0,0,0,7.8829999,3.832,4.8610001,0,4.9629998,59.799999,0,3.477,0,8.3850002,.61500001,0,6.1849999,0,0,11.646,4.8610001,1.948,1.199,0,0,0,1.529,0,0,.61500001,3.832,0,0,26.997999,0,0,32.800999,8.3850002,0,6.1849999,0,0
1955q3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5296666,2.5546667,7.0506668,0,11.132,53.774,0,2.318,0,6.1240002,.41000001,0,8.1076667,0,0,11.110333,7.0506668,1.2986666,8.2816668,.26866666,0,0,1.0193334,0,0,.41000001,2.5546667,0,0,23.954666,0,0,29.818666,6.1240002,0,8.1076667,0,0
1955q4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1763333,1.2773333,9.2403336,0,17.300999,47.748,0,1.159,0,3.8630001,.205,0,10.030333,0,0,10.574666,9.2403336,.64933332,15.364334,.53733333,0,0,.50966668,0,0,.205,1.2773333,0,0,20.911333,0,0,26.836333,3.8630001,0,10.030333,0,0
1956q1,1,1623,1.023,0,2.419,1.023,4.552,0,0,0,0,8.573,2.858,0,0,0,0,16.674,6.354,0,6.354,5.16,0,0,0,0,1.387,1.023,0,2.419,1.023,.806,4.552,0,1.023,0,0,0,16.674,6.354,0,0,6.354,5.16,2.019,5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,9.823,0,11.43,0,23.469999,41.722,0,0,0,1.602,0,0,11.953,0,0,10.039,11.43,0,22.447001,.80599999,0,0,0,0,0,0,0,0,0,17.868,0,0,23.854,1.602,0,11.953,0,0
1956q2,1,1616,1.265,2.531,1.265,2.531,5.429,1.778,1.084,0,0,6.995,3.497,0,0,0,0,10.94,2.822,1.411,21.88,0,.163,0,0,0,0,1.265,2.531,1.265,2.531,1.265,5.429,1.778,0,0,0,0,10.94,2.822,1.411,0,21.88,0,3.27,0,0,0,0,.453,1.084,0,.907,0,0,0,0,0,.453,17.330999,2.898,10.492,0,19.152,40.321999,0,.245,0,0,0,0,9.5600004,0,0,14.8,10.492,0,19.152,1.265,1.084,.082,.163,0,0,0,1.813,0,1.265,26.113001,0,0,14.209,0,0,9.5600004,0,0
1956q3,2,3740,2.651,2.783,5.302,0,2.033,1.44,2.093,0,0,8.696,8.696,0,0,0,0,14.763,1.105,0,23.175,7.133,0,0,0,.568,0,2.651,2.783,5.302,0,0,2.033,1.44,.303,0,.858,.555,14.763,1.105,0,0,23.175,0,0,7.133,0,0,0,0,2.093,0,0,0,0,0,.93,0,0,14.423,3.023,17.393,0,6.3010001,46.175999,0,0,.75800002,4.0489998,2.0569999,0,5.4130001,.37799999,.03,14.815,17.393,0,5.1389999,0,2.0929999,0,0,0,0,2.0569999,0,.93000001,.214,24.834,0,0,21.896,4.0489998,0,6.1700001,.37799999,.03
1956q4,2,3939,4.213,2.38,8.426,0,2.219,1.702,1.43,0,0,5.046,5.046,0,0,0,0,13.193,1.272,4.473,26.836,5.193,0,0,0,1.647,0,4.213,2.38,8.426,0,0,2.219,1.702,.282,0,1.089,.807,13.193,1.272,4.473,0,26.836,0,0,5.193,0,0,.127,0,1.43,0,0,0,0,0,.476,0,0,19.309999,2.0320001,10.092,0,7.8860002,50.967999,0,0,1.425,3.875,.91600001,0,3.1889999,.30500001,.003,19.502001,10.092,0,6.5149999,0,1.4299999,0,0,0,.127,.91600001,0,.47600001,.37200001,33.388,0,0,18.386999,3.875,0,4.6139998,.30500001,.003
1957q1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.129499,2.4525,7.112,.1935,8.7525003,47.337,0,.12899999,1.939,4.0035,2.072,0,2.369,.1525,3.3585001,23.4855,7.112,.32300001,4.3874999,0,1.425,0,0,.41949999,.0635,2.072,.72649997,.23800001,.186,30.8645,0,0,16.875999,4.0035,0,4.3084998,.1525,3.3585001
1957q2,1,1549,1.259,2.163,8.522,2.163,5.875,.968,1.42,0,1.259,4.132,0,0,0,0,.839,2.808,3.228,3.873,21.24,6.23,0,.194,0,0,0,1.259,2.163,8.522,2.163,0,5.875,.968,5.81,.71,0,0,2.808,3.228,3.873,0,21.24,0,6.327,6.23,0,0,0,0,1.42,0,.194,1.259,0,0,0,0,0,20.948999,2.8729999,4.132,.38699999,9.6190004,43.706001,0,.25799999,2.4530001,4.132,3.2279999,0,1.549,0,6.7140002,27.469,4.132,.64600003,2.26,0,1.42,0,0,.83899999,0,3.2279999,1.4529999,0,0,28.341,0,0,15.365,4.132,0,4.0029998,0,6.7140002
1957q3,1,1512,.353,1.617,15.426,1.617,1.284,1.465,1.496,.043,0,9.588,0,0,0,0,0,12.736,2.048,6.042,9.805,.882,.628,0,0,0,0,.353,1.617,15.426,1.617,0,1.284,1.465,1.284,0,0,0,12.736,2.048,6.042,0,9.805,4.903,2.348,.882,0,0,3.72,0,1.496,.043,0,0,0,0,0,0,0,21.761999,5.2589998,10.335,0,3.3499999,38.764,0,.75599998,1.9220001,2.5929999,3.4219999,0,0,0,11.839,23.046,10.335,.17,2.066,0,1.4960001,0,.62800002,0,0,3.4219999,3.72,0,0,22.798,0,0,15.966,2.5929999,0,1.9220001,0,11.839
1957q4,1,1558,1.284,.866,6.804,.866,1.348,1.091,1.091,0,1.284,29.012,0,0,0,0,.128,4.75,4.621,2.632,11.489,6.975,0,1.22,0,0,0,1.284,.866,6.804,.866,0,1.348,1.091,.257,.321,0,0,4.75,4.621,2.632,0,11.489,.492,.834,6.975,0,0,1.412,0,1.091,0,0,1.284,0,0,0,0,.556,12.259,4.3429999,29.011999,0,8.665,31.792999,0,.193,2.375,1.99,1.476,0,0,0,7.895,12.837,29.011999,.193,1.99,0,1.091,0,0,.62,0,1.476,2.76,0,0,19.233999,5.9689999,0,12.559,1.99,0,2.375,0,7.895
1958q1,2,3084,1.686,14.04,4.767,10.473,1.2,1.005,3.048,0,0,4.215,0,0,0,0,.049,13.774,5.48,5.696,10.383,0,0,0,.113,0,0,1.686,14.04,4.767,10.473,0,1.2,1.005,.227,0,.113,0,13.774,5.48,5.696,0,10.383,0,.551,0,.097,0,4.215,0,3.048,0,0,0,0,0,0,0,.113,33.171001,7.3769999,4.2150002,.097,6.0739999,35.883999,.097,.032,2.2049999,.63200003,2.464,0,.097,0,7.652,33.512001,4.2150002,.13,1.654,0,3.0480001,0,0,.097,0,2.464,4.2800002,0,0,21.559,4.0320001,0,14.422,.63200003,0,2.302,0,7.652
1958q2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.810501,4.2294999,8.4565001,.0725,4.2965,41.858,.0565,.04,1.295,.7315,1.7955,0,2.6660001,.91100001,5.7789999,28.021501,8.4565001,.113,1.406,0,1.997,0,0,.0725,0,1.7955,2.1960001,0,0,16.8335,2.294,0,25.430999,.7315,0,3.961,.91100001,5.7789999
1958q3,4,6238,3.036,9.284,4.061,2.732,2.537,.801,.946,0,0,9.884,2.814,0,0,0,.024,27.898,.703,1.562,8.113,5.949,0,.096,0,0,0,3.036,9.284,4.061,2.732,0,2.537,.801,.08,0,.7,.7,27.898,.703,1.562,0,8.113,1.029,1.547,6.979,.016,0,0,0,.946,0,0,0,0,0,0,0,.136,22.450001,1.082,12.698,.048,2.5190001,47.832001,.016,.048,.38499999,.83099997,1.127,0,5.2350001,1.822,3.9059999,22.531,12.698,.096,1.158,0,.94599998,0,0,.048,0,1.127,.112,0,0,12.108,.55599999,0,36.439999,.83099997,0,5.6199999,1.822,3.9059999
1958q4,1,1553,3.637,7.67,7.274,0,3.637,1.851,1.058,0,0,10.712,3.571,0,0,0,0,31.921,.309,1.521,7.736,2.612,0,0,0,0,0,3.637,7.67,7.274,0,0,3.637,1.851,0,0,.617,.617,31.921,.309,1.521,0,7.736,0,1.058,3.587,0,0,0,0,1.058,0,0,0,0,0,0,0,0,24.069,1.058,14.283,0,1.7410001,46.132,0,0,0,.331,.99199998,0,6.0170002,2.6889999,2.6889999,24.069,14.283,0,.59500003,0,1.058,0,0,0,0,.99199998,0,0,0,10.183,.52899998,0,36.566002,.331,0,6.0170002,2.6889999,2.6889999
1959q1,1,1616,2.105,9.054,8.421,4.211,2.105,.57,1.646,0,0,7.646,2.549,0,0,0,0,31.456,.865,.823,7.864,0,0,0,0,0,0,2.105,9.054,8.421,4.211,0,2.105,.57,0,0,1.731,1.731,31.456,.865,.823,0,7.864,.507,1.773,0,0,0,0,0,1.646,0,0,0,0,0,0,0,0,26.466999,1.646,10.194,0,5.0869999,43.287998,0,0,0,.44299999,.94999999,0,7.2820001,2.322,2.322,26.466999,10.194,0,1.013,0,1.646,0,0,0,0,.94999999,0,0,0,11.79,2.3429999,0,33.229,.44299999,0,7.2820001,2.322,2.322
1959q2,1,1735,2.254,10.655,6.762,4.508,2.254,1.06,1.413,0,0,5.166,1.722,0,0,0,0,35.604,.549,1.177,8.901,0,0,0,0,0,0,2.254,10.655,6.762,4.508,0,2.254,1.06,0,0,1.099,1.099,35.604,.549,1.177,0,8.901,0,.706,0,0,0,0,0,1.413,0,0,0,0,0,0,0,0,27.492001,1.413,6.888,0,2.5710001,46.938999,0,0,0,.118,2.414,0,7.8889999,2.1389999,2.1389999,27.492001,6.888,0,.88300002,0,1.413,0,0,0,0,2.414,0,0,0,11.727,.58899999,0,36.311001,.118,0,7.8889999,2.1389999,2.1389999
1959q3,2,3171,2.343,4.881,7.03,4.687,2.343,5.134,1.236,0,0,4.823,1.608,0,0,0,0,36.673,.348,1.938,9.166,.064,0,0,0,0,0,2.343,4.881,7.03,4.687,0,2.343,5.134,0,0,.695,.695,36.673,.348,1.938,0,9.166,1.242,.869,.064,0,0,0,0,1.236,0,0,0,0,0,0,0,0,26.419001,1.2359999,6.4310002,0,3.507,50.299999,0,0,0,.156,2.392,0,4.802,2.378,2.378,26.419001,6.4310002,0,1.378,0,1.2359999,0,0,0,0,2.392,0,0,0,13.389,1.434,0,37.605999,.156,0,4.802,2.378,2.378
1959q4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.304501,2.006,5.8415,0,5.9565001,48.379499,0,0,0,1.8635001,2.6015,0,6.9489999,1.189,3.9085001,20.895,5.8415,0,1.5615,.67549998,1.464,0,0,0,0,2.6015,.542,0,0,21.757,2.2360001,0,28.514999,1.8635001,0,6.9489999,1.189,3.9085001
1960q1,1,1580,0,4.133,6.753,0,2.033,1.921,1.692,0,0,3.501,1.751,0,0,0,0,18.639,7.734,2.578,16.724,0,0,0,0,0,0,0,4.133,6.753,0,1.351,2.033,1.921,.532,0,3.09,3.09,18.639,7.734,2.578,0,16.724,0,.785,0,0,0,0,.723,1.692,0,.361,0,0,0,0,0,0,16.190001,2.776,5.2519999,0,8.4060001,46.459,0,0,0,3.5710001,2.8110001,0,9.0959997,0,5.4390001,15.371,5.2519999,0,1.745,1.351,1.692,0,0,0,0,2.8110001,1.084,0,0,30.125,3.0380001,0,19.424,3.5710001,0,9.0959997,0,5.4390001
1960q2,3,4372,0,4.336,4.293,0,1.987,1.543,1.162,.067,0,5.14,4.523,0,6.386,0,0,29.983,1.717,.868,23.954,0,0,0,0,0,0,0,4.336,4.293,0,1.581,1.987,1.543,.563,0,.979,.979,29.983,1.717,.868,0,23.954,0,1.305,0,0,0,0,.432,1.162,.067,.216,0,0,0,0,0,0,13.74,1.876,9.6630001,6.3860002,4.5110002,57.827,0,0,0,1.077,1.349,0,3.566,0,.005,12.722,9.6630001,.067,1.296,1.581,1.1619999,0,0,0,0,7.7350001,.64700001,0,0,27.517,1.673,0,31.288,1.077,0,3.566,0,.005
1960q3,7,13282,1.264,4.615,3.109,.051,1.519,.801,.735,.251,0,4.325,2.119,.002,.032,0,0,38.18,1.764,.88,18.674,1.093,0,0,0,1.116,0,1.264,4.615,3.109,.051,.866,1.519,.801,.171,0,1.452,1.393,38.18,1.764,.88,0,18.674,.594,.901,2.054,.216,.059,.064,.293,.735,.251,.297,0,0,0,.045,0,.223,12.274,1.908,6.4439998,.034,4.1360002,63.048,.27500001,.107,1.082,3.8299999,.83600003,0,3.631,1.075,1.3200001,11.623,6.4439998,.25099999,2.154,.866,.73500001,.009,0,0,0,.87,.87599999,.045,.113,23.306,.36000001,.059,41.351002,3.8299999,0,4.7129998,1.075,1.3200001
1960q4,1,1624,3.605,5.943,7.211,0,1.454,.393,1.918,.219,0,2.722,2.722,0,0,0,0,36.177,2.043,1.021,16.203,2.847,0,0,0,3.13,0,3.605,5.943,7.211,0,0,1.454,.393,0,0,1.021,1.021,36.177,2.043,1.021,0,16.203,.251,0,5.443,0,0,0,.219,1.918,.219,.109,0,0,0,0,0,0,18.607,2.4649999,5.4429998,0,1.977,61.138,0,0,0,3.1300001,.45100001,0,1.937,0,4.8509998,18.607,5.4429998,.219,.95599997,0,1.918,0,0,0,0,.45100001,.32800001,0,0,20.539,0,0,41.619999,3.1300001,0,1.937,0,4.8509998
1961q1,1,1626,6.421,22.118,1.349,0,.265,1.141,.33,.124,0,2.662,2.662,0,0,0,0,28.688,1.101,.55,16.678,2.251,0,0,0,0,0,6.421,22.118,1.349,0,.45,.265,1.141,.058,0,1.101,1.101,28.688,1.101,.55,0,16.678,0,.14,2.697,0,0,0,.248,.33,.124,.124,0,0,0,0,0,0,31.743,.82599998,5.3249998,0,2.4519999,49.853001,0,.105,1.396,.105,.40900001,0,2.1340001,0,5.652,31.351999,5.3249998,.124,1.177,.44999999,.33000001,0,0,0,0,.40900001,.37200001,0,.105,19.43,.116,0,31.524,.105,0,3.53,0,5.652
1961q2,1,1521,3.337,13.197,1.736,0,.74,1.225,.778,.044,0,3.03,3.03,0,0,0,0,37.485,.741,.37,15.254,5.257,0,0,0,0,0,3.337,13.197,1.736,0,.579,.74,1.225,.411,0,.781,.781,37.485,.741,.37,0,15.254,0,.183,8.566,0,0,0,.089,.778,.044,.044,0,0,0,0,0,0,20.813,.95499998,6.0599999,0,3.1730001,62.598,0,.089,2.1070001,.148,.61400002,0,3.4419999,0,0,20.645,6.0599999,.044,1.211,.579,.778,0,0,0,0,.61400002,.133,0,.089,17.146,.76999998,0,46.234001,.148,0,5.5500002,0,0
1961q3,1,1573,1.286,6.024,2.085,0,1.027,.225,.649,.05,0,2.069,2.069,0,.166,0,0,27.56,.462,1.347,27.947,1.435,0,1.727,0,0,0,1.286,6.024,2.085,0,.695,1.027,.225,.331,0,.528,.528,27.56,.462,1.347,0,27.947,15.059,.663,2.87,0,0,0,.099,.649,.05,.05,0,0,0,0,0,0,11.342,.84799999,4.138,.16599999,1.5549999,75.906998,0,0,2.655,.133,.80599999,0,2.4170001,.033,0,10.978,4.138,.05,.69599998,.69499999,.64899999,0,0,0,0,.972,.149,0,0,45.342999,0,0,31.091999,.133,0,5.072,.033,0
1961q4,1,1503,1.84,5.695,1.795,0,.589,1.003,.761,0,0,2.023,2.023,0,0,0,0,26.177,.987,7.313,29.311,1.013,0,.742,0,0,0,1.84,5.695,1.795,0,.598,.589,1.003,.108,0,1.095,1.095,26.177,.987,7.313,0,29.311,6.468,.972,1.375,0,0,0,.437,.761,0,.218,0,0,0,0,0,.218,11.521,1.635,4.0469999,0,1.767,72.602997,0,0,3.1830001,.23,1.14,0,3.8740001,0,0,11.031,4.0469999,0,.23999999,.59799999,.76099998,0,0,0,0,1.14,.87400001,0,0,45.173,.324,0,28.524,.23,0,7.0570002,0,0
1962q1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.683,1.977,5.75,.056,4.1734999,61.259499,0,.1355,3.3985001,.3435,1.4885,0,3.1805,0,4.5535002,14.527,5.75,0,1.0625,.729,.60549998,0,0,0,0,1.5445,1.372,0,.1355,34.8685,.4675,0,27.461,.3435,0,6.579,0,4.5535002
1962q2,2,3114,1.92,7.738,2.581,0,2.063,.684,.45,0,0,3.861,3.592,0,.112,0,0,24.344,.833,4.001,16.95,.531,0,.972,0,0,0,1.92,7.738,2.581,0,.86,2.063,.684,1.584,0,2.5,1.046,24.344,.833,4.001,0,16.95,1.734,1.062,.992,0,0,0,.935,.45,0,.467,0,0,0,0,0,.467,15.845,2.319,7.4530001,.112,6.5799999,49.916,0,.271,3.6140001,.45699999,1.837,0,2.487,0,9.1070004,18.023001,7.4530001,0,1.885,.86000001,.44999999,0,0,0,0,1.949,1.87,0,.271,24.563999,.611,0,26.398001,.45699999,0,6.1009998,0,9.1070004
1962q3,2,3199,1.531,5.276,2.283,0,1.295,.97,.191,0,0,3.718,2.49,0,.007,0,0,30.784,2.712,1.988,15.012,.361,0,.673,0,0,0,1.531,5.276,2.283,0,.359,1.295,.97,.935,0,3.742,2.814,30.784,2.712,1.988,0,15.012,5.039,.946,.62,0,.318,0,.251,.191,0,.125,0,0,0,0,0,.125,11.713,.69300002,6.2080002,.007,8.9989996,57.099998,.31799999,0,1.295,.546,1.211,0,5.4429998,0,6.4660001,13.217,6.2080002,0,.96799999,.359,.191,0,0,0,0,1.2180001,.50099999,0,0,27.563999,3.3540001,.31799999,32.349998,.546,0,6.7379999,0,6.4660001
1962q4,1,1644,1.181,3.055,2.361,0,1.181,.318,0,0,0,6.664,3.332,0,0,0,0,34.829,4.661,0,13.984,0,0,0,0,0,0,1.181,3.055,2.361,0,0,1.181,.318,1.181,0,4.661,4.661,34.829,4.661,0,0,13.984,4.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0959997,0,9.9960003,0,11.105,58.134998,0,0,0,0,1,0,7.1409998,0,4.527,9.276,9.9960003,0,.602,0,0,0,0,0,0,1,0,0,0,27.966999,4.6609998,0,34.828999,0,0,7.1409998,0,4.527
