g	problem	cat	numsurveys	numrespondents	perc	year
1	202	2	3	8989	2.6429999	1939
1	203	2	3	8989	.123	1939
1	204	2	3	8989	0	1939
1	205	2	3	8989	.88999999	1939
1	206	2	3	8989	.016	1939
1	207	2	3	8989	1.383	1939
1	208	2	3	8989	.78399998	1939
1	209	2	3	8989	.066	1939
1	210	2	3	8989	0	1939
1	211	2	3	8989	.92400002	1939
1	212	2	3	8989	0	1939
1	213	2	3	8989	0	1939
1	214	2	3	8989	.034	1939
1	215	2	3	8989	0	1939
1	216	2	3	8989	0	1939
1	217	2	3	8989	0	1939
1	301	2	3	8989	0	1939
1	302	2	3	8989	0	1939
1	304	2	3	8989	0	1939
1	306	2	3	8989	0	1939
1	307	2	3	8989	0	1939
1	308	2	3	8989	.092	1939
1	309	2	3	8989	.075	1939
1	310	2	3	8989	0	1939
1	401	2	3	8989	.16599999	1939
1	402	2	3	8989	0	1939
1	403	2	3	8989	0	1939
1	404	2	3	8989	0	1939
1	405	2	3	8989	.20200001	1939
1	406	2	3	8989	0	1939
1	407	2	3	8989	.204	1939
1	501	2	3	8989	1.191	1939
1	502	2	3	8989	1.191	1939
1	503	2	3	8989	0	1939
1	504	2	3	8989	.42399999	1939
1	505	2	3	8989	0	1939
1	506	2	3	8989	.07	1939
1	507	2	3	8989	0	1939
1	508	2	3	8989	2.0439999	1939
1	509	2	3	8989	.167	1939
1	601	2	3	8989	20.202999	1939
1	602	2	3	8989	1.166	1939
1	603	2	3	8989	0	1939
1	604	2	3	8989	0	1939
1	605	2	3	8989	9.2010002	1939
1	606	2	3	8989	0	1939
1	608	2	3	8989	0	1939
1	609	2	3	8989	0	1939
1	610	2	3	8989	0	1939
1	611	2	3	8989	.032	1939
1	701	2	3	8989	0	1939
1	702	2	3	8989	.082	1939
1	703	2	3	8989	0	1939
1	704	2	3	8989	0	1939
1	705	2	3	8989	0	1939
1	801	2	3	8989	0	1939
1	802	2	3	8989	0	1939
1	803	2	3	8989	0	1939
1	804	2	3	8989	0	1939
1	805	2	3	8989	0	1939
1	806	2	3	8989	0	1939
1	807	2	3	8989	.034	1939
1	901	2	3	8989	.359	1939
1	902	2	3	8989	.017	1939
1	903	2	3	8989	.76200002	1939
1	904	2	3	8989	.017	1939
1	905	2	3	8989	0	1939
1	906	2	3	8989	0	1939
1	908	2	3	8989	0	1939
1	1001	2	3	8989	.46200001	1939
1	1002	2	3	8989	.017	1939
1	1003	2	3	8989	0	1939
1	1004	2	3	8989	0	1939
1	1005	2	3	8989	0	1939
1	1006	2	3	8989	0	1939
1	1007	2	3	8989	0	1939
1	1008	2	3	8989	0	1939
1	1009	2	3	8989	0	1939
1	1010	2	3	8989	.815	1939
1	1011	2	3	8989	2.0239999	1939
1	1012	2	3	8989	1.133	1939
1	1101	2	3	8989	.57700002	1939
1	1102	2	3	8989	0	1939
1	1103	2	3	8989	0	1939
1	1104	2	3	8989	0	1939
1	1105	2	3	8989	0	1939
1	1106	2	3	8989	0	1939
1	1201	2	3	8989	.167	1939
1	1301	2	3	8989	.87199998	1939
1	1302	2	3	8989	.66600001	1939
1	1401	2	3	8989	.081	1939
1	1501	2	3	8989	.537	1939
1	101	3	3	8989	2.3770001	1939
1	102	3	3	8989	33.985001	1939
1	103	3	3	8989	.082	1939
1	104	3	3	8989	0	1939
1	105	3	3	8989	2.951	1939
1	106	3	3	8989	2.3299999	1939
1	107	3	3	8989	.949	1939
1	108	3	3	8989	.116	1939
1	109	3	3	8989	1.525	1939
1	110	3	3	8989	3.6730001	1939
1	501	3	3	8989	1.191	1939
1	502	3	3	8989	1.191	1939
1	503	3	3	8989	0	1939
1	504	3	3	8989	.42399999	1939
1	505	3	3	8989	0	1939
1	506	3	3	8989	.07	1939
1	201	4	3	8989	.097	1939
1	202	4	3	8989	2.6429999	1939
1	203	4	3	8989	.123	1939
1	204	4	3	8989	0	1939
1	205	4	3	8989	.88999999	1939
1	206	4	3	8989	.016	1939
1	207	4	3	8989	1.383	1939
1	208	4	3	8989	.78399998	1939
1	209	4	3	8989	.066	1939
1	210	4	3	8989	0	1939
1	211	4	3	8989	.92400002	1939
1	212	4	3	8989	0	1939
1	213	4	3	8989	0	1939
1	214	4	3	8989	.034	1939
1	215	4	3	8989	0	1939
1	216	4	3	8989	0	1939
1	217	4	3	8989	0	1939
1	506	5	3	8989	.07	1939
1	601	5	3	8989	20.202999	1939
1	602	5	3	8989	1.166	1939
1	603	5	3	8989	0	1939
1	604	5	3	8989	0	1939
1	605	5	3	8989	9.2010002	1939
1	606	5	3	8989	0	1939
1	608	5	3	8989	0	1939
1	609	5	3	8989	0	1939
1	610	5	3	8989	0	1939
1	611	5	3	8989	.032	1939
1	701	5	3	8989	0	1939
1	702	5	3	8989	.082	1939
1	703	5	3	8989	0	1939
1	704	5	3	8989	0	1939
1	705	5	3	8989	0	1939
1	1	6	3	8989	50.580002	1939
1	2	6	3	8989	.33500001	1939
1	3	6	3	8989	.235	1939
1	4	6	3	8989	2.0439999	1939
1	5	6	3	8989	.132	1939
1	6	6	3	8989	.123	1939
1	7	6	3	8989	0	1939
1	8	6	3	8989	0	1939
1	9	6	3	8989	.167	1939
1	10	6	3	8989	.034	1939
1	12	6	3	8989	.94700003	1939
1	13	6	3	8989	5.0139999	1939
1	14	6	3	8989	.92400002	1939
1	15	6	3	8989	.949	1939
1	16	6	3	8989	10.437	1939
1	17	6	3	8989	0	1939
1	18	6	3	8989	.082	1939
1	19	6	3	8989	20.236	1939
1	20	6	3	8989	4.4510002	1939
1	21	6	3	8989	0	1939
1	22	6	3	8989	2.6919999	1939
1	23	6	3	8989	.081	1939
1	24	6	3	8989	.537	1939
0	1	1	1	2907	26.636	1940
0	2	1	1	2907	3.2969999	1940
0	3	1	1	2907	.103	1940
0	4	1	1	2907	.052	1940
0	5	1	1	2907	13.824	1940
0	6	1	1	2907	41.558998	1940
0	7	1	1	2907	.25799999	1940
0	8	1	1	2907	0	1940
0	9	1	1	2907	1.133	1940
0	10	1	1	2907	10.459	1940
0	11	1	1	2907	.30899999	1940
0	12	1	1	2907	.103	1940
0	13	1	1	2907	2.267	1940
0	14	1	1	2907	0	1940
0	15	1	1	2907	0	1940
0	101	2	1	2907	3.0910001	1940
0	102	2	1	2907	18.856001	1940
0	103	2	1	2907	0	1940
0	104	2	1	2907	.052	1940
0	105	2	1	2907	.51499999	1940
0	106	2	1	2907	1.649	1940
0	107	2	1	2907	.361	1940
0	108	2	1	2907	.103	1940
0	109	2	1	2907	.361	1940
0	110	2	1	2907	1.649	1940
0	201	2	1	2907	.30899999	1940
0	202	2	1	2907	.61799997	1940
0	203	2	1	2907	0	1940
0	204	2	1	2907	.052	1940
0	205	2	1	2907	.052	1940
0	206	2	1	2907	0	1940
0	207	2	1	2907	1.649	1940
0	208	2	1	2907	.361	1940
0	209	2	1	2907	.052	1940
0	210	2	1	2907	0	1940
0	211	2	1	2907	0	1940
0	212	2	1	2907	0	1940
0	213	2	1	2907	0	1940
0	214	2	1	2907	.155	1940
0	215	2	1	2907	0	1940
0	216	2	1	2907	0	1940
0	217	2	1	2907	.052	1940
0	301	2	1	2907	0	1940
0	302	2	1	2907	0	1940
0	304	2	1	2907	0	1940
0	306	2	1	2907	0	1940
0	307	2	1	2907	.103	1940
0	308	2	1	2907	0	1940
0	309	2	1	2907	0	1940
0	310	2	1	2907	0	1940
0	401	2	1	2907	0	1940
0	402	2	1	2907	0	1940
0	403	2	1	2907	0	1940
0	404	2	1	2907	0	1940
0	405	2	1	2907	.052	1940
0	406	2	1	2907	0	1940
0	407	2	1	2907	0	1940
0	501	2	1	2907	.56699997	1940
0	502	2	1	2907	.61799997	1940
0	503	2	1	2907	0	1940
0	504	2	1	2907	.25799999	1940
0	505	2	1	2907	0	1940
0	506	2	1	2907	10.424	1940
0	507	2	1	2907	0	1940
0	508	2	1	2907	1.03	1940
0	509	2	1	2907	.92699999	1940
0	601	2	1	2907	9.4799995	1940
0	602	2	1	2907	19.406	1940
0	603	2	1	2907	0	1940
0	604	2	1	2907	0	1940
0	605	2	1	2907	12.004	1940
0	606	2	1	2907	0	1940
0	608	2	1	2907	0	1940
0	609	2	1	2907	0	1940
0	610	2	1	2907	0	1940
0	611	2	1	2907	.67000002	1940
0	701	2	1	2907	0	1940
0	702	2	1	2907	.25799999	1940
0	703	2	1	2907	0	1940
0	704	2	1	2907	0	1940
0	705	2	1	2907	0	1940
0	801	2	1	2907	0	1940
0	802	2	1	2907	0	1940
0	803	2	1	2907	0	1940
0	804	2	1	2907	0	1940
0	805	2	1	2907	0	1940
0	806	2	1	2907	0	1940
0	807	2	1	2907	0	1940
0	901	2	1	2907	.30899999	1940
0	902	2	1	2907	0	1940
0	903	2	1	2907	.824	1940
0	904	2	1	2907	0	1940
0	905	2	1	2907	0	1940
0	906	2	1	2907	0	1940
0	908	2	1	2907	0	1940
0	1001	2	1	2907	1.056	1940
0	1002	2	1	2907	.412	1940
0	1003	2	1	2907	.052	1940
0	1004	2	1	2907	0	1940
0	1005	2	1	2907	.155	1940
0	1006	2	1	2907	.052	1940
0	1007	2	1	2907	.052	1940
0	1008	2	1	2907	0	1940
0	1009	2	1	2907	.361	1940
0	1010	2	1	2907	.412	1940
0	1011	2	1	2907	7.0580001	1940
0	1012	2	1	2907	.85000002	1940
0	1101	2	1	2907	.206	1940
0	1102	2	1	2907	0	1940
0	1103	2	1	2907	0	1940
0	1104	2	1	2907	0	1940
0	1105	2	1	2907	.103	1940
0	1106	2	1	2907	0	1940
0	1201	2	1	2907	.103	1940
0	1301	2	1	2907	2.267	1940
0	1302	2	1	2907	0	1940
0	1401	2	1	2907	0	1940
0	1501	2	1	2907	0	1940
0	101	3	1	2907	3.0910001	1940
0	102	3	1	2907	18.856001	1940
0	103	3	1	2907	0	1940
0	104	3	1	2907	.052	1940
0	105	3	1	2907	.51499999	1940
0	106	3	1	2907	1.649	1940
0	107	3	1	2907	.361	1940
0	108	3	1	2907	.103	1940
0	109	3	1	2907	.361	1940
0	110	3	1	2907	1.649	1940
0	501	3	1	2907	.56699997	1940
0	502	3	1	2907	.61799997	1940
0	503	3	1	2907	0	1940
0	504	3	1	2907	.25799999	1940
0	505	3	1	2907	0	1940
0	506	3	1	2907	10.424	1940
0	201	4	1	2907	.30899999	1940
0	202	4	1	2907	.61799997	1940
0	203	4	1	2907	0	1940
0	204	4	1	2907	.052	1940
0	205	4	1	2907	.052	1940
0	206	4	1	2907	0	1940
0	207	4	1	2907	1.649	1940
0	208	4	1	2907	.361	1940
0	209	4	1	2907	.052	1940
0	210	4	1	2907	0	1940
0	211	4	1	2907	0	1940
0	212	4	1	2907	0	1940
0	213	4	1	2907	0	1940
0	214	4	1	2907	.155	1940
0	215	4	1	2907	0	1940
0	216	4	1	2907	0	1940
0	217	4	1	2907	.052	1940
0	506	5	1	2907	10.424	1940
0	601	5	1	2907	9.4799995	1940
0	602	5	1	2907	19.406	1940
0	603	5	1	2907	0	1940
0	604	5	1	2907	0	1940
0	605	5	1	2907	12.004	1940
0	606	5	1	2907	0	1940
0	608	5	1	2907	0	1940
0	609	5	1	2907	0	1940
0	610	5	1	2907	0	1940
0	611	5	1	2907	.67000002	1940
0	701	5	1	2907	0	1940
0	702	5	1	2907	.25799999	1940
0	703	5	1	2907	0	1940
0	704	5	1	2907	0	1940
0	705	5	1	2907	0	1940
0	1	6	1	2907	28.027	1940
0	2	6	1	2907	.206	1940
0	3	6	1	2907	.103	1940
0	4	6	1	2907	1.03	1940
0	5	6	1	2907	.206	1940
0	6	6	1	2907	0	1940
0	7	6	1	2907	0	1940
0	8	6	1	2907	0	1940
0	9	6	1	2907	.92699999	1940
0	10	6	1	2907	.155	1940
0	12	6	1	2907	.206	1940
0	13	6	1	2907	2.6789999	1940
0	14	6	1	2907	0	1940
0	15	6	1	2907	.361	1940
0	16	6	1	2907	41.834	1940
0	17	6	1	2907	0	1940
0	18	6	1	2907	.25799999	1940
0	19	6	1	2907	10.149	1940
0	20	6	1	2907	10.459	1940
0	21	6	1	2907	0	1940
0	22	6	1	2907	3.4000001	1940
0	23	6	1	2907	0	1940
0	24	6	1	2907	0	1940
1	1	1	1	2907	19.306	1940
1	2	1	1	2907	3.8299999	1940
1	3	1	1	2907	0	1940
1	4	1	1	2907	.414	1940
1	5	1	1	2907	11.801	1940
1	6	1	1	2907	50.207001	1940
1	7	1	1	2907	.31099999	1940
1	8	1	1	2907	0	1940
1	9	1	1	2907	1.812	1940
1	10	1	1	2907	9.7309999	1940
1	11	1	1	2907	.104	1940
1	12	1	1	2907	.104	1940
1	13	1	1	2907	2.277	1940
1	14	1	1	2907	0	1940
1	15	1	1	2907	.104	1940
1	101	2	1	2907	1.967	1940
1	102	2	1	2907	15.062	1940
1	103	2	1	2907	0	1940
1	104	2	1	2907	.104	1940
1	105	2	1	2907	.104	1940
1	106	2	1	2907	.51800001	1940
1	107	2	1	2907	.31099999	1940
1	108	2	1	2907	0	1940
1	109	2	1	2907	.207	1940
1	110	2	1	2907	1.035	1940
1	201	2	1	2907	0	1940
1	202	2	1	2907	.93199998	1940
1	203	2	1	2907	.207	1940
1	204	2	1	2907	0	1940
1	205	2	1	2907	.104	1940
1	206	2	1	2907	0	1940
1	207	2	1	2907	2.0699999	1940
1	208	2	1	2907	.104	1940
1	209	2	1	2907	.104	1940
1	210	2	1	2907	0	1940
1	211	2	1	2907	.104	1940
1	212	2	1	2907	0	1940
1	213	2	1	2907	0	1940
1	214	2	1	2907	0	1940
1	215	2	1	2907	0	1940
1	216	2	1	2907	0	1940
1	217	2	1	2907	.207	1940
1	301	2	1	2907	0	1940
1	302	2	1	2907	0	1940
1	304	2	1	2907	0	1940
1	306	2	1	2907	0	1940
1	307	2	1	2907	0	1940
1	308	2	1	2907	0	1940
1	309	2	1	2907	0	1940
1	310	2	1	2907	0	1940
1	401	2	1	2907	0	1940
1	402	2	1	2907	0	1940
1	403	2	1	2907	0	1940
1	404	2	1	2907	0	1940
1	405	2	1	2907	.414	1940
1	406	2	1	2907	0	1940
1	407	2	1	2907	0	1940
1	501	2	1	2907	.207	1940
1	502	2	1	2907	.414	1940
1	503	2	1	2907	0	1940
1	504	2	1	2907	.104	1940
1	505	2	1	2907	0	1940
1	506	2	1	2907	10.041	1940
1	507	2	1	2907	0	1940
1	508	2	1	2907	.51800001	1940
1	509	2	1	2907	.51800001	1940
1	601	2	1	2907	14.803	1940
1	602	2	1	2907	16.149	1940
1	603	2	1	2907	0	1940
1	604	2	1	2907	0	1940
1	605	2	1	2907	19.048	1940
1	606	2	1	2907	0	1940
1	608	2	1	2907	0	1940
1	609	2	1	2907	0	1940
1	610	2	1	2907	0	1940
1	611	2	1	2907	.207	1940
1	701	2	1	2907	0	1940
1	702	2	1	2907	.31099999	1940
1	703	2	1	2907	0	1940
1	704	2	1	2907	0	1940
1	705	2	1	2907	0	1940
1	801	2	1	2907	0	1940
1	802	2	1	2907	0	1940
1	803	2	1	2907	0	1940
1	804	2	1	2907	0	1940
1	805	2	1	2907	0	1940
1	806	2	1	2907	0	1940
1	807	2	1	2907	0	1940
