studyid,prev_ts,next_ts,fw_start,fw_end,sample,mipid,weightavailable,unique_mip,respondents,entry,male,income_quartile,mipd1_1,mipd2_1,mipd3_1,mipd4_1,mipd5_1,mipd6_1,mipd7_1,mipd8_1,mipd9_1,mipd10_1,mipd11_1,mipd12_1,mipd13_1,mipd14_1,mipd15_1,mipds101_1,mipds102_1,mipds103_1,mipds105_1,mipds109_1,mipds110_1,mipds203_1,mipds204_1,mipds207_1,mipds308_1,mipds309_1,mipds401_1,mipds404_1,mipds503_1,mipds509_1,mipds601_1,mipds602_1,mipds603_1,mipds605_1,mipds610_1,mipds804_1,mipds901_1,mipds1001_1,mipds1011_1,mipds1012_1,mipde101_1,mipde102_1,mipde103_1,mipde105_1,mipde108_1,mipde109_1,mipde110_1,mipde501_1,mipde502_1,mipde504_1,mipdfp506_1,mipdfp601_1,mipdfp602_1,mipdfp603_1,mipdfp604_1,mipdfp605_1,mipdfp606_1,mipdfp608_1,mipdfp610_1,mipdfp701_1,mipdfp702_1,mipdsp201_1,mipdsp202_1,mipdsp203_1,mipdsp204_1,mipdsp205_1,mipdsp207_1,mipdsp208_1,mipdsp210_1,mipdsp211_1,mipdsp212_1,mipdsp217_1,cap1_1,cap2_1,cap3_1,cap4_1,cap5_1,cap6_1,cap7_1,cap8_1,cap9_1,cap10_1,cap12_1,cap13_1,cap14_1,cap15_1,cap16_1,cap17_1,cap18_1,cap19_1,cap20_1,cap21_1,cap22_1,cap23_1,cap24_1,mipd1_2,mipd2_2,mipd3_2,mipd4_2,mipd5_2,mipd6_2,mipd7_2,mipd8_2,mipd9_2,mipd10_2,mipd11_2,mipd12_2,mipd13_2,mipd14_2,mipd15_2,mipds101_2,mipds102_2,mipds103_2,mipds105_2,mipds109_2,mipds110_2,mipds203_2,mipds204_2,mipds207_2,mipds308_2,mipds309_2,mipds401_2,mipds404_2,mipds503_2,mipds509_2,mipds601_2,mipds602_2,mipds603_2,mipds605_2,mipds610_2,mipds804_2,mipds901_2,mipds1001_2,mipds1011_2,mipds1012_2,mipde101_2,mipde102_2,mipde103_2,mipde105_2,mipde108_2,mipde109_2,mipde110_2,mipde501_2,mipde502_2,mipde504_2,mipdfp506_2,mipdfp601_2,mipdfp602_2,mipdfp603_2,mipdfp604_2,mipdfp605_2,mipdfp606_2,mipdfp608_2,mipdfp610_2,mipdfp701_2,mipdfp702_2,mipdsp201_2,mipdsp202_2,mipdsp203_2,mipdsp204_2,mipdsp205_2,mipdsp207_2,mipdsp208_2,mipdsp210_2,mipdsp211_2,mipdsp212_2,mipdsp217_2,cap1_2,cap2_2,cap3_2,cap4_2,cap5_2,cap6_2,cap7_2,cap8_2,cap9_2,cap10_2,cap12_2,cap13_2,cap14_2,cap15_2,cap16_2,cap17_2,cap18_2,cap19_2,cap20_2,cap21_2,cap22_2,cap23_2,cap24_2,mipd1_3,mipd2_3,mipd3_3,mipd4_3,mipd5_3,mipd6_3,mipd7_3,mipd8_3,mipd9_3,mipd10_3,mipd11_3,mipd12_3,mipd13_3,mipd14_3,mipd15_3,mipds101_3,mipds102_3,mipds103_3,mipds105_3,mipds109_3,mipds110_3,mipds203_3,mipds204_3,mipds207_3,mipds308_3,mipds309_3,mipds401_3,mipds404_3,mipds503_3,mipds509_3,mipds601_3,mipds602_3,mipds603_3,mipds605_3,mipds610_3,mipds804_3,mipds901_3,mipds1001_3,mipds1011_3,mipds1012_3,mipde101_3,mipde102_3,mipde103_3,mipde105_3,mipde108_3,mipde109_3,mipde110_3,mipde501_3,mipde502_3,mipde504_3,mipdfp506_3,mipdfp601_3,mipdfp602_3,mipdfp603_3,mipdfp604_3,mipdfp605_3,mipdfp606_3,mipdfp608_3,mipdfp610_3,mipdfp701_3,mipdfp702_3,mipdsp201_3,mipdsp202_3,mipdsp203_3,mipdsp204_3,mipdsp205_3,mipdsp207_3,mipdsp208_3,mipdsp210_3,mipdsp211_3,mipdsp212_3,mipdsp217_3,cap1_3,cap2_3,cap3_3,cap4_3,cap5_3,cap6_3,cap7_3,cap8_3,cap9_3,cap10_3,cap12_3,cap13_3,cap14_3,cap15_3,cap16_3,cap17_3,cap18_3,cap19_3,cap20_3,cap21_3,cap22_3,cap23_3,cap24_3
"usaipo1949-0443",02nov1948,04nov1952,11jun1949,16jun1949,"National Adults",1,"None",24,1305,,"Male",,36.05344,11.17036,2.931101,.4021328,3.020464,2.120878,0,4.271544,0,1.411933,.3574514,0,1.82896,0,36.43174,3.269191,12.29335,6.538381,6.146674,3.269191,4.447291,1.382145,0,0,1.465551,1.465551,.4021328,0,0,0,0,.0297876,0,2.09109,0,0,0,0,0,0,3.269191,12.29335,6.538381,6.146674,.0893628,3.269191,4.447291,0,0,.0893628,.0893628,0,.0297876,0,0,2.09109,0,0,0,0,0,.750648,0,1.382145,0,0,0,0,0,9.037562,0,0,35.96408,2.931101,.2978761,2.931101,.0893628,1.382145,1.605552,0,0,.750648,.7595842,0,9.037562,.923416,2.210241,0,0,0,1.411933,1.444699,1.82896,0,36.43174,37.80176,11.57562,4.362404,.3314897,2.718215,2.793554,0,4.375663,.4640855,2.320427,0,0,1.193363,0,32.06343,3.637718,12.70429,7.275437,6.352145,3.637718,4.070693,1.307016,0,0,2.181202,2.181202,.0662979,0,0,0,0,0,0,2.793554,0,0,0,0,0,0,3.637718,12.70429,7.275437,6.352145,.1237561,3.637718,4.070693,0,0,0,0,0,0,0,0,2.793554,0,0,0,0,0,1.125171,0,1.307016,0,0,0,0,0,9.143432,0,0,37.678,4.362404,.3977875,2.718215,.1237561,1.307016,1.558001,0,0,1.125171,.0662979,0,9.143432,1.325958,2.793554,0,0,0,2.320427,1.359107,1.657448,0,32.06343,37.06752,9.702566,2.364954,.6744497,2.97809,4.610408,0,4.160566,.1313863,2.124079,.6306543,0,1.220016,0,34.33531,3.706033,10.93697,7.412065,5.468486,3.706033,5.706545,1.257555,0,0,1.182477,1.182477,.2627726,0,0,0,0,.0437954,0,4.566612,0,0,0,0,0,0,3.706033,10.93697,7.412065,5.468486,.1313863,3.706033,5.706545,0,0,.1313863,.1313863,0,.0437954,0,0,4.566612,0,0,0,0,0,1.531589,0,1.257555,0,0,0,0,0,6.913423,0,0,36.93613,2.364954,.6744497,2.846703,.1313863,1.257555,1.489045,0,0,1.531589,.8934269,0,6.913423,1.182477,4.741795,0,0,0,2.124079,1.226272,1.351402,0,34.33531
"usaipo1949-0447",02nov1948,04nov1952,03sep1949,08sep1949,"National Adults",2,"None",24,2837,,"Male",,23.20517,6.971296,1.2497,.1413687,.9607015,24.05641,1.650884,.4735852,1.853344,1.603121,.7040163,0,2.693074,0,34.43732,1.317052,6.615249,8.608144,2.634103,1.921403,2.109221,.6022307,0,0,.6248498,.6248498,0,0,0,0,14.83422,0,.275669,6.120862,1.378345,.275669,.5004453,0,.5343738,0,1.317052,6.615249,8.608144,2.634103,0,1.921403,2.109221,.9607015,0,0,0,14.83422,0,.275669,0,6.120862,0,1.447313,1.378345,.203571,1.447313,0,0,.6022307,0,.158333,0,0,0,2.823941,0,3.386791,24.16587,1.2497,.3392849,0,0,.6022307,0,.275669,0,0,.7040163,3.545124,2.823941,0,6.396531,0,1.447313,17.86345,1.603121,0,4.546418,0,34.43732,20.21025,5.549599,1.739936,.0731065,1.244204,26.12166,2.24791,.2802418,2.178575,3.494493,.7018228,0,3.009553,0,33.14865,1.693635,4.7503,5.965494,3.387269,2.488407,1.925139,.2924262,0,0,.8699678,.8699678,0,0,0,0,16.73438,0,.1827663,5.652876,1.596159,.1827663,.6092212,0,1.164831,0,1.693635,4.7503,5.965494,3.387269,0,2.488407,1.925139,1.244204,0,0,0,16.73438,0,.1827663,0,5.652876,0,1.955484,1.596159,.2924262,1.955484,0,0,.2924262,0,.2924262,0,0,0,2.443383,0,2.521363,21.45445,1.739936,.1705819,0,0,.2924262,0,.1827663,0,0,.7018228,2.813789,2.443383,0,5.835643,0,1.955484,20.57845,3.494493,0,5.188128,0,33.14865,20.50603,4.782703,.9485364,.0882359,1.801274,26.05135,2.194554,.0772065,3.255906,4.351608,.7941235,0,2.878698,0,32.26978,1.154945,4.709909,6.617696,2.309891,3.602548,2.111045,.5823572,0,0,.4742682,.4742682,0,0,0,0,17.62009,0,.0330885,5.589117,1.05568,.0330885,.9529482,0,1.450536,0,1.154945,4.709909,6.617696,2.309891,0,3.602548,2.111045,1.801274,0,0,0,17.62009,0,.0330885,0,5.589117,0,1.753374,1.05568,.4411798,1.753374,0,0,.5823572,0,.0529416,0,0,0,1.765979,0,2.381425,22.30731,.9485364,.1323539,0,0,.5823572,0,.0330885,0,0,.7941235,2.434367,1.765979,0,5.622205,0,1.753374,20.87032,4.351608,0,6.134604,0,32.26978
"usaipo1949-0449",02nov1948,04nov1952,30oct1949,05nov1949,"National Adults",11,"None",24,2779,,"Female",,30.18449,3.960662,.394047,0,5.214555,18.88642,.480306,1.834965,0,1.874566,0,0,.946889,0,36.22311,.7075202,5.691626,5.998336,.7075202,3.565439,12.80653,0,0,0,.1970235,0,0,0,0,0,7.255561,.5654868,1.752627,5.239648,3.065137,1.752627,0,.2017285,0,0,.7075202,5.691626,5.998336,.7075202,0,3.565439,12.80653,0,0,4.665634,1.130974,7.255561,.5654868,1.752627,0,5.239648,0,1.007957,3.065137,.480306,0,0,.1333094,0,0,.494029,0,0,0,3.333324,0,0,33.71915,.394047,.0823382,.5489212,0,0,0,1.752627,0,0,0,.6273385,3.333324,0,8.688736,0,0,11.80896,1.874566,0,.946889,0,36.22311,26.98231,4.23471,.8767947,0,6.867181,20.82387,.8767947,1.826656,0,2.638212,0,0,.5479966,0,34.32547,.9263753,6.231505,5.25033,.9263753,3.153329,9.568022,0,0,0,.4383973,0,0,0,0,0,8.201684,.6941291,1.461324,4.98677,3.87251,1.461324,0,.5479966,0,0,.9263753,6.231505,5.25033,.9263753,0,3.153329,9.568022,0,0,6.721049,1.388258,8.201684,.6941291,1.461324,0,4.98677,0,1.607457,3.87251,.8767947,0,0,.2191987,0,0,.1095993,0,0,0,3.905911,0,0,32.3151,.8767947,.3653311,.1461325,0,0,0,1.461324,0,0,0,.328798,3.905911,0,8.530481,0,0,14.55844,2.638212,0,.5479966,0,34.32547,28.23358,2.21671,.346546,0,10.40304,18.16375,.9413019,1.732434,0,2.470843,0,0,1.306212,0,34.18558,1.110428,3.175783,4.513984,1.110428,4.035336,13.17719,0,0,0,.173273,0,0,0,0,0,6.90841,.4478441,1.6495,4.142558,3.632513,1.6495,0,.3936407,0,0,1.110428,3.175783,4.513984,1.110428,0,4.035336,13.17719,0,0,10.15424,.8956882,6.90841,.4478441,1.6495,0,4.142558,0,1.382926,3.632513,.9413019,0,0,.435404,0,0,.2363621,0,0,0,1.544944,0,0,37.49213,.346546,.0829341,.2488023,0,0,0,1.6495,0,0,0,.6717662,1.544944,0,7.13559,0,0,12.86515,2.470843,0,1.306212,0,34.18558
"usaipo1950-0454",02nov1948,04nov1952,26mar1950,31mar1950,"National Adults",1,"None",24,1439,,"Female",,26.88247,3.956117,.7480053,.3546099,1.016094,48.62915,0,0,1.713948,10.92058,.177305,0,2.676197,0,2.925532,2.910072,7.639944,5.820144,3.819972,2.910072,3.315833,.2659574,0,0,.2493351,.4986702,.3546099,0,0,0,11.74709,.2420895,7.272231,17.62064,5.873547,0,0,0,.2327128,0,2.910072,7.639944,5.820144,3.819972,0,2.910072,3.315833,0,0,.484179,.484179,11.74709,.2420895,7.272231,0,17.62064,5.873547,0,5.873547,0,0,.1329787,.2327128,.2659574,0,0,0,0,0,3.324468,0,0,26.41604,.7480053,0,.5319149,0,.2659574,0,0,0,.1329787,.5319149,.2327128,3.324468,.466433,31.49269,0,0,17.62064,10.92058,0,4.390145,0,2.925532,34.25288,1.436782,0,0,.7662836,43.5728,0,0,1.149425,11.63793,0,0,3.735632,0,3.448276,4.597701,6.934866,9.195402,3.467433,4.597701,3.448276,0,0,0,0,0,0,0,0,0,9.968071,.3831418,8.301405,14.95211,4.984035,0,0,0,.2873563,0,4.597701,6.934866,9.195402,3.467433,0,4.597701,3.448276,0,0,.7662836,.7662836,9.968071,.3831418,8.301405,0,14.95211,4.984035,0,4.984035,0,0,0,.2873563,0,0,0,0,0,0,1.149425,0,0,32.24138,0,0,0,0,0,0,0,0,0,0,.2873563,1.149425,2.011494,29.38697,0,0,14.95211,11.63793,0,4.885057,0,3.448276,30.80114,4.4375,.75,.4444444,1.527778,39.06276,0,.0208333,1.666667,14.56667,.2222222,0,4.5,0,2,4.80552,4.015079,9.611039,2.00754,4.80552,4.493939,.5666667,0,0,.25,.5,.4444444,0,0,0,9.851263,.2638889,4.319444,14.77689,4.925632,0,0,0,1.1375,0,4.80552,4.015079,9.611039,2.00754,.1666667,4.80552,4.493939,0,0,.5277778,.5277778,9.851263,.2638889,4.319444,0,14.77689,4.925632,0,4.925632,0,0,.1666667,1.1375,.5666667,0,0,0,0,0,2.566667,0,0,29.73864,.75,.0208333,1,.1666667,.5666667,0,0,0,.1666667,.6666667,1.1375,2.566667,.8958333,24.81364,0,0,14.77689,14.56667,0,6.166667,0,2
"usaipo1950-0458",02nov1948,04nov1952,09jul1950,14jul1950,"National Adults",12,"None",24,1385,,"Male",,16.08599,2.837304,1.848213,.0477574,6.940855,45.53051,2.066078,.0477574,.0716362,3.922421,0,0,4.980704,0,15.62078,.5256519,1.850601,3.457866,1.450953,6.51639,1.986043,.1125711,0,0,1.38616,.4620533,.0477574,0,0,0,8.726869,1.941646,.1842073,17.22405,6.660791,0,.0358181,.1637398,0,0,.5256519,1.850601,3.457866,1.450953,.298484,6.51639,1.986043,1.051304,.5256519,4.489426,2.912469,8.726869,1.941646,.1842073,0,17.22405,6.660791,4.132156,6.660791,2.066078,0,0,0,.1125711,0,0,0,0,0,2.724733,0,0,18.94142,1.848213,0,.874473,.298484,.1125711,.0477574,0,0,0,.0477574,0,2.724733,0,28.92316,0,0,21.58589,3.922421,0,5.05234,0,15.62078,9.521838,.8995888,0,0,7.530843,55.89207,3.871563,.2998629,0,1.799178,0,0,2.638794,0,17.54626,.7496573,1.299406,1.599269,1.39936,3.274693,1.199452,.5997258,.2998629,0,0,0,0,0,0,0,10.95071,1.542152,.5997258,20.89807,7.079145,0,0,.2998629,0,0,.7496573,1.299406,1.599269,1.39936,0,3.274693,1.199452,1.499315,.7496573,4.5622,2.313228,10.95071,1.542152,.5997258,0,20.89807,7.079145,7.743127,7.079145,3.871563,0,0,0,.5997258,.2998629,0,0,0,0,0,0,0,14.01978,0,.5997258,.719671,0,.5997258,0,0,0,0,0,0,0,0,32.43232,0,0,29.64454,1.799178,0,2.638794,0,17.54626,16.74512,1.531359,.7935787,0,12.71583,41.72747,3.023993,.0433988,0,5.089925,0,0,6.533936,0,11.79539,1.388874,.5063197,3.373769,1.642034,6.412005,3.364255,.223194,.0433988,0,.595184,.1983947,0,0,0,0,8.558447,2.1809,.223194,13.64804,5.534454,0,0,.5815443,0,0,1.388874,.5063197,3.373769,1.642034,.0578651,6.412005,3.364255,2.777748,1.388874,7.437972,3.27135,8.558447,2.1809,.223194,0,13.64804,5.534454,6.047985,5.534454,3.023993,0,0,0,.223194,.0433988,0,0,0,0,1.264766,0,0,25.0205,.7935787,.0867977,1.111236,.0578651,.223194,0,0,0,0,0,0,1.264766,0,24.85794,0,0,23.16488,5.089925,0,6.533936,0,11.79539
"usaipo1950-0460",02nov1948,04nov1952,20aug1950,25aug1950,"National Adults",12,"None",24,1267,,"Female",,12.7453,.9384515,.7279589,.0500889,11.65164,31.75514,1.095244,.2779934,0,2.215599,0,0,3.753329,0,34.78925,.2973419,.6611736,4.852423,.6279287,4.985516,1.320916,.1502667,.0876556,0,.5459691,.1819897,.0500889,0,0,0,5.844156,1.743199,.3806757,15.38453,3.653668,.1903379,0,.0751334,.0350622,0,.2973419,.6611736,4.852423,.6279287,0,4.985516,1.320916,.2973419,.2973419,9.905364,8.715998,5.844156,1.743199,.3806757,0,15.38453,3.653668,1.095244,3.653668,1.095244,0,0,.0350622,.1502667,.0876556,0,0,0,0,.665467,0,0,14.52935,.7279589,.1753112,1.151594,0,.1502667,0,.1903379,0,0,.0500889,.0350622,.665467,0,29.87807,0,0,11.68831,2.215599,0,3.753329,0,34.78925,16.02287,2.312158,.488771,0,15.30953,23.47034,1.611772,0,.4276746,3.757427,0,0,6.1587,0,30.44076,.2772835,1.283024,6.173511,.9187955,4.661653,2.708606,.5132096,0,0,.3665783,.1221928,0,0,0,0,6.041511,2.406811,0,7.774307,2.817967,0,.2138373,.2494769,.1187985,0,.2772835,1.283024,6.173511,.9187955,0,4.661653,2.708606,.2772835,.2772835,13.14319,12.03406,6.041511,2.406811,0,0,7.774307,2.817967,1.611772,2.817967,1.611772,0,0,.1187985,.5132096,0,0,0,0,0,1.68015,0,0,17.68657,.488771,0,1.611772,0,.5132096,0,0,0,0,0,.1187985,1.68015,0,25.03314,0,0,12.08302,3.757427,0,6.586374,0,30.44076,12.88246,1.03778,.6713404,0,14.16743,29.42639,1.5273,.205598,.1468557,3.913821,0,0,5.31944,0,30.70159,.9367044,.3916152,3.311946,1.132512,4.927825,2.181856,.205598,.1468557,0,.5035053,.1678351,0,0,0,0,6.48785,1.32754,.1174846,13.09971,3.433251,.0587423,.0734279,.0734279,.0979038,0,.9367044,.3916152,3.311946,1.132512,0,4.927825,2.181856,.9367044,.9367044,10.38452,6.637698,6.48785,1.32754,.1174846,0,13.09971,3.433251,1.5273,3.433251,1.5273,0,0,.0979038,.205598,.1468557,0,0,0,0,.5874228,0,0,18.50269,.6713404,.2937114,1.909506,0,.205598,0,.0587423,0,0,0,.0979038,.5874228,0,24.61569,0,0,12.9757,3.913821,0,5.466296,0,30.70159
"usaipo1950-0461",02nov1948,04nov1952,17sep1950,22sep1950,"National Adults",12,"None",24,1167,,"Female",,23.893,3.067166,.6494761,0,8.056675,27.53955,1.939859,.2124328,0,6.760749,0,0,3.668767,0,24.21232,.1999875,.4014123,11.19252,.4006937,7.338935,2.120945,.0811845,.1826652,0,.4871071,.162369,0,0,0,0,5.456802,1.293413,.251672,9.62406,3.516943,.125836,0,.2989066,.0644322,0,.1999875,.4014123,11.19252,.4006937,2.238505,7.338935,2.120945,.399975,.1999875,7.067027,6.467065,5.456802,1.293413,.251672,0,9.62406,3.516943,3.879718,3.516943,1.939859,0,0,.0644322,.0811845,.1826652,.2354351,0,0,0,1.962219,0,.5412301,22.85443,.6494761,.215139,.3896857,2.238505,.0811845,0,.179959,0,0,0,.2998673,1.962219,0,21.69438,0,0,14.79332,6.760749,0,3.668767,0,24.21232,29.49076,3.766638,0,0,7.940658,31.38357,3.228547,.6796941,0,.6796941,0,0,3.883966,0,18.94647,.2614208,0,12.8117,.2614208,6.796941,6.796941,0,1.359388,0,0,0,0,0,0,0,6.633554,1.274426,0,10.20848,3.405006,0,0,0,0,0,.2614208,0,12.8117,.2614208,2.562339,6.796941,6.796941,.5228416,.2614208,7.156394,6.372132,6.633554,1.274426,0,0,10.20848,3.405006,6.457094,3.405006,3.228547,0,0,0,0,1.359388,0,0,0,0,2.40725,0,0,28.49694,0,2.039083,0,2.562339,0,0,0,0,0,0,0,2.40725,0,21.26005,0,0,19.7242,.6796941,0,3.883966,0,18.94647,20.43827,2.314561,.2780252,0,14.43081,26.91952,2.258731,.2017378,0,9.161638,0,0,5.374872,0,18.62184,1.200655,.0573568,6.302721,1.229334,8.979095,1.408562,.2017378,.1782017,0,.2085189,.0695063,0,0,0,0,5.715764,1.368662,.1613903,8.242173,3.457033,.0806951,0,.4034756,.1376941,0,1.200655,.0573568,6.302721,1.229334,1.260544,8.979095,1.408562,2.40131,1.200655,10.44528,6.843311,5.715764,1.368662,.1613903,0,8.242173,3.457033,4.517461,3.457033,2.258731,0,0,.1376941,.2017378,.1782017,.033623,0,0,0,1.144642,0,.6186627,26.38165,.2780252,.2588969,.3835639,1.260544,.2017378,0,.1210427,0,0,0,.171317,1.144642,0,20.69123,0,0,15.94899,9.161638,0,5.374872,0,18.62184
"usaipo1951-0480",02nov1948,04nov1952,21sep1951,26sep1951,"National Adults",1,"None",22,1806,,"Female",,23.24862,1.085635,.3314917,.8950276,.9944751,58.57037,0,.1104972,2.596685,2.443962,.2983426,0,7.877926,0,1.546961,10.70074,.3437692,10.70074,.1718846,0,.3977901,.2209945,0,0,.1104972,.2209945,.5966851,.2983426,0,0,19.17355,.4972376,.5524862,28.76032,9.586776,0,0,0,.0690608,0,10.70074,.3437692,10.70074,.1718846,.4051566,0,.3977901,0,0,.9944751,.9944751,19.17355,.4972376,.5524862,0,28.76032,0,0,9.586776,0,0,0,.0690608,.2209945,0,0,0,0,0,.7955801,0,0,22.31492,.3314917,0,0,.4051566,.2209945,.1104972,0,0,0,1.19337,.0690608,.7955801,.5285451,30.80453,0,0,28.76032,2.443962,0,10.47461,0,1.546961,26.75439,2.631579,0,0,1.169591,53.84294,0,0,1.754386,6.578948,0,0,5.513784,0,1.754386,11.8421,0,11.8421,0,0,1.754386,0,0,0,0,0,0,0,0,0,17.75272,.5847954,0,26.62907,8.876358,0,0,0,.877193,0,11.8421,0,11.8421,0,0,0,1.754386,0,0,1.169591,1.169591,17.75272,.5847954,0,0,26.62907,0,0,8.876358,0,0,0,.877193,0,0,0,0,0,0,1.754386,0,0,25.4386,0,0,0,0,0,0,0,0,0,0,.877193,1.754386,1.315789,28.38346,0,0,26.62907,6.578948,0,7.26817,0,1.754386,24.15284,1.026856,.0710901,.5035545,.7306477,55.99385,0,.1579779,2.781069,4.469928,.1678515,0,8.937222,0,1.007109,10.65166,.3896788,10.65166,.1948394,0,.3672986,.2369668,0,0,.0236967,.0473934,.335703,.1678515,0,0,18.45257,.3653239,.2708192,27.67885,9.226285,0,0,0,.4936809,0,10.65166,.3896788,10.65166,.1948394,.7898894,0,.3672986,0,0,.7306477,.7306477,18.45257,.3653239,.2708192,0,27.67885,0,0,9.226285,0,0,0,.4936809,.2369668,0,0,0,0,0,.2962085,0,0,22.25513,.0710901,0,0,.7898894,.2369668,.1579779,0,0,0,.671406,.4936809,.2962085,1.10782,29.04564,0,0,27.67885,4.469928,0,11.71829,0,1.007109
"usaipo1952-0484",02nov1948,04nov1952,06jan1952,11jan1952,"National Adults",12.1,"None",22,1821,,"Male",,18.98125,3.489375,1.03972,.1835781,6.4333,54.11779,0,0,0,7.164645,0,0,5.202492,0,3.387851,1.777842,.5084557,5.333526,0,9.037436,.5461449,0,0,0,1.03972,0,.0917891,.0917891,0,0,24.48437,1.096462,0,27.71837,0,0,0,0,0,0,1.777842,.5084557,5.333526,0,1.777842,9.037436,.5461449,.8185915,0,5.108478,1.015521,24.48437,1.096462,0,0,27.71837,0,.8185915,0,0,0,2.911104,0,0,0,0,0,0,0,.578271,0,0,22.11495,1.03972,0,.5062305,1.777842,0,0,0,0,0,.1835781,2.911104,.578271,0,29.83035,0,0,25.30296,7.164645,0,5.202492,0,3.387851,18.18182,0,0,0,7.55608,58.55962,0,0,0,4.958677,0,0,6.61157,0,4.132231,.9917355,0,2.975207,0,13.22314,0,0,0,0,0,0,0,0,0,0,26.53483,2.361275,0,28.60094,0,0,0,0,0,0,.9917355,0,2.975207,0,.9917355,13.22314,0,1.062574,0,6.493506,1.180638,26.53483,2.361275,0,0,28.60094,0,1.062574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.56552,0,0,0,.9917355,0,0,0,0,0,0,0,0,0,32.14286,0,0,27.5974,4.958677,0,6.61157,0,4.132231,16.56328,2.094785,.3707224,.0207397,10.17249,51.70204,0,0,0,12.32214,0,0,4.776616,0,1.977186,1.138871,.3231939,3.416613,0,9.775766,.769962,0,0,0,.3707224,0,.0103699,.0103699,0,0,27.86199,.7421552,0,21.61461,0,0,0,0,0,0,1.138871,.3231939,3.416613,0,1.138871,9.775766,.769962,1.483288,0,8.428474,1.012034,27.86199,.7421552,0,0,21.61461,0,1.483288,0,0,0,2.07849,0,0,0,0,0,0,0,.0162955,0,0,24.32413,.3707224,0,.2607279,1.138871,0,0,0,0,0,.0207397,2.07849,.0162955,0,23.3688,0,0,29.34527,12.32214,0,4.776616,0,1.977186
"usaipo1952-0489",02nov1948,04nov1952,27mar1952,01apr1952,"National Adults",12,"None",23,1891,,"Female",,19.59261,4.362334,.6200229,0,8.898706,53.9691,0,3.291288,0,5.495427,0,0,1.736064,0,2.03445,0,.9920366,6.067785,0,9.94802,1.067817,0,.198924,0,.4650171,.1550057,0,0,0,0,17.71454,.3845864,.1922932,31.48365,4.194028,0,0,0,0,0,0,.9920366,6.067785,0,1.516946,9.94802,1.067817,0,1.478582,6.660596,.7462664,17.71454,.3845864,.1922932,0,31.48365,0,0,4.194028,0,0,3.385798,.099462,0,.198924,.099462,0,0,0,.578688,0,0,25.46857,.6200229,.198924,.759528,1.516946,0,1.097096,0,0,2.194192,0,1.39053,.578688,0,32.8068,0,0,21.90857,5.495427,2.194192,1.736064,0,2.03445,26.54831,8.092485,0,0,7.514451,44.54996,0,5.202312,0,2.312139,0,0,2.312139,0,3.468208,0,1.156069,1.849711,0,23.0801,0,0,0,0,0,0,0,0,0,0,16.7052,0,0,23.85632,3.988439,0,0,0,0,0,0,1.156069,1.849711,0,.4624278,23.0801,0,0,1.040462,6.473989,2.312139,16.7052,0,0,0,23.85632,0,0,3.988439,0,0,6.936416,0,0,0,0,0,0,0,1.156069,0,0,31.28819,0,0,0,.4624278,0,1.734104,0,0,3.468208,0,3.468208,1.156069,0,26.16846,0,0,20.69364,2.312139,3.468208,2.312139,0,3.468208,20.25553,3.315452,1.124602,.2013822,12.82207,47.74167,0,1.931439,0,9.876987,.0671274,0,1.427983,0,1.235754,0,.214459,4.455288,0,13.47725,.5614292,0,.0768914,0,.8434515,.2811505,.1342548,.0671274,0,0,21.23504,.2965811,.1482905,23.36034,2.701422,0,0,0,0,0,0,.214459,4.455288,0,1.113822,13.47725,.5614292,0,2.29043,10.13934,.9776191,21.23504,.2965811,.1482905,0,23.36034,0,0,2.701422,0,0,2.941979,.0384457,0,.0768914,.0384457,0,0,0,.2196897,0,0,30.16058,1.124602,.0768914,.392303,1.113822,0,.6438128,0,0,1.287626,.2685096,1.731245,.2196897,.4332769,24.78283,0,0,23.93647,9.876987,1.287626,1.427983,0,1.235754
