g	problem	cat	numsurveys	numrespondents	perc	year
3	1	1	3	8989	40.873001	1939
3	2	1	3	8989	6.9439998	1939
3	3	1	3	8989	.41299999	1939
3	4	1	3	8989	1.054	1939
3	5	1	3	8989	7.257	1939
3	6	1	3	8989	33.908001	1939
3	7	1	3	8989	.089	1939
3	8	1	3	8989	.167	1939
3	9	1	3	8989	2.125	1939
3	10	1	3	8989	3.2360001	1939
3	11	1	3	8989	.90100002	1939
3	12	1	3	8989	.167	1939
3	13	1	3	8989	1.8559999	1939
3	14	1	3	8989	0	1939
3	15	1	3	8989	1.011	1939
3	101	2	3	8989	2.605	1939
3	102	2	3	8989	26.058001	1939
3	103	2	3	8989	.089	1939
3	104	2	3	8989	0	1939
3	105	2	3	8989	3.151	1939
3	106	2	3	8989	1.587	1939
3	107	2	3	8989	.87099999	1939
3	108	2	3	8989	0	1939
3	109	2	3	8989	1.1059999	1939
3	110	2	3	8989	5.4050002	1939
3	201	2	3	8989	0	1939
3	202	2	3	8989	2.671	1939
3	203	2	3	8989	.26199999	1939
3	204	2	3	8989	0	1939
3	205	2	3	8989	.60100001	1939
3	206	2	3	8989	.089	1939
3	207	2	3	8989	1.5880001	1939
3	208	2	3	8989	.73799998	1939
3	209	2	3	8989	0	1939
3	210	2	3	8989	0	1939
3	211	2	3	8989	.91399997	1939
3	212	2	3	8989	0	1939
3	213	2	3	8989	0	1939
3	214	2	3	8989	.08	1939
3	215	2	3	8989	0	1939
3	216	2	3	8989	0	1939
3	217	2	3	8989	0	1939
3	301	2	3	8989	0	1939
3	302	2	3	8989	0	1939
3	304	2	3	8989	.083	1939
3	306	2	3	8989	0	1939
3	307	2	3	8989	0	1939
3	308	2	3	8989	.167	1939
3	309	2	3	8989	.163	1939
3	310	2	3	8989	0	1939
3	401	2	3	8989	.773	1939
3	402	2	3	8989	0	1939
3	403	2	3	8989	0	1939
3	404	2	3	8989	0	1939
3	405	2	3	8989	.083	1939
3	406	2	3	8989	0	1939
3	407	2	3	8989	.198	1939
3	501	2	3	8989	1.058	1939
3	502	2	3	8989	1.058	1939
3	503	2	3	8989	0	1939
3	504	2	3	8989	.50300002	1939
3	505	2	3	8989	0	1939
3	506	2	3	8989	.03	1939
3	507	2	3	8989	0	1939
3	508	2	3	8989	4.52	1939
3	509	2	3	8989	.089	1939
3	601	2	3	8989	20.572001	1939
3	602	2	3	8989	1.6440001	1939
3	603	2	3	8989	0	1939
3	604	2	3	8989	0	1939
3	605	2	3	8989	11.692	1939
3	606	2	3	8989	0	1939
3	608	2	3	8989	0	1939
3	609	2	3	8989	0	1939
3	610	2	3	8989	0	1939
3	611	2	3	8989	0	1939
3	701	2	3	8989	0	1939
3	702	2	3	8989	.089	1939
3	703	2	3	8989	0	1939
3	704	2	3	8989	0	1939
3	705	2	3	8989	0	1939
3	801	2	3	8989	0	1939
3	802	2	3	8989	0	1939
3	803	2	3	8989	0	1939
3	804	2	3	8989	0	1939
3	805	2	3	8989	0	1939
3	806	2	3	8989	0	1939
3	807	2	3	8989	.167	1939
3	901	2	3	8989	.345	1939
3	902	2	3	8989	.083	1939
3	903	2	3	8989	1.697	1939
3	904	2	3	8989	0	1939
3	905	2	3	8989	0	1939
3	906	2	3	8989	0	1939
3	908	2	3	8989	0	1939
3	1001	2	3	8989	.278	1939
3	1002	2	3	8989	0	1939
3	1003	2	3	8989	0	1939
3	1004	2	3	8989	0	1939
3	1005	2	3	8989	0	1939
3	1006	2	3	8989	0	1939
3	1007	2	3	8989	0	1939
3	1008	2	3	8989	0	1939
3	1009	2	3	8989	0	1939
3	1010	2	3	8989	.65399998	1939
3	1011	2	3	8989	1.734	1939
3	1012	2	3	8989	.56900001	1939
3	1101	2	3	8989	.90100002	1939
3	1102	2	3	8989	0	1939
