ts,numsurveys,numrespondents,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipds_101_2,mipds_102_2,mipds_103_2,mipds_105_2,mipds_109_2,mipds_110_2,mipds_203_2,mipds_204_2,mipds_207_2,mipds_308_2,mipds_309_2,mipds_401_2,mipds_404_2,mipds_503_2,mipds_509_2,mipds_601_2,mipds_602_2,mipds_603_2,mipds_605_2,mipds_610_2,mipds_804_2,mipds_901_2,mipds_1001_2,mipds_1011_2,mipds_1012_2,mipds_101_3,mipds_102_3,mipds_103_3,mipds_105_3,mipds_109_3,mipds_110_3,mipds_203_3,mipds_204_3,mipds_207_3,mipds_308_3,mipds_309_3,mipds_401_3,mipds_404_3,mipds_503_3,mipds_509_3,mipds_601_3,mipds_602_3,mipds_603_3,mipds_605_3,mipds_610_3,mipds_804_3,mipds_901_3,mipds_1001_3,mipds_1011_3,mipds_1012_3,mipds_101_4,mipds_102_4,mipds_103_4,mipds_105_4,mipds_109_4,mipds_110_4,mipds_203_4,mipds_204_4,mipds_207_4,mipds_308_4,mipds_309_4,mipds_401_4,mipds_404_4,mipds_503_4,mipds_509_4,mipds_601_4,mipds_602_4,mipds_603_4,mipds_605_4,mipds_610_4,mipds_804_4,mipds_901_4,mipds_1001_4,mipds_1011_4,mipds_1012_4,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipde_101_2,mipde_102_2,mipde_103_2,mipde_105_2,mipde_108_2,mipde_109_2,mipde_110_2,mipde_501_2,mipde_502_2,mipde_504_2,mipde_101_3,mipde_102_3,mipde_103_3,mipde_105_3,mipde_108_3,mipde_109_3,mipde_110_3,mipde_501_3,mipde_502_3,mipde_504_3,mipde_101_4,mipde_102_4,mipde_103_4,mipde_105_4,mipde_108_4,mipde_109_4,mipde_110_4,mipde_501_4,mipde_502_4,mipde_504_4,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdfp_506_2,mipdfp_601_2,mipdfp_602_2,mipdfp_603_2,mipdfp_604_2,mipdfp_605_2,mipdfp_606_2,mipdfp_608_2,mipdfp_610_2,mipdfp_701_2,mipdfp_702_2,mipdfp_506_3,mipdfp_601_3,mipdfp_602_3,mipdfp_603_3,mipdfp_604_3,mipdfp_605_3,mipdfp_606_3,mipdfp_608_3,mipdfp_610_3,mipdfp_701_3,mipdfp_702_3,mipdfp_506_4,mipdfp_601_4,mipdfp_602_4,mipdfp_603_4,mipdfp_604_4,mipdfp_605_4,mipdfp_606_4,mipdfp_608_4,mipdfp_610_4,mipdfp_701_4,mipdfp_702_4,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipdsp_201_2,mipdsp_202_2,mipdsp_203_2,mipdsp_204_2,mipdsp_205_2,mipdsp_207_2,mipdsp_208_2,mipdsp_210_2,mipdsp_211_2,mipdsp_212_2,mipdsp_217_2,mipdsp_201_3,mipdsp_202_3,mipdsp_203_3,mipdsp_204_3,mipdsp_205_3,mipdsp_207_3,mipdsp_208_3,mipdsp_210_3,mipdsp_211_3,mipdsp_212_3,mipdsp_217_3,mipdsp_201_4,mipdsp_202_4,mipdsp_203_4,mipdsp_204_4,mipdsp_205_4,mipdsp_207_4,mipdsp_208_4,mipdsp_210_4,mipdsp_211_4,mipdsp_212_4,mipdsp_217_4,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,mipd_1_2,mipd_2_2,mipd_3_2,mipd_4_2,mipd_5_2,mipd_6_2,mipd_7_2,mipd_8_2,mipd_9_2,mipd_10_2,mipd_11_2,mipd_12_2,mipd_13_2,mipd_14_2,mipd_15_2,mipd_1_3,mipd_2_3,mipd_3_3,mipd_4_3,mipd_5_3,mipd_6_3,mipd_7_3,mipd_8_3,mipd_9_3,mipd_10_3,mipd_11_3,mipd_12_3,mipd_13_3,mipd_14_3,mipd_15_3,mipd_1_4,mipd_2_4,mipd_3_4,mipd_4_4,mipd_5_4,mipd_6_4,mipd_7_4,mipd_8_4,mipd_9_4,mipd_10_4,mipd_11_4,mipd_12_4,mipd_13_4,mipd_14_4,mipd_15_4,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1,cap_1_2,cap_2_2,cap_3_2,cap_4_2,cap_5_2,cap_6_2,cap_7_2,cap_8_2,cap_9_2,cap_10_2,cap_12_2,cap_13_2,cap_14_2,cap_15_2,cap_16_2,cap_17_2,cap_18_2,cap_19_2,cap_20_2,cap_21_2,cap_22_2,cap_23_2,cap_24_2,cap_1_3,cap_2_3,cap_3_3,cap_4_3,cap_5_3,cap_6_3,cap_7_3,cap_8_3,cap_9_3,cap_10_3,cap_12_3,cap_13_3,cap_14_3,cap_15_3,cap_16_3,cap_17_3,cap_18_3,cap_19_3,cap_20_3,cap_21_3,cap_22_3,cap_23_3,cap_24_3,cap_1_4,cap_2_4,cap_3_4,cap_4_4,cap_5_4,cap_6_4,cap_7_4,cap_8_4,cap_9_4,cap_10_4,cap_12_4,cap_13_4,cap_14_4,cap_15_4,cap_16_4,cap_17_4,cap_18_4,cap_19_4,cap_20_4,cap_21_4,cap_22_4,cap_23_4,cap_24_4
1939,3,8989,2.654,30.915,.114,3.146,1.432,4.001,.201,0,1.326,.042,.043,.2,0,0,.2,20.864,.852,0,10.963,0,0,.582,.425,1.912,.996,2.457,27.224,.15,2.912,1.26,3.885,.266,0,1.179,.039,.039,0,0,0,.231,20.667,1.377,0,11.705,0,0,.536,.82,2.618,1.301,2.605,26.058,.089,3.151,1.106,5.405,.262,0,1.588,.167,.163,.773,0,0,.089,20.572,1.644,0,11.692,0,0,.345,.278,1.734,.569,1.542,39.716,.032,2.12,1.175,1.949,.065,0,1.206,.136,.066,.034,0,0,.152,23.723,1.048,0,10.1,0,0,.231,.392,1.622,.966,2.654,30.915,.114,3.146,.174,1.432,4.001,1.242,1.242,.499,2.457,27.224,.15,2.912,.154,1.26,3.885,1.184,1.184,.568,2.605,26.058,.089,3.151,0,1.106,5.405,1.058,1.058,.532,1.542,39.716,.032,2.12,.202,1.175,1.949,.992,.992,.332,.029,20.864,.852,0,0,10.963,0,0,.058,0,0,.15,20.667,1.377,0,0,11.705,0,0,0,0,.227,.03,20.572,1.644,0,0,11.692,0,0,0,0,.089,.065,23.723,1.048,0,0,10.1,0,0,.032,0,.032,.058,2.78,.201,0,.84,1.326,.464,0,.893,0,0,.302,3.514,.266,0,1.903,1.179,1.297,0,1.208,0,0,.169,2.671,.262,0,.601,1.588,.738,0,.914,0,0,.131,2.564,.065,0,.265,1.206,.733,0,.999,0,0,45.296001,6.5630002,.085,.69499999,5.2210002,32.737,0,.028,1.89,4.1620002,.75700003,.089,1.868,.058,.55000001,40.851002,9.6689997,.23100001,.29699999,4.5609999,33.75,.227,.077,1.066,5.9229999,.72600001,.229,1.836,.15000001,.40700001,40.873001,6.9439998,.41299999,1.054,7.257,33.908001,.089,.167,2.125,3.2360001,.90100002,.167,1.8559999,0,1.011,49.326,5.9629998,.237,.308,2.918,34.903999,.032,0,.81400001,3.655,.53899997,.237,.66799998,.097,.303,47.709,.175,.34299999,2.039,.17399999,.20100001,0,0,.2,0,1.137,5.0040002,.89300001,.83099997,11.844,0,0,20.922001,4.1620002,0,3.7579999,.058,.55000001,44.016998,.46000001,.23100001,1.395,.154,.266,0,0,.23100001,.077,.86900002,6.8200002,1.2079999,.764,13.232,0,.227,20.667,5.9229999,0,2.902,.15000001,.40700001,43.358002,.57999998,.25,4.52,.089,.26199999,0,0,.089,.08,1.872,4.8600001,.91399997,.87099999,13.366,0,.089,20.572001,3.2360001,0,3.9809999,0,1.011,51.404999,.47400001,.079,.44999999,.20200001,.065,0,0,.152,.034,.76800001,4.132,.99900001,.704,11.213,0,.032,23.756001,3.655,0,1.482,.097,.303
1940,1,2907,2.402,16.993,0,.356,.445,1.246,0,0,1.512,0,0,0,0,0,.267,12.989,14.502,0,17.438,0,0,.356,.89,8.185,.801,3.908,15.402,0,.23,.46,1.839,0,0,1.149,0,0,0,0,0,.69,11.724,18.621,0,12.184,0,0,.23,.92,8.506,.69,2.538,11.929,0,0,0,1.523,.508,.254,2.284,0,0,0,0,0,2.284,8.376,25.465,0,13.452,0,0,.761,.127,6.853,.127,2.621,21.646,0,.629,.21,1.468,0,0,2.201,0,0,0,0,0,.839,10.168,19.741,0,12.055,0,0,.052,1.153,5.87,.943,2.402,16.993,0,.356,0,.445,1.246,.623,.712,8.63,3.908,15.402,0,.23,0,.46,1.839,.46,.69,9.885,2.538,11.929,0,0,.254,0,1.523,.254,.508,13.621,2.621,21.646,0,.629,.105,.21,1.468,.314,.314,11.705,8.452,12.989,14.502,0,0,17.438,0,0,.445,0,.445,9.425,11.724,18.621,0,0,12.184,0,0,.92,0,.46,13.367,8.376,25.465,0,0,13.452,0,0,0,0,0,11.6,10.168,19.741,0,0,12.055,0,0,.629,0,.105,.267,.979,0,0,.178,1.512,.356,0,.089,0,.089,0,.23,0,0,0,1.149,.92,0,0,0,.23,.254,0,.508,.254,0,2.284,0,0,0,0,0,.524,.943,0,0,0,2.201,.21,0,0,0,.105,23.665001,3.47,.089,.178,11.388,45.374001,.44499999,0,.88999999,11.744,.26699999,.089,2.402,0,0,23.218,2.529,0,0,12.874,43.448002,.46000001,0,2.529,11.954,.46000001,0,2.529,0,0,17.513,3.299,0,.50800002,17.427999,47.292999,0,0,3.299,7.868,.25400001,0,2.5380001,0,0,28.040001,3.983,.105,.105,13.592,42.592999,.105,0,.57700002,8.5950003,.105,.20999999,1.887,0,.105,25.089001,.178,.178,1.1569999,.178,0,0,0,.26699999,0,.089,3.0250001,.089,.44499999,40.390999,0,.44499999,13.434,11.744,0,3.2920001,0,0,25.287001,0,0,1.149,.23,0,0,0,.69,0,.23,1.609,0,.46000001,40.23,0,.46000001,12.644,11.954,0,5.0570002,0,0,18.02,0,.76099998,.76099998,.25400001,.50800002,0,0,2.2839999,.25400001,.25400001,2.2839999,0,.25400001,52.284,0,0,8.3760004,7.868,0,5.8379998,0,0,28.669001,.31400001,.105,.419,.105,0,0,0,.94300002,.20999999,.105,3.4590001,0,.20999999,43.396,0,.105,10.797,8.5950003,0,2.4630001,0,.105
1941,2,5807,0,1.242,2.668,.415,2.192,4.754,0,0,0,0,0,0,0,0,0,29.906,0,0,24.463,0,0,1.063,0,3.032,.739,0,1.469,1.004,0,2.163,9.201,0,0,0,0,0,0,0,0,0,27.05,0,0,24.156,0,0,.888,0,1.645,.055,0,1.794,1.805,.31,1.193,8.498,0,0,0,0,0,0,0,0,0,25.126,0,0,23.84,0,0,.644,0,2.35,.274,0,1.501,2.299,0,2.5,5.282,0,0,0,0,0,0,0,0,0,32.361,0,0,22.865,0,0,.97,0,2.439,.56,0,1.242,2.668,.415,.788,2.192,4.754,0,.436,11.744,0,1.469,1.004,0,.337,2.163,9.201,0,.257,14.978,0,1.794,1.805,.31,.494,1.193,8.498,0,.065,16.399,0,1.501,2.299,0,1.184,2.5,5.282,0,.271,12.435,11.744,29.906,0,0,0,24.463,0,.823,11.559,0,0,14.978,27.05,0,0,0,24.156,0,1.275,12.759,0,0,16.399,25.126,0,0,0,23.84,0,1.548,12.485,0,0,12.435,32.361,0,0,0,22.865,0,.763,11.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.059,0,0,0,12.18,66.751999,0,0,1.063,3.7709999,0,0,4.1750002,0,0,14.173,0,0,0,15.235,65.239998,0,0,.88800001,1.7,0,0,2.7639999,0,0,14.094,0,0,0,16.462999,62.999001,0,0,.64399999,2.6240001,0,0,3.1760001,0,0,12.766,0,0,0,12.706,67.322998,0,0,.97000003,2.9990001,0,0,3.237,0,0,11.707,0,0,0,.78799999,0,0,0,0,0,0,0,0,0,36.208,0,0,42.287998,3.7709999,0,5.237,0,0,14.094,0,0,0,.33700001,0,0,0,0,0,0,0,0,0,39.133999,0,0,41.084,1.7,0,3.652,0,0,13.665,0,0,0,.49399999,0,0,0,0,0,0,0,0,0,40.237999,0,0,39.159,2.6240001,0,3.8199999,0,0,11.852,0,0,0,1.184,0,0,0,0,0,0,0,0,0,35.300999,0,0,44.457001,2.9990001,0,4.2069998,0,0
1942,1,2935,4.016,9.709,6.405,4.016,0,0,.824,0,0,0,.976,0,0,0,0,0,0,0,21.158,0,0,0,0,5.607,0,4.475,11.388,7.577,4.475,0,0,1.758,0,0,0,.967,0,0,0,0,0,0,0,20.569,0,0,0,0,3.818,0,2.244,9.722,5.558,2.244,0,0,.253,0,0,0,1.579,0,0,0,0,0,0,0,16.778,0,0,0,0,3.788,0,4.223,7.86,6.577,4.223,0,0,1.112,0,0,0,1.509,0,0,0,0,0,0,0,21.036,0,0,0,0,4.379,0,4.016,9.709,6.405,4.016,0,0,0,0,0,0,4.475,11.388,7.577,4.475,0,0,0,0,0,0,2.244,9.722,5.558,2.244,0,0,0,0,0,0,4.223,7.86,6.577,4.223,0,0,0,0,0,0,0,2.389,0,0,0,21.158,0,3.993,0,0,0,0,3.102,0,0,0,20.569,0,3.06,0,0,0,0,3.314,0,0,0,16.778,0,4.461,0,0,0,0,2.354,0,0,0,21.036,0,4.007,0,0,0,.976,.976,.824,0,0,0,0,0,0,0,4.199,.967,.967,1.758,0,0,0,0,0,0,0,4.468,1.579,1.579,.253,0,0,0,0,0,0,0,1.852,1.509,1.509,1.112,0,0,0,0,0,0,0,5.649,24.146,6.9749999,.97600001,0,7.3140001,27.539,0,0,0,6.7280002,0,0,15.973,0,10.348,27.915001,8.1599998,.96700001,0,9.2559996,26.731001,0,0,0,4.5809999,0,0,13.014,0,9.375,19.767,5.263,1.579,0,9.5609999,24.552999,0,0,0,4.5450001,0,0,18.063999,0,16.667,22.884001,9.7790003,1.5089999,0,6.3870001,27.396999,0,0,0,5.2550001,0,0,16.736,0,10.053,24.146,.97600001,0,7.3140001,0,.824,0,0,0,0,0,1.952,0,0,25.357,0,0,6.381,6.7280002,0,15.973,0,10.348,27.915001,.96700001,0,9.2559996,0,1.758,0,0,0,0,0,1.9349999,0,0,25.037001,0,0,6.1620002,4.5809999,0,13.014,0,9.375,19.767,1.579,0,9.5609999,0,.25299999,0,0,0,0,0,3.1589999,0,0,18.629999,0,0,7.776,4.5450001,0,18.063999,0,16.667,22.884001,1.5089999,0,6.3870001,0,1.112,0,0,0,0,0,3.0179999,0,0,26.684999,0,0,6.3610001,5.2550001,0,16.736,0,10.053
1943,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.663334,7.7273334,1.5046667,.047,5.8883334,26.554,.85633334,0,.56633333,5.0183334,.48033333,0,11.700666,.094,6.8986664,35.006001,8.6393331,1.5413334,.16133333,7.037333,25.697001,.85966667,0,.62333333,3.5459999,.50766667,0,10.081667,.04866667,6.25,29.504,6.8406668,1.792,.12033333,8.0939999,23.746667,.61766668,0,.93333332,3.4246667,.38833332,0,13.324333,.10166667,11.111333,32.364001,9.9886669,1.756,.03033333,5.1460001,26.354333,.82399996,0,.25933333,3.9310001,.35900001,0,12.127333,.158,6.7020003,32.731333,1.5046667,0,5.4116668,.30166666,.59133333,0,0,0,0,.52733334,1.3013333,.12733333,.082,27.284667,0,.01633333,5.8413334,5.0183334,0,12.267333,.094,6.8986664,34.898668,1.5413334,0,6.5839997,.39066668,1.2896667,0,0,0,0,.66899999,1.29,.27999999,.077,26.911667,0,.01666667,5.5023335,3.5459999,0,10.704667,.04866667,6.25,29.332001,1.792,0,7.7646666,.43566668,.20466666,0,0,0,0,.50866667,2.1059999,.16566667,.06566667,22.257999,0,.01933333,6.4526667,3.4246667,0,14.257333,.10166667,11.111333,32.185668,1.756,0,4.74,.49266668,.78266666,0,0,0,0,.38933333,2.0119999,.22033334,.06833333,28.413333,0,.027,5.7346667,3.9310001,0,12.386667,.158,6.7020003
1944,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.180668,8.4796669,2.0333334,.094,4.4626667,25.569,1.7126667,0,1.1326667,3.3086667,.96066666,0,7.4283331,.188,3.4493332,42.097,9.1186663,2.1156667,.32266666,4.8186665,24.663,1.7193333,0,1.2466667,2.5109999,1.0153333,0,7.1493333,.09733333,3.125,39.241,8.4183335,2.005,.24066667,6.6269999,22.940334,1.2353334,0,1.8666666,2.3043334,.77666664,0,8.5846664,.20333334,5.5556666,41.844001,10.198333,2.003,.06066667,3.9050001,25.311666,1.6479999,0,.51866666,2.607,.71800001,0,7.5186667,.316,3.3510002,41.316667,2.0333334,0,3.5093334,.60333331,.35866667,0,0,0,0,1.0546667,.65066667,.25466667,.164,29.212333,0,.03266667,5.3016667,3.3086667,0,8.5616665,.188,3.4493332,41.882334,2.1156667,0,3.9119999,.78133337,.82133333,0,0,0,0,1.338,.64499998,.55999998,.154,28.786333,0,.03333333,4.8426668,2.5109999,0,8.3953333,.09733333,3.125,38.897001,2.005,0,5.9683332,.87133336,.15633333,0,0,0,0,1.0173333,1.053,.33133334,.13133333,25.886,0,.03866667,5.1293333,2.3043334,0,10.450666,.20333334,5.5556666,41.487335,2.003,0,3.093,.98533336,.45333333,0,0,0,0,.77866666,1.006,.44066668,.13666667,30.141667,0,.054,5.1083333,2.607,0,8.0373333,.316,3.3510002
1945,3,8678,0,27.176,3.927,2.2,0,15.244,.126,0,0,0,2.562,.141,0,0,0,1.788,0,.349,21.992,0,0,.035,.125,.983,.246,0,30.12,3.33,1.755,0,12.58,.353,0,0,0,2.69,.484,0,0,0,1.43,0,1.245,20.731,0,0,.078,.093,.922,.231,0,24.532,5.402,1.83,0,15.709,.108,0,0,0,2.218,.361,0,0,0,1.246,0,.458,19.665,0,0,.049,0,.789,.197,0,33.338,3.286,2.212,0,10.805,.124,0,0,0,2.25,.091,0,0,0,1.646,0,.691,21.486,0,0,.04,.051,.821,.205,0,27.176,3.927,2.2,.905,0,15.244,0,.615,.815,0,30.12,3.33,1.755,1.172,0,12.58,0,.494,.866,0,24.532,5.402,1.83,1.307,0,15.709,0,.494,.494,0,33.338,3.286,2.212,1.478,0,10.805,0,.549,.669,.075,2.103,0,.349,0,21.992,0,.14,0,2.52,.049,.28,1.575,0,1.245,0,20.731,0,.078,0,2.529,.05,0,1.814,0,.458,0,19.665,0,.197,0,1.795,.058,.069,1.976,0,.691,0,21.486,0,.115,0,2.42,.052,0,0,.126,0,0,0,0,0,.382,0,8.723,0,0,.353,0,0,0,0,0,.84,0,8.405,0,0,.108,0,0,0,0,0,.497,0,9.391,0,0,.124,0,0,0,0,0,.661,0,9.623,49.698002,9.2320004,2.562,.141,3.0369999,24.584,2.569,0,1.699,1.599,1.441,0,3.1559999,.28200001,0,49.188,9.5979996,2.6900001,.484,2.5999999,23.629,2.579,0,1.87,1.476,1.523,0,4.217,.146,0,48.978001,9.9960003,2.2179999,.361,5.1599998,22.134001,1.853,0,2.8,1.184,1.165,0,3.845,.30500001,0,51.324001,10.408,2.25,.091,2.664,24.268999,2.4719999,0,.778,1.283,1.077,0,2.9100001,.47400001,0,49.902,2.562,0,1.607,.90499997,.126,0,0,0,0,1.582,0,.382,.24600001,31.139999,0,.049,4.7620001,1.599,0,4.8559999,.28200001,0,48.866001,2.6900001,0,1.24,1.1720001,.35299999,0,0,0,0,2.007,0,.83999997,.23100001,30.660999,0,.05,4.1830001,1.476,0,6.086,.146,0,48.462002,2.2179999,0,4.1719999,1.307,.108,0,0,0,0,1.526,0,.49700001,.197,29.514,0,.058,3.806,1.184,0,6.6440001,.30500001,0,50.789001,2.25,0,1.446,1.478,.124,0,0,0,0,1.168,0,.66100001,.205,31.870001,0,.081,4.4819999,1.283,0,3.688,.47400001,0
1946,3,8631,.501,3.665,32.122,.016,.313,21.193,0,0,0,0,.038,0,0,0,.008,6.846,0,1.286,5.581,1.446,.255,0,.024,0,0,.402,4.318,28.956,0,.125,19.198,0,0,0,0,.037,0,0,0,0,8.986,0,2.382,6.217,2.124,.52,0,.036,0,0,.416,2.395,29.662,.039,.167,22.016,0,0,0,0,.042,0,0,0,0,6.172,0,1.979,5.678,2.232,.555,0,0,0,0,.375,4.943,28.054,.11,.673,19.436,0,0,0,0,.07,0,0,0,.019,6.525,0,1.968,5.71,1.681,.346,0,.049,0,0,.501,3.665,32.122,.016,1.012,.313,21.193,.501,0,.45,.402,4.318,28.956,0,1.168,.125,19.198,.402,0,.615,.416,2.395,29.662,.039,1.048,.167,22.016,.416,0,.592,.375,4.943,28.054,.11,1.306,.673,19.436,.375,0,.298,.371,6.846,0,1.286,0,5.581,0,0,1.446,3.297,0,.594,8.986,0,2.382,0,6.217,0,0,2.124,2.681,0,.592,6.172,0,1.979,0,5.678,0,0,2.232,3.184,0,.298,6.525,0,1.968,0,5.71,0,0,1.681,2.794,0,0,0,0,0,0,0,0,0,5.849,0,1.31,0,0,0,0,0,0,0,0,6.327,0,.746,0,0,0,0,0,0,0,0,3.784,0,.64,0,0,0,0,0,0,0,0,6.638,0,1.114,58.84,7.1589999,.038,0,9.2440004,15.16,3.2969999,.255,.038,.024,0,0,5.7909999,.153,0,54.167,7.073,.037,0,9.4259996,19.708,2.681,.51999998,0,.138,.021,0,6.2309999,0,0,55.765999,4.4239998,.042,0,13.394,16.061001,3.184,.55500001,0,0,0,0,6.5739999,0,0,54.919998,7.7519999,.07,0,12.26,15.884,2.7939999,.34599999,.024,.067,0,0,5.8839998,0,0,58.389,.038,0,8.2860003,1.012,0,0,.255,.008,0,0,0,5.849,.018,8.5480003,0,0,11.59,.024,0,5.829,.153,0,53.422001,.037,0,8.408,1.168,0,0,.51999998,0,0,.021,0,6.3270001,0,9.9390001,0,0,13.79,.138,0,6.2309999,0,0,55.112,.042,0,12.386,1.048,0,0,.55500001,0,0,0,0,3.7839999,.022,8.8889999,0,0,11.588,0,0,6.5739999,0,0,53.966,.07,0,11.568,1.306,0,0,.34599999,.019,0,0,0,6.638,.022,9.0889997,0,0,11,.067,0,5.908,0,0
1947,4,8346,.39,0,16.571,2.724,.651,5.137,.547,0,7.592,0,.035,0,0,0,0,12.52,0,1.25,15.842,1.341,3.372,0,.273,.273,0,.368,.062,16.331,2.569,.529,5.429,.328,0,6.616,0,0,0,0,0,0,12.283,0,.792,16.18,1.615,3.337,0,.535,.535,0,.436,0,16.367,2.306,1.211,6.697,.379,0,6.027,0,0,0,0,0,0,9.439,0,.939,19.784,.951,3.165,0,.251,.251,0,.43,.125,16.901,2.612,1.351,5.016,.697,0,5.786,0,.012,0,0,0,0,11.876,0,1.03,14.35,2.119,3.377,0,.147,.147,0,.39,0,16.571,2.724,0,.651,5.137,.39,0,.465,.368,.062,16.331,2.569,0,.529,5.429,.368,0,.558,.436,0,16.367,2.306,0,1.211,6.697,.436,0,.984,.43,.125,16.901,2.612,0,1.351,5.016,.43,0,.798,.465,12.52,0,1.25,0,15.842,0,4.109,1.341,.578,0,.558,12.283,0,.792,0,16.18,0,4.389,1.615,.899,0,.984,9.439,0,.939,0,19.784,0,3.224,.951,.54,0,.798,11.876,0,1.03,0,14.35,0,3.736,2.119,.446,0,0,0,.547,0,0,7.592,0,0,3.42,0,0,0,0,.328,0,0,6.616,0,0,3.586,0,0,0,0,.379,0,0,6.027,0,0,1.839,0,0,0,0,.697,0,0,5.786,0,0,6.791,0,0,25.473,11.559,.035,.215,3.3310001,35.062,.57800001,3.372,.055,1.2079999,.021,0,8.1149998,0,10.975,25.287001,10.531,0,.25799999,3.678,35.257999,.89899999,3.3369999,0,2.165,0,0,7.4000001,0,11.186,27.017,8.2460003,0,.463,4.3509998,34.335999,.54000002,3.165,.17,.94099998,0,0,7.7529998,0,13.018,26.434999,13.274,.012,.37900001,3.2520001,33.112,.44600001,3.3770001,0,1.097,0,0,7.2620001,0,11.353,25.863001,.035,0,2.4760001,0,.54699999,0,3.372,0,0,.236,7.592,3.4200001,0,17.556999,0,0,18.548,1.2079999,0,8.1700001,0,10.975,25.655001,0,0,2.7520001,0,.32800001,0,3.3369999,0,0,.25799999,6.6160002,3.586,0,17.528999,0,0,19.186001,2.165,0,7.4000001,0,11.186,27.452999,0,0,2.9319999,0,.37900001,0,3.165,0,0,.463,6.027,1.839,0,21.707001,0,0,14.153,.94099998,0,7.9219999,0,13.018,26.865,.012,0,2.0239999,0,.69700003,0,3.3770001,0,0,.37900001,5.7859998,6.7909999,0,16.179001,0,0,18.177,1.097,0,7.2620001,0,11.353
