g	problem	cat	numsurveys	numrespondents	perc	year
1	1	1	1	2764	23.237	1940
1	2	1	1	2764	3.707	1940
1	3	1	1	2764	0	1940
1	4	1	1	2764	.18099999	1940
1	5	1	1	2764	14.135	1940
1	6	1	1	2764	47.980999	1940
1	7	1	1	2764	.542	1940
1	8	1	1	2764	0	1940
1	9	1	1	2764	1.085	1940
1	10	1	1	2764	6.7810001	1940
1	11	1	1	2764	.18099999	1940
1	12	1	1	2764	.09	1940
1	13	1	1	2764	2.0799999	1940
1	14	1	1	2764	0	1940
1	15	1	1	2764	0	1940
1	101	2	1	2764	2.1700001	1940
1	102	2	1	2764	18.354	1940
1	103	2	1	2764	0	1940
1	104	2	1	2764	.18099999	1940
1	105	2	1	2764	.271	1940
1	106	2	1	2764	.542	1940
1	107	2	1	2764	.18099999	1940
1	108	2	1	2764	.18099999	1940
1	109	2	1	2764	.18099999	1940
1	110	2	1	2764	1.175	1940
1	201	2	1	2764	.09	1940
1	202	2	1	2764	.63300002	1940
1	203	2	1	2764	.09	1940
1	204	2	1	2764	.09	1940
1	205	2	1	2764	.09	1940
1	206	2	1	2764	0	1940
1	207	2	1	2764	2.0799999	1940
1	208	2	1	2764	.18099999	1940
1	209	2	1	2764	.09	1940
1	210	2	1	2764	0	1940
1	211	2	1	2764	0	1940
1	212	2	1	2764	0	1940
1	213	2	1	2764	0	1940
1	214	2	1	2764	.18099999	1940
1	215	2	1	2764	0	1940
1	216	2	1	2764	0	1940
1	217	2	1	2764	.18099999	1940
1	301	2	1	2764	0	1940
1	302	2	1	2764	0	1940
1	304	2	1	2764	0	1940
1	306	2	1	2764	0	1940
1	307	2	1	2764	0	1940
1	308	2	1	2764	0	1940
1	309	2	1	2764	0	1940
1	310	2	1	2764	0	1940
1	401	2	1	2764	0	1940
1	402	2	1	2764	0	1940
1	403	2	1	2764	0	1940
1	404	2	1	2764	0	1940
1	405	2	1	2764	.18099999	1940
1	406	2	1	2764	0	1940
1	407	2	1	2764	0	1940
1	501	2	1	2764	.36199999	1940
1	502	2	1	2764	.09	1940
1	503	2	1	2764	0	1940
1	504	2	1	2764	.18099999	1940
1	505	2	1	2764	0	1940
1	506	2	1	2764	11.242	1940
1	507	2	1	2764	0	1940
1	508	2	1	2764	1.085	1940
1	509	2	1	2764	1.175	1940
1	601	2	1	2764	10.85	1940
1	602	2	1	2764	20.313	1940
1	603	2	1	2764	0	1940
1	604	2	1	2764	0	1940
1	605	2	1	2764	16.184	1940
1	606	2	1	2764	0	1940
1	608	2	1	2764	0	1940
1	609	2	1	2764	0	1940
1	610	2	1	2764	0	1940
1	611	2	1	2764	.63300002	1940
1	701	2	1	2764	0	1940
1	702	2	1	2764	.542	1940
1	703	2	1	2764	0	1940
1	704	2	1	2764	0	1940
1	705	2	1	2764	0	1940
1	801	2	1	2764	0	1940
1	802	2	1	2764	0	1940
1	803	2	1	2764	0	1940
1	804	2	1	2764	0	1940
1	805	2	1	2764	0	1940
1	806	2	1	2764	0	1940
1	807	2	1	2764	0	1940
1	901	2	1	2764	.271	1940
1	902	2	1	2764	0	1940
1	903	2	1	2764	.81400001	1940
1	904	2	1	2764	0	1940
1	905	2	1	2764	0	1940
1	906	2	1	2764	0	1940
1	908	2	1	2764	0	1940
1	1001	2	1	2764	.045	1940
1	1002	2	1	2764	.18099999	1940
1	1003	2	1	2764	.09	1940
1	1004	2	1	2764	0	1940
1	1005	2	1	2764	.09	1940
1	1006	2	1	2764	0	1940
1	1007	2	1	2764	0	1940
1	1008	2	1	2764	0	1940
1	1009	2	1	2764	.271	1940
1	1010	2	1	2764	.36199999	1940
1	1011	2	1	2764	5.6960001	1940
1	1012	2	1	2764	.045	1940
1	1101	2	1	2764	0	1940
1	1102	2	1	2764	0	1940
1	1103	2	1	2764	0	1940
1	1104	2	1	2764	0	1940
1	1105	2	1	2764	.18099999	1940
1	1106	2	1	2764	0	1940
1	1201	2	1	2764	.09	1940
1	1301	2	1	2764	2.0799999	1940
1	1302	2	1	2764	0	1940
1	1401	2	1	2764	0	1940
1	1501	2	1	2764	0	1940
1	101	3	1	2764	2.1700001	1940
1	102	3	1	2764	18.354	1940
1	103	3	1	2764	0	1940
1	104	3	1	2764	.18099999	1940
1	105	3	1	2764	.271	1940
1	106	3	1	2764	.542	1940
1	107	3	1	2764	.18099999	1940
1	108	3	1	2764	.18099999	1940
1	109	3	1	2764	.18099999	1940
1	110	3	1	2764	1.175	1940
1	501	3	1	2764	.36199999	1940
1	502	3	1	2764	.09	1940
1	503	3	1	2764	0	1940
1	504	3	1	2764	.18099999	1940
1	505	3	1	2764	0	1940
1	506	3	1	2764	11.242	1940
1	201	4	1	2764	.09	1940
1	202	4	1	2764	.63300002	1940
1	203	4	1	2764	.09	1940
1	204	4	1	2764	.09	1940
1	205	4	1	2764	.09	1940
1	206	4	1	2764	0	1940
1	207	4	1	2764	2.0799999	1940
1	208	4	1	2764	.18099999	1940
1	209	4	1	2764	.09	1940
1	210	4	1	2764	0	1940
1	211	4	1	2764	0	1940
1	212	4	1	2764	0	1940
1	213	4	1	2764	0	1940
1	214	4	1	2764	.18099999	1940
1	215	4	1	2764	0	1940
1	216	4	1	2764	0	1940
1	217	4	1	2764	.18099999	1940
1	506	5	1	2764	11.242	1940
1	601	5	1	2764	10.85	1940
1	602	5	1	2764	20.313	1940
1	603	5	1	2764	0	1940
1	604	5	1	2764	0	1940
1	605	5	1	2764	16.184	1940
1	606	5	1	2764	0	1940
1	608	5	1	2764	0	1940
1	609	5	1	2764	0	1940
1	610	5	1	2764	0	1940
1	611	5	1	2764	.63300002	1940
1	701	5	1	2764	0	1940
1	702	5	1	2764	.542	1940
1	703	5	1	2764	0	1940
1	704	5	1	2764	0	1940
1	705	5	1	2764	0	1940
1	1	6	1	2764	23.778999	1940
1	2	6	1	2764	.09	1940
1	3	6	1	2764	.271	1940
1	4	6	1	2764	1.085	1940
1	5	6	1	2764	.36199999	1940
1	6	6	1	2764	.09	1940
1	7	6	1	2764	0	1940
1	8	6	1	2764	0	1940
1	9	6	1	2764	1.266	1940
1	10	6	1	2764	.18099999	1940
1	12	6	1	2764	0	1940
1	13	6	1	2764	2.984	1940
1	14	6	1	2764	0	1940
1	15	6	1	2764	.18099999	1940
1	16	6	1	2764	47.740002	1940
1	17	6	1	2764	0	1940
1	18	6	1	2764	.542	1940
1	19	6	1	2764	11.483	1940
1	20	6	1	2764	6.7810001	1940
1	21	6	1	2764	0	1940
1	22	6	1	2764	3.165	1940
1	23	6	1	2764	0	1940
1	24	6	1	2764	0	1940
2	1	1	1	2764	27.424	1940
2	2	1	1	2764	3.3329999	1940
2	3	1	1	2764	.152	1940
2	4	1	1	2764	.152	1940
2	5	1	1	2764	12.879	1940
2	6	1	1	2764	41.667	1940
2	7	1	1	2764	0	1940
2	8	1	1	2764	0	1940
2	9	1	1	2764	1.818	1940
2	10	1	1	2764	9.5450001	1940
2	11	1	1	2764	.303	1940
2	12	1	1	2764	.303	1940
2	13	1	1	2764	2.273	1940
2	14	1	1	2764	0	1940
2	15	1	1	2764	.152	1940
2	101	2	1	2764	3.3329999	1940
2	102	2	1	2764	20.302999	1940
2	103	2	1	2764	0	1940
2	104	2	1	2764	0	1940
2	105	2	1	2764	.303	1940
2	106	2	1	2764	1.515	1940
2	107	2	1	2764	.45500001	1940
2	108	2	1	2764	0	1940
2	109	2	1	2764	.45500001	1940
2	110	2	1	2764	1.061	1940
2	201	2	1	2764	.303	1940
2	202	2	1	2764	.60600001	1940
2	203	2	1	2764	0	1940
2	204	2	1	2764	0	1940
2	205	2	1	2764	0	1940
2	206	2	1	2764	0	1940
2	207	2	1	2764	1.6670001	1940
2	208	2	1	2764	.75800002	1940
2	209	2	1	2764	0	1940
2	210	2	1	2764	0	1940
2	211	2	1	2764	0	1940
2	212	2	1	2764	0	1940
2	213	2	1	2764	0	1940
2	214	2	1	2764	0	1940
2	215	2	1	2764	0	1940
2	216	2	1	2764	0	1940
2	217	2	1	2764	0	1940
2	301	2	1	2764	0	1940
2	302	2	1	2764	0	1940
2	304	2	1	2764	0	1940
2	306	2	1	2764	0	1940
2	307	2	1	2764	.152	1940
2	308	2	1	2764	0	1940
2	309	2	1	2764	0	1940
2	310	2	1	2764	0	1940
2	401	2	1	2764	0	1940
2	402	2	1	2764	0	1940
2	403	2	1	2764	0	1940
2	404	2	1	2764	0	1940
2	405	2	1	2764	.152	1940
2	406	2	1	2764	0	1940
2	407	2	1	2764	0	1940
2	501	2	1	2764	.60600001	1940
2	502	2	1	2764	.45500001	1940
2	503	2	1	2764	0	1940
2	504	2	1	2764	.152	1940
2	505	2	1	2764	0	1940
2	506	2	1	2764	10.303	1940
2	507	2	1	2764	0	1940
2	508	2	1	2764	.45500001	1940
2	509	2	1	2764	.90899998	1940
2	601	2	1	2764	10.909	1940
2	602	2	1	2764	18.181999	1940
2	603	2	1	2764	0	1940
2	604	2	1	2764	0	1940
2	605	2	1	2764	12.121	1940
2	606	2	1	2764	0	1940
2	608	2	1	2764	0	1940
2	609	2	1	2764	0	1940
2	610	2	1	2764	0	1940
2	611	2	1	2764	.45500001	1940
2	701	2	1	2764	0	1940
2	702	2	1	2764	0	1940
2	703	2	1	2764	0	1940
2	704	2	1	2764	0	1940
2	705	2	1	2764	0	1940
2	801	2	1	2764	0	1940
2	802	2	1	2764	0	1940
2	803	2	1	2764	0	1940
2	804	2	1	2764	0	1940
2	805	2	1	2764	0	1940
2	806	2	1	2764	0	1940
2	807	2	1	2764	0	1940
2	901	2	1	2764	.45500001	1940
2	902	2	1	2764	0	1940
2	903	2	1	2764	1.364	1940
2	904	2	1	2764	0	1940
2	905	2	1	2764	0	1940
2	906	2	1	2764	0	1940
2	908	2	1	2764	0	1940
2	1001	2	1	2764	.98500001	1940
2	1002	2	1	2764	.45500001	1940
2	1003	2	1	2764	0	1940
2	1004	2	1	2764	0	1940
2	1005	2	1	2764	.152	1940
2	1006	2	1	2764	0	1940
2	1007	2	1	2764	0	1940
2	1008	2	1	2764	0	1940
2	1009	2	1	2764	.303	1940
2	1010	2	1	2764	.60600001	1940
2	1011	2	1	2764	6.3639998	1940
2	1012	2	1	2764	.68199998	1940
2	1101	2	1	2764	.303	1940
2	1102	2	1	2764	0	1940
2	1103	2	1	2764	0	1940
2	1104	2	1	2764	0	1940
2	1105	2	1	2764	0	1940
2	1106	2	1	2764	0	1940
2	1201	2	1	2764	.303	1940
2	1301	2	1	2764	2.273	1940
2	1302	2	1	2764	0	1940
2	1401	2	1	2764	0	1940
2	1501	2	1	2764	.152	1940
2	101	3	1	2764	3.3329999	1940
2	102	3	1	2764	20.302999	1940
2	103	3	1	2764	0	1940
2	104	3	1	2764	0	1940
2	105	3	1	2764	.303	1940
2	106	3	1	2764	1.515	1940
2	107	3	1	2764	.45500001	1940
2	108	3	1	2764	0	1940
2	109	3	1	2764	.45500001	1940
2	110	3	1	2764	1.061	1940
2	501	3	1	2764	.60600001	1940
2	502	3	1	2764	.45500001	1940
2	503	3	1	2764	0	1940
2	504	3	1	2764	.152	1940
2	505	3	1	2764	0	1940
2	506	3	1	2764	10.303	1940
2	201	4	1	2764	.303	1940
2	202	4	1	2764	.60600001	1940
2	203	4	1	2764	0	1940
2	204	4	1	2764	0	1940
2	205	4	1	2764	0	1940
2	206	4	1	2764	0	1940
2	207	4	1	2764	1.6670001	1940
2	208	4	1	2764	.75800002	1940
2	209	4	1	2764	0	1940
2	210	4	1	2764	0	1940
2	211	4	1	2764	0	1940
2	212	4	1	2764	0	1940
2	213	4	1	2764	0	1940
2	214	4	1	2764	0	1940
2	215	4	1	2764	0	1940
2	216	4	1	2764	0	1940
2	217	4	1	2764	0	1940
2	506	5	1	2764	10.303	1940
2	601	5	1	2764	10.909	1940
2	602	5	1	2764	18.181999	1940
2	603	5	1	2764	0	1940
2	604	5	1	2764	0	1940
2	605	5	1	2764	12.121	1940
2	606	5	1	2764	0	1940
2	608	5	1	2764	0	1940
2	609	5	1	2764	0	1940
2	610	5	1	2764	0	1940
2	611	5	1	2764	.45500001	1940
2	701	5	1	2764	0	1940
2	702	5	1	2764	0	1940
2	703	5	1	2764	0	1940
2	704	5	1	2764	0	1940
2	705	5	1	2764	0	1940
2	1	6	1	2764	28.938999	1940
2	2	6	1	2764	.45500001	1940
2	3	6	1	2764	.152	1940
2	4	6	1	2764	.45500001	1940
2	5	6	1	2764	0	1940
2	6	6	1	2764	0	1940
2	7	6	1	2764	0	1940
2	8	6	1	2764	0	1940
2	9	6	1	2764	.90899998	1940
2	10	6	1	2764	0	1940
2	12	6	1	2764	.303	1940
2	13	6	1	2764	2.576	1940
2	14	6	1	2764	0	1940
2	15	6	1	2764	.45500001	1940
2	16	6	1	2764	40.605999	1940
2	17	6	1	2764	0	1940
2	18	6	1	2764	0	1940
2	19	6	1	2764	11.364	1940
2	20	6	1	2764	9.5450001	1940
2	21	6	1	2764	0	1940
2	22	6	1	2764	4.0910001	1940
2	23	6	1	2764	0	1940
2	24	6	1	2764	.152	1940
3	1	1	1	2764	22.495001	1940
3	2	1	1	2764	3.3069999	1940
3	3	1	1	2764	.1	1940
3	4	1	1	2764	.2	1940
3	5	1	1	2764	12.759	1940
3	6	1	1	2764	42.652	1940
3	7	1	1	2764	.2	1940
3	8	1	1	2764	0	1940
3	9	1	1	2764	1.253	1940
3	10	1	1	2764	14.228	1940
3	11	1	1	2764	.301	1940
3	12	1	1	2764	0	1940
3	13	1	1	2764	2.5050001	1940
3	14	1	1	2764	0	1940
3	15	1	1	2764	0	1940
3	101	2	1	2764	2.806	1940
3	102	2	1	2764	14.479	1940
3	103	2	1	2764	0	1940
3	104	2	1	2764	0	1940
3	105	2	1	2764	.60100001	1940
3	106	2	1	2764	2.0039999	1940
3	107	2	1	2764	.50099999	1940
3	108	2	1	2764	0	1940
3	109	2	1	2764	.301	1940
3	110	2	1	2764	1.804	1940
3	201	2	1	2764	.301	1940
3	202	2	1	2764	.90200001	1940
3	203	2	1	2764	0	1940
3	204	2	1	2764	0	1940
3	205	2	1	2764	.1	1940
3	206	2	1	2764	0	1940
3	207	2	1	2764	1.7029999	1940
3	208	2	1	2764	0	1940
3	209	2	1	2764	.1	1940
3	210	2	1	2764	0	1940
3	211	2	1	2764	.1	1940
3	212	2	1	2764	0	1940
3	213	2	1	2764	0	1940
3	214	2	1	2764	.1	1940
3	215	2	1	2764	0	1940
3	216	2	1	2764	0	1940
3	217	2	1	2764	0	1940
3	301	2	1	2764	0	1940
3	302	2	1	2764	0	1940
3	304	2	1	2764	0	1940
3	306	2	1	2764	0	1940
3	307	2	1	2764	.1	1940
3	308	2	1	2764	0	1940
3	309	2	1	2764	0	1940
3	310	2	1	2764	0	1940
3	401	2	1	2764	0	1940
3	402	2	1	2764	0	1940
3	403	2	1	2764	0	1940
3	404	2	1	2764	0	1940
3	405	2	1	2764	.2	1940
3	406	2	1	2764	0	1940
3	407	2	1	2764	0	1940
3	501	2	1	2764	.40099999	1940
3	502	2	1	2764	1.202	1940
3	503	2	1	2764	0	1940
3	504	2	1	2764	.301	1940
3	505	2	1	2764	0	1940
3	506	2	1	2764	9.7530003	1940
3	507	2	1	2764	0	1940
3	508	2	1	2764	.80199999	1940
3	509	2	1	2764	.301	1940
3	601	2	1	2764	11.824	1940
3	602	2	1	2764	17.101	1940
3	603	2	1	2764	0	1940
3	604	2	1	2764	0	1940
3	605	2	1	2764	13.327	1940
3	606	2	1	2764	0	1940
3	608	2	1	2764	0	1940
3	609	2	1	2764	0	1940
3	610	2	1	2764	0	1940
3	611	2	1	2764	.40099999	1940
3	701	2	1	2764	0	1940
3	702	2	1	2764	.2	1940
3	703	2	1	2764	0	1940
3	704	2	1	2764	0	1940
3	705	2	1	2764	0	1940
3	801	2	1	2764	0	1940
3	802	2	1	2764	0	1940
3	803	2	1	2764	0	1940
3	804	2	1	2764	0	1940
3	805	2	1	2764	0	1940
3	806	2	1	2764	0	1940
3	807	2	1	2764	0	1940
3	901	2	1	2764	.25099999	1940
3	902	2	1	2764	0	1940
3	903	2	1	2764	1.002	1940
3	904	2	1	2764	0	1940
3	905	2	1	2764	0	1940
3	906	2	1	2764	0	1940
3	908	2	1	2764	0	1940
3	1001	2	1	2764	1.7539999	1940
3	1002	2	1	2764	.70099998	1940
3	1003	2	1	2764	0	1940
3	1004	2	1	2764	0	1940
3	1005	2	1	2764	.2	1940
3	1006	2	1	2764	.1	1940
3	1007	2	1	2764	.1	1940
3	1008	2	1	2764	0	1940
3	1009	2	1	2764	.301	1940
3	1010	2	1	2764	.2	1940
3	1011	2	1	2764	9.3190002	1940
3	1012	2	1	2764	1.553	1940
3	1101	2	1	2764	.2	1940
3	1102	2	1	2764	0	1940
3	1103	2	1	2764	0	1940
3	1104	2	1	2764	0	1940
3	1105	2	1	2764	.1	1940
3	1106	2	1	2764	0	1940
3	1201	2	1	2764	0	1940
3	1301	2	1	2764	2.5050001	1940
3	1302	2	1	2764	0	1940
3	1401	2	1	2764	0	1940
3	1501	2	1	2764	0	1940
3	101	3	1	2764	2.806	1940
3	102	3	1	2764	14.479	1940
3	103	3	1	2764	0	1940
3	104	3	1	2764	0	1940
3	105	3	1	2764	.60100001	1940
3	106	3	1	2764	2.0039999	1940
3	107	3	1	2764	.50099999	1940
3	108	3	1	2764	0	1940
3	109	3	1	2764	.301	1940
3	110	3	1	2764	1.804	1940
3	501	3	1	2764	.40099999	1940
3	502	3	1	2764	1.202	1940
3	503	3	1	2764	0	1940
3	504	3	1	2764	.301	1940
3	505	3	1	2764	0	1940
3	506	3	1	2764	9.7530003	1940
3	201	4	1	2764	.301	1940
3	202	4	1	2764	.90200001	1940
3	203	4	1	2764	0	1940
3	204	4	1	2764	0	1940
3	205	4	1	2764	.1	1940
3	206	4	1	2764	0	1940
3	207	4	1	2764	1.7029999	1940
3	208	4	1	2764	0	1940
3	209	4	1	2764	.1	1940
3	210	4	1	2764	0	1940
3	211	4	1	2764	.1	1940
3	212	4	1	2764	0	1940
3	213	4	1	2764	0	1940
3	214	4	1	2764	.1	1940
3	215	4	1	2764	0	1940
3	216	4	1	2764	0	1940
3	217	4	1	2764	0	1940
3	506	5	1	2764	9.7530003	1940
3	601	5	1	2764	11.824	1940
3	602	5	1	2764	17.101	1940
3	603	5	1	2764	0	1940
3	604	5	1	2764	0	1940
3	605	5	1	2764	13.327	1940
3	606	5	1	2764	0	1940
3	608	5	1	2764	0	1940
3	609	5	1	2764	0	1940
3	610	5	1	2764	0	1940
3	611	5	1	2764	.40099999	1940
3	701	5	1	2764	0	1940
3	702	5	1	2764	.2	1940
3	703	5	1	2764	0	1940
3	704	5	1	2764	0	1940
3	705	5	1	2764	0	1940
3	1	6	1	2764	23.997999	1940
3	2	6	1	2764	.1	1940
3	3	6	1	2764	.2	1940
3	4	6	1	2764	.80199999	1940
3	5	6	1	2764	.1	1940
3	6	6	1	2764	0	1940
3	7	6	1	2764	0	1940
3	8	6	1	2764	0	1940
3	9	6	1	2764	.301	1940
3	10	6	1	2764	.1	1940
3	12	6	1	2764	.2	1940
3	13	6	1	2764	3.006	1940
3	14	6	1	2764	.1	1940
3	15	6	1	2764	.50099999	1940
3	16	6	1	2764	40.18	1940
3	17	6	1	2764	0	1940
3	18	6	1	2764	.2	1940
3	19	6	1	2764	12.224	1940
3	20	6	1	2764	14.228	1940
3	21	6	1	2764	0	1940
3	22	6	1	2764	3.7579999	1940
3	23	6	1	2764	0	1940
3	24	6	1	2764	0	1940
1	1	1	0	0	27.138499	1941
1	2	1	0	0	6.3955001	1941
1	3	1	0	0	.19750001	1941
1	4	1	0	0	.2345	1941
1	5	1	0	0	11.295	1941
1	6	1	0	0	43.967999	1941
1	7	1	0	0	.50799999	1941
1	8	1	0	0	0	1941
1	9	1	0	0	.91250003	1941
1	10	1	0	0	5.4765001	1941
1	11	1	0	0	.43175	1941
1	12	1	0	0	.0675	1941
1	13	1	0	0	1.6234999	1941
1	14	1	0	0	0	1941
1	15	1	0	0	1.75125	1941
1	1	6	0	0	27.45175	1941
1	2	6	0	0	.26500001	1941
1	3	6	0	0	.302	1941
1	4	6	0	0	1.37225	1941
1	5	6	0	0	.47449999	1941
1	6	6	0	0	.16625001	1941
1	7	6	0	0	0	1941
1	8	6	0	0	0	1941
1	9	6	0	0	.94950002	1941
1	10	6	0	0	.13575	1941
1	12	6	0	0	.296	1941
1	13	6	0	0	2.69625	1941
1	14	6	0	0	.45675001	1941
1	15	6	0	0	.16125	1941
1	16	6	0	0	45.525751	1941
1	17	6	0	0	0	1941
1	18	6	0	0	.4065	1941
1	19	6	0	0	9.5767499	1941
1	20	6	0	0	5.4765001	1941
1	21	6	0	0	0	1941
1	22	6	0	0	2.536	1941
1	23	6	0	0	0	1941
1	24	6	0	0	1.75125	1941
2	1	1	0	0	30.68225	1941
2	2	1	0	0	6.5832499	1941
2	3	1	0	0	.32425	1941
2	4	1	0	0	.21925	1941
2	5	1	0	0	9.9584998	1941
2	6	1	0	0	39.5085	1941
2	7	1	0	0	.26100001	1941
2	8	1	0	0	0	1941
2	9	1	0	0	1.46875	1941
2	10	1	0	0	7.7942501	1941
2	11	1	0	0	.54274999	1941
2	12	1	0	0	.22725	1941
2	13	1	0	0	1.76175	1941
2	14	1	0	0	0	1941
2	15	1	0	0	.66875002	1941
2	1	6	0	0	31.660749	1941
2	2	6	0	0	.55150001	1941
2	3	6	0	0	.21925	1941
2	4	6	0	0	.47175001	1941
2	5	6	0	0	.19575	1941
2	6	6	0	0	.10525	1941
2	7	6	0	0	0	1941
2	8	6	0	0	0	1941
2	9	6	0	0	.68174998	1941
2	10	6	0	0	0	1941
2	12	6	0	0	.54274999	1941
2	13	6	0	0	2.3465	1941
2	14	6	0	0	.62674999	1941
2	15	6	0	0	.47175001	1941
2	16	6	0	0	40.43475	1941
2	17	6	0	0	0	1941
2	18	6	0	0	0	1941
2	19	6	0	0	9.9995003	1941
2	20	6	0	0	7.7942501	1941
2	21	6	0	0	0	1941
2	22	6	0	0	3.2305001	1941
2	23	6	0	0	0	1941
2	24	6	0	0	.66875002	1941
3	1	1	0	0	27.170001	1941
3	2	1	0	0	6.19375	1941
3	3	1	0	0	.23900001	1941
3	4	1	0	0	.232	1941
3	5	1	0	0	10.355	1941
3	6	1	0	0	39.549	1941
3	7	1	0	0	.217	1941
3	8	1	0	0	0	1941
3	9	1	0	0	1.02175	1941
3	10	1	0	0	11.60625	1941
3	11	1	0	0	.47175001	1941
3	12	1	0	0	0	1941
3	13	1	0	0	1.9375001	1941
3	14	1	0	0	0	1941
3	15	1	0	0	1.00675	1941
3	1	6	0	0	28.143249	1941
3	2	6	0	0	.23900001	1941
3	3	6	0	0	.232	1941
3	4	6	0	0	1.07125	1941
3	5	6	0	0	.27625	1941
3	6	6	0	0	.082	1941
3	7	6	0	0	0	1941
3	8	6	0	0	0	1941
3	9	6	0	0	.22575	1941
3	10	6	0	0	.075	1941
3	12	6	0	0	.39600001	1941
3	13	6	0	0	2.7887501	1941
3	14	6	0	0	.43750001	1941
3	15	6	0	0	.64424999	1941
3	16	6	0	0	39.219251	1941
3	17	6	0	0	0	1941
3	18	6	0	0	.15	1941
3	19	6	0	0	10.4455	1941
3	20	6	0	0	11.60625	1941
3	21	6	0	0	0	1941
3	22	6	0	0	2.9592499	1941
3	23	6	0	0	0	1941
3	24	6	0	0	1.00675	1941
1	1	1	0	0	31.039999	1942
1	2	1	0	0	9.0840002	1942
1	3	1	0	0	.39500001	1942
1	4	1	0	0	.288	1942
1	5	1	0	0	8.4550002	1942
1	6	1	0	0	39.955	1942
1	7	1	0	0	.47399999	1942
1	8	1	0	0	0	1942
1	9	1	0	0	.74000002	1942
1	10	1	0	0	4.1720001	1942
1	11	1	0	0	.6825	1942
1	12	1	0	0	.045	1942
1	13	1	0	0	1.167	1942
1	14	1	0	0	0	1942
1	15	1	0	0	3.5025001	1942
1	1	6	0	0	31.1245	1942
1	2	6	0	0	.44000001	1942
1	3	6	0	0	.333	1942
1	4	6	0	0	1.6595	1942
1	5	6	0	0	.58699998	1942
1	6	6	0	0	.24250001	1942
1	7	6	0	0	0	1942
1	8	6	0	0	0	1942
1	9	6	0	0	.63300002	1942
1	10	6	0	0	.0905	1942
1	12	6	0	0	.59200001	1942
1	13	6	0	0	2.4085	1942
1	14	6	0	0	.91350001	1942
1	15	6	0	0	.1415	1942
1	16	6	0	0	43.311501	1942
1	17	6	0	0	0	1942
1	18	6	0	0	.271	1942
1	19	6	0	0	7.6704999	1942
1	20	6	0	0	4.1720001	1942
1	21	6	0	0	0	1942
1	22	6	0	0	1.907	1942
1	23	6	0	0	0	1942
1	24	6	0	0	3.5025001	1942
2	1	1	0	0	33.9405	1942
2	2	1	0	0	9.8334998	1942
2	3	1	0	0	.49650001	1942
2	4	1	0	0	.2865	1942
2	5	1	0	0	7.0379999	1942
2	6	1	0	0	37.35	1942
2	7	1	0	0	.52200001	1942
2	8	1	0	0	0	1942
2	9	1	0	0	1.1195	1942
2	10	1	0	0	6.0435001	1942
2	11	1	0	0	.78249998	1942
2	12	1	0	0	.1515	1942
2	13	1	0	0	1.2505	1942
2	14	1	0	0	0	1942
2	15	1	0	0	1.1855	1942
2	1	6	0	0	34.3825	1942
2	2	6	0	0	.64800002	1942
2	3	6	0	0	.2865	1942
2	4	6	0	0	.48850001	1942
2	5	6	0	0	.3915	1942
2	6	6	0	0	.2105	1942
2	7	6	0	0	0	1942
2	8	6	0	0	0	1942
2	9	6	0	0	.45449999	1942
2	10	6	0	0	0	1942
2	12	6	0	0	.78249998	1942
2	13	6	0	0	2.117	1942
2	14	6	0	0	1.2535	1942
2	15	6	0	0	.48850001	1942
2	16	6	0	0	40.2635	1942
2	17	6	0	0	0	1942
2	18	6	0	0	0	1942
2	19	6	0	0	8.6350002	1942
2	20	6	0	0	6.0435001	1942
2	21	6	0	0	0	1942
2	22	6	0	0	2.37	1942
2	23	6	0	0	0	1942
2	24	6	0	0	1.1855	1942
3	1	1	0	0	31.845	1942
3	2	1	0	0	9.0805	1942
3	3	1	0	0	.37800001	1942
3	4	1	0	0	.26400001	1942
3	5	1	0	0	7.9509999	1942
3	6	1	0	0	36.446	1942
3	7	1	0	0	.234	1942
3	8	1	0	0	0	1942
3	9	1	0	0	.79050002	1942
3	10	1	0	0	8.9844998	1942
3	11	1	0	0	.64250001	1942
3	12	1	0	0	0	1942
3	13	1	0	0	1.3700001	1942
3	14	1	0	0	0	1942
3	15	1	0	0	2.0135	1942
3	1	6	0	0	32.288499	1942
3	2	6	0	0	.37800001	1942
3	3	6	0	0	.26400001	1942
3	4	6	0	0	1.3405	1942
3	5	6	0	0	.4525	1942
3	6	6	0	0	.164	1942
3	7	6	0	0	0	1942
3	8	6	0	0	0	1942
3	9	6	0	0	.1505	1942
3	10	6	0	0	.05	1942
3	12	6	0	0	.59200002	1942
3	13	6	0	0	2.5715001	1942
3	14	6	0	0	.77500002	1942
3	15	6	0	0	.78749999	1942
3	16	6	0	0	38.258501	1942
3	17	6	0	0	0	1942
3	18	6	0	0	.1	1942
3	19	6	0	0	8.6670001	1942
3	20	6	0	0	8.9844998	1942
3	21	6	0	0	0	1942
3	22	6	0	0	2.1605	1942
3	23	6	0	0	0	1942
3	24	6	0	0	2.0135	1942
1	1	1	0	0	34.941499	1943
1	2	1	0	0	11.7725	1943
1	3	1	0	0	.59250002	1943
1	4	1	0	0	.34150001	1943
1	5	1	0	0	5.6150001	1943
1	6	1	0	0	35.942	1943
1	7	1	0	0	.43999999	1943
1	8	1	0	0	0	1943
1	9	1	0	0	.56750002	1943
1	10	1	0	0	2.8675	1943
1	11	1	0	0	.93325001	1943
1	12	1	0	0	.0225	1943
1	13	1	0	0	.71049999	1943
1	14	1	0	0	0	1943
