ts,numsurveys,numrespondents,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipds_101_2,mipds_102_2,mipds_103_2,mipds_105_2,mipds_109_2,mipds_110_2,mipds_203_2,mipds_204_2,mipds_207_2,mipds_308_2,mipds_309_2,mipds_401_2,mipds_404_2,mipds_503_2,mipds_509_2,mipds_601_2,mipds_602_2,mipds_603_2,mipds_605_2,mipds_610_2,mipds_804_2,mipds_901_2,mipds_1001_2,mipds_1011_2,mipds_1012_2,mipds_101_3,mipds_102_3,mipds_103_3,mipds_105_3,mipds_109_3,mipds_110_3,mipds_203_3,mipds_204_3,mipds_207_3,mipds_308_3,mipds_309_3,mipds_401_3,mipds_404_3,mipds_503_3,mipds_509_3,mipds_601_3,mipds_602_3,mipds_603_3,mipds_605_3,mipds_610_3,mipds_804_3,mipds_901_3,mipds_1001_3,mipds_1011_3,mipds_1012_3,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipde_101_2,mipde_102_2,mipde_103_2,mipde_105_2,mipde_108_2,mipde_109_2,mipde_110_2,mipde_501_2,mipde_502_2,mipde_504_2,mipde_101_3,mipde_102_3,mipde_103_3,mipde_105_3,mipde_108_3,mipde_109_3,mipde_110_3,mipde_501_3,mipde_502_3,mipde_504_3,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdfp_506_2,mipdfp_601_2,mipdfp_602_2,mipdfp_603_2,mipdfp_604_2,mipdfp_605_2,mipdfp_606_2,mipdfp_608_2,mipdfp_610_2,mipdfp_701_2,mipdfp_702_2,mipdfp_506_3,mipdfp_601_3,mipdfp_602_3,mipdfp_603_3,mipdfp_604_3,mipdfp_605_3,mipdfp_606_3,mipdfp_608_3,mipdfp_610_3,mipdfp_701_3,mipdfp_702_3,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipdsp_201_2,mipdsp_202_2,mipdsp_203_2,mipdsp_204_2,mipdsp_205_2,mipdsp_207_2,mipdsp_208_2,mipdsp_210_2,mipdsp_211_2,mipdsp_212_2,mipdsp_217_2,mipdsp_201_3,mipdsp_202_3,mipdsp_203_3,mipdsp_204_3,mipdsp_205_3,mipdsp_207_3,mipdsp_208_3,mipdsp_210_3,mipdsp_211_3,mipdsp_212_3,mipdsp_217_3,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,mipd_1_2,mipd_2_2,mipd_3_2,mipd_4_2,mipd_5_2,mipd_6_2,mipd_7_2,mipd_8_2,mipd_9_2,mipd_10_2,mipd_11_2,mipd_12_2,mipd_13_2,mipd_14_2,mipd_15_2,mipd_1_3,mipd_2_3,mipd_3_3,mipd_4_3,mipd_5_3,mipd_6_3,mipd_7_3,mipd_8_3,mipd_9_3,mipd_10_3,mipd_11_3,mipd_12_3,mipd_13_3,mipd_14_3,mipd_15_3,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1,cap_1_2,cap_2_2,cap_3_2,cap_4_2,cap_5_2,cap_6_2,cap_7_2,cap_8_2,cap_9_2,cap_10_2,cap_12_2,cap_13_2,cap_14_2,cap_15_2,cap_16_2,cap_17_2,cap_18_2,cap_19_2,cap_20_2,cap_21_2,cap_22_2,cap_23_2,cap_24_2,cap_1_3,cap_2_3,cap_3_3,cap_4_3,cap_5_3,cap_6_3,cap_7_3,cap_8_3,cap_9_3,cap_10_3,cap_12_3,cap_13_3,cap_14_3,cap_15_3,cap_16_3,cap_17_3,cap_18_3,cap_19_3,cap_20_3,cap_21_3,cap_22_3,cap_23_3,cap_24_3
1964m4,1,1567,0,9.979,1.695,0,.565,.067,.38,.655,2.455,28.263,14.131,0,0,0,0,2.799,.578,.47,6.814,9.726,0,0,0,0,0,0,5.209,5.371,0,1.79,.669,.382,.573,2.364,29.735,14.867,0,0,0,0,3.664,1.146,.229,4.919,9.507,0,0,0,0,0,0,4.315,4.626,0,1.542,.053,1.118,.178,2.603,27.339,13.67,0,0,0,0,7.122,.321,.537,5.286,10.173,0,0,0,0,0,0,9.979,1.695,0,0,.565,.067,0,0,0,0,5.209,5.371,0,0,1.79,.669,0,0,0,0,4.315,4.626,0,0,1.542,.053,0,0,0,0,2.799,.578,.47,0,6.814,3.407,1.434,9.726,0,0,0,3.664,1.146,.229,0,4.919,2.459,1.012,9.507,0,0,0,7.122,.321,.537,0,5.286,2.643,2.824,10.173,0,0,.05,0,.38,.655,.327,2.455,0,0,.05,0,0,.143,0,.382,.573,.287,2.364,0,0,.143,0,0,0,0,1.118,.178,.089,2.603,0,0,0,0,0,12.305,3.9170001,42.394001,0,.075,25.229,0,0,0,7.395,1.874,0,6.8109999,0,0,13.04,3.892,44.602001,0,0,22.936001,0,0,0,8.309,.86000001,0,6.3610001,0,0,10.536,3.9879999,41.008999,0,0,28.905001,0,0,0,8.9130001,.303,0,6.3460002,0,0,12.305,42.394001,.65499997,0,0,.38,0,0,0,0,1.874,2.7820001,.1,0,11.27,.075,0,13.96,7.395,0,6.8109999,0,0,13.04,44.602001,.57300001,0,0,.382,0,0,0,0,.86000001,2.6500001,.287,0,8.7539997,0,0,14.183,8.309,0,6.3610001,0,0,10.536,41.008999,.178,0,0,1.118,0,0,0,0,.303,2.6919999,0,0,8.7869997,0,0,20.118,8.9130001,0,6.3460002,0,0
1964m5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6090002,3.393,45.046501,0,.0865,23.665,0,0,0,6.8,1.6485,0,7.7265,0,2.0255001,9.52,3.0725,45.867001,0,.1515,20.245501,0,0,0,7.427,.53100001,0,9.2459998,0,3.9395001,9.4590001,3.1294999,40.5655,0,.091,26.911,0,0,0,8.6785002,.2425,0,8.8304999,0,2.0929999,9.6090002,45.046501,.51449999,0,0,.33049999,0,0,0,0,1.6485,2.4055001,.1425,0,9.7000003,.0865,0,13.9655,6.8,0,7.7265,0,2.0255001,9.52,45.867001,.28650001,0,0,.82250001,0,0,0,0,.53100001,1.8200001,.1435,0,7.0664999,.1515,0,13.1795,7.427,0,9.2459998,0,3.9395001,9.4590001,40.5655,.1195,0,0,1.058,0,0,0,0,.2425,1.952,0,0,8.3929999,.091,0,18.5175,8.6785002,0,8.8304999,0,2.0929999
1964m6,1,1569,0,5.391,.974,0,.325,.224,.281,.374,1.842,31.799,15.9,0,0,0,0,3.33,.498,.224,4.938,10.262,0,0,0,0,0,0,2.444,2.667,0,.889,0,1.263,0,.99,31.421,15.711,0,0,0,0,4.89,.758,.152,2.98,6.579,0,0,0,0,0,0,4.928,2.454,0,.818,.182,.998,.061,1.182,26.748,13.374,0,0,0,0,5.805,.364,.036,5.066,10.701,0,0,0,0,0,0,5.391,.974,0,0,.325,.224,0,0,0,0,2.444,2.667,0,0,.889,0,0,0,0,0,4.928,2.454,0,0,.818,.182,0,0,0,0,3.33,.498,.224,0,4.938,2.469,.378,10.262,0,0,0,4.89,.758,.152,0,2.98,1.49,.707,6.579,0,0,0,5.805,.364,.036,0,5.066,2.533,.411,10.701,0,0,.093,0,.281,.374,.187,1.842,0,0,.093,0,0,0,0,1.263,0,0,.99,0,0,0,0,0,0,0,.998,.061,.03,1.182,0,0,0,0,0,6.9130001,2.869,47.699001,0,.098,22.101,0,0,0,6.2049999,1.423,0,8.6420002,0,4.0510001,6,2.253,47.132,0,.303,17.555,0,0,0,6.5450001,.20200001,0,12.131,0,7.8790002,8.382,2.2709999,40.122002,0,.182,24.917,0,0,0,8.4440002,.182,0,11.315,0,4.1859999,6.9130001,47.699001,.37400001,0,0,.28099999,0,0,0,0,1.423,2.029,.185,0,8.1300001,.098,0,13.971,6.2049999,0,8.6420002,0,4.0510001,6,47.132,0,0,0,1.263,0,0,0,0,.20200001,.99000001,0,0,5.3790002,.303,0,12.176,6.5450001,0,12.131,0,7.8790002,8.382,40.122002,.061,0,0,.99800003,0,0,0,0,.182,1.212,0,0,7.9990001,.182,0,16.917,8.4440002,0,11.315,0,4.1859999
1964m7,1,1515,0,3.432,.914,0,.305,.046,.195,.119,.465,43.251,21.625,.183,0,0,0,4.209,.321,1.854,1.854,6.57,0,1.035,0,0,0,0,4.605,2.108,0,.703,.14,.32,.16,.763,31.991,15.995,0,0,0,0,6.021,1.684,2.836,2.836,10.14,0,.48,0,0,0,0,1.771,3.434,0,1.145,.196,.098,.326,1.664,34.461,17.231,.44,0,0,0,4.501,.209,2.112,2.112,4.981,0,.098,0,0,0,0,3.432,.914,0,0,.305,.046,0,0,0,0,4.605,2.108,0,0,.703,.14,0,0,0,0,1.771,3.434,0,0,1.145,.196,0,0,0,0,4.209,.321,1.854,0,1.854,.927,.801,6.57,0,0,0,6.021,1.684,2.836,0,2.836,1.418,1.399,10.14,0,0,0,4.501,.209,2.112,0,2.112,1.056,1.349,4.981,0,0,.192,0,.195,.119,.06,.465,0,0,0,0,0,0,0,.32,.16,.08,.763,0,0,0,0,0,.196,0,.098,.326,.163,1.664,0,0,.098,0,0,4.6960001,1.03,65.200996,3.2720001,.092,16.534,0,0,2.0710001,3.131,.54900002,0,3.4230001,0,0,7.652,1.322,49.006001,1.425,0,26.334,0,0,.95899999,6.6220002,.192,0,6.4889998,0,0,6.546,2.5450001,52.514,2.434,.056,16.32,0,.19599999,.19599999,9.7629995,.32600001,0,9.1049995,0,0,4.6960001,65.200996,.119,0,.13699999,.19499999,0,0,0,.192,3.684,.52399999,0,0,4.9549999,.092,0,11.58,3.131,0,5.493,0,0,7.652,49.006001,.16,0,.048,.31999999,0,0,0,0,1.569,.84200001,0,0,8.7729998,0,0,17.561001,6.6220002,0,7.448,0,0,6.546,52.514,.32600001,0,0,.098,0,0,0,.19599999,2.76,1.827,.098,0,5.4879999,.056,0,10.832,9.7629995,.19599999,9.3009996,0,0
1964m8,1,1457,0,3.928,1.263,0,.421,.157,.165,.649,1.085,24.929,12.464,.51,0,0,0,7.331,.347,0,8.866,15.34,0,.118,0,0,0,0,3.73,1.605,0,.535,0,.104,.333,1.146,20.649,10.325,.125,0,0,0,9.618,.515,.083,7.465,15.702,0,1.193,0,0,0,0,2.185,2.188,0,.729,0,.891,.567,.893,19.921,9.961,.349,0,0,0,9.567,1.572,.084,5.775,14.814,0,1.405,0,0,0,0,3.928,1.263,0,0,.421,.157,0,0,0,0,3.73,1.605,0,0,.535,0,0,0,0,0,2.185,2.188,0,0,.729,0,0,0,0,0,7.331,.347,0,0,8.866,8.866,.137,15.34,0,0,0,9.618,.515,.083,0,7.465,7.465,.551,15.702,0,0,0,9.567,1.572,.084,0,5.775,5.775,2.112,14.814,0,0,.294,0,.165,.649,.325,1.085,0,0,0,0,0,.499,0,.104,.333,.166,1.146,0,0,0,0,0,3.075,0,.891,.567,.283,.893,0,0,0,0,0,5.8080001,2.5179999,37.667999,2.3329999,.118,40.888,0,0,.235,4.9200001,.47099999,0,5.0409999,0,0,5.8699999,2.247,31.223,1.372,.31200001,41.398998,0,0,2.3859999,6.5250001,1.039,0,7.6269999,0,0,5.1550002,5.7090001,30.162001,1.802,.20999999,39.700001,0,0,2.809,7.3649998,.62900001,0,6.4590001,0,0,5.8080001,37.667999,.64899999,0,.078,.16500001,0,0,0,.294,2.7249999,1.41,0,0,18.079,.118,0,22.808001,4.9200001,0,5.276,0,0,5.8699999,31.223,.333,0,.062,.104,0,0,0,.49900001,2.348,1.312,0,0,15.529,.31200001,0,25.870001,6.5250001,0,10.012,0,0,5.1550002,30.162001,.56699997,0,0,.89099997,0,0,0,3.075,2.431,1.177,0,0,13.207,.20999999,0,26.493,7.3649998,0,9.2679996,0,0
1964m9,1,1820,.027,4.998,.75,.973,2.142,.295,1.749,5.248,2.678,15.816,2.499,1.489,0,0,.262,7.14,0,2.059,4.534,9.629,0,.071,.071,.179,.161,.348,5.104,0,1.74,4.176,.522,1.392,3.48,2.088,13.109,2.436,.795,0,0,.232,6.265,0,2.088,5.104,6.961,0,0,0,.696,1.044,.161,3.72,.93,1.413,2.79,1.288,1.216,3.219,2.79,12.089,1.645,1.717,0,0,.215,11.266,.072,.644,3.219,13.1,0,0,0,1.073,1.18,.027,4.998,.75,.973,.027,2.142,.295,.298,.149,.869,.348,5.104,0,1.74,.174,4.176,.522,.696,.348,.696,.161,3.72,.93,1.413,0,2.79,1.288,1.073,.536,2.575,.464,7.14,0,2.059,0,4.534,.84,2.428,9.629,.125,1.068,0,6.265,0,2.088,0,5.104,.348,3.712,6.961,0,.812,1.288,11.266,.072,.644,0,3.219,2.315,3.004,13.1,.322,1.609,.628,1.571,1.749,5.248,1.999,2.678,0,0,.381,0,1.999,1.392,.696,1.392,3.48,1.74,2.088,0,0,0,0,1.74,.912,.93,1.216,3.219,1.18,2.79,0,0,.286,0,1.18,9.5030003,16.253,18.315001,2.234,3.9809999,26.629999,1.193,.241,.14300001,1.535,.37200001,0,.214,9.6929998,9.6929998,13.109,12.529,16.240999,1.193,2.9000001,24.478001,.81199998,0,0,3.48,.199,0,0,12.529,12.529,11.052,11.713,13.734,2.575,6.3299999,33.618999,1.931,.161,.215,6.223,.42899999,0,.85799998,5.579,5.579,10.184,18.386,5.2480001,2.0710001,.027,1.749,.161,0,.26199999,.08,2.6059999,8.6040001,.57099998,.14300001,7.8969998,.333,1.068,19.322001,1.535,.08,.28600001,9.6929998,9.6929998,13.979,16.240999,3.48,.92799997,.17399999,1.392,0,0,.23199999,0,1.392,7.6570001,0,.69599998,7.5409999,0,.81199998,16.937,3.48,0,0,12.529,12.529,13.734,13.948,3.2190001,1.931,0,1.216,.107,0,.215,.054,3.0039999,6.7950001,.42899999,.215,7.5359998,0,1.609,27.693001,6.223,.054,.85799998,5.579,5.579
1964m10,1,1550,.723,5.162,2.169,0,.723,.052,.825,1.931,2.501,17.641,8.821,.843,0,0,0,8.198,.574,7.13,7.13,7.932,0,1.66,0,3.785,0,1.291,4.117,3.874,0,1.291,0,.692,.568,2.143,10.365,5.182,.304,0,0,0,17.159,1.46,6.91,6.91,9.027,0,3.102,0,2.902,0,1.249,2.476,3.747,0,1.249,.029,1.14,.979,1.872,12.27,6.135,.601,0,0,0,17.352,.899,5.388,5.388,8.594,0,2.848,0,5.298,0,.723,5.162,2.169,0,0,.723,.052,0,0,.215,1.291,4.117,3.874,0,0,1.291,0,0,0,1.139,1.249,2.476,3.747,0,0,1.249,.029,0,0,1.399,0,8.198,.574,7.13,0,7.13,3.565,.31,7.932,0,0,0,17.159,1.46,6.91,0,6.91,3.455,1.379,9.027,0,0,0,17.352,.899,5.388,0,5.388,2.694,2.048,8.594,0,0,.004,0,.825,1.931,.965,2.501,0,0,.004,0,0,0,0,.692,.568,.284,2.143,0,0,.061,0,0,0,0,1.14,.979,.489,1.872,0,0,0,0,0,9.0450001,6.2290001,26.639,1.375,1.372,34.839001,0,0,2.3859999,5.5780001,1.729,0,.80800003,0,10,11.712,3.747,15.625,.537,2.0910001,46.299,0,0,3.711,6.6389999,.426,0,2.8870001,0,6.3260002,10.148,4.4809999,18.684999,1.442,2.296,42.362,0,0,3.9300001,8.7609997,1.1440001,0,1.1440001,0,5.6059999,9.0450001,26.639,1.931,1.024,.44,.82499999,0,0,0,0,2.6630001,3.4660001,.008,.215,18.399,.133,0,16.441,5.5780001,0,3.1949999,0,10,11.712,15.625,.56800002,.90399998,.146,.69199997,0,0,0,0,.81699997,2.427,.061,1.1390001,18.733999,.049,0,27.565001,6.6389999,0,6.598,0,6.3260002,10.148,18.684999,.97899997,.89600003,.092,1.14,0,0,0,0,2.494,2.362,0,1.399,14.368,0,0,27.993999,8.7609997,0,5.0749998,0,5.6059999
1964m11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.391,5.5012501,26.145,1.172,1.15225,39.440001,0,0,2.2959999,4.4617501,1.55825,0,.69875002,0,9.18375,10.40675,3.58175,15.99575,1.006,1.7215001,48.6825,0,0,4.00025,5.4917499,.48975,0,2.5490001,0,6.0750002,9.7489998,4.2284999,18.99825,1.25,2.08375,44.763,0,0,4.0805001,7.2192498,1.16,0,1.1950001,0,5.272,8.391,26.145,1.594,.88050003,.34225,.86849999,0,0,0,0,2.3875001,3.0047501,.0345,.172,16.82025,.09975,0,22.6205,4.4617501,0,2.9955,0,9.18375,10.40675,15.99575,.52800001,.73999999,.13025,.71174999,0,0,0,0,1.36575,2.26575,.07675,.94550005,16.38675,.03675,0,32.29575,5.4917499,0,6.54925,0,6.0750002,9.7489998,18.99825,1.05025,.90600002,.1135,1.15875,0,0,0,0,2.2965,2.0195,0,1.177,13.9595,0,0,30.803499,7.2192498,0,5.2762499,0,5.272
1964m12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.737,4.7735001,25.651,.96900001,.93249999,44.041,0,0,2.206,3.3455001,1.3875,0,.58950001,0,8.3675001,9.1015,3.4165,16.3665,1.4750001,1.352,51.066,0,0,4.2895,4.3444999,.5535,0,2.211,0,5.8240001,9.3499999,3.976,19.3115,1.058,1.8715,47.164,0,0,4.2310001,5.6774999,1.176,0,1.2460001,0,4.938,7.737,25.651,1.257,.73700002,.2445,.912,0,0,0,0,2.112,2.5435001,.061,.129,15.2415,.0665,0,28.8,3.3455001,0,2.796,0,8.3675001,9.1015,16.3665,.48800001,.57599999,.1145,.7315,0,0,0,0,1.9145,2.1045,.0925,.75200003,14.0395,.0245,0,37.0265,4.3444999,0,6.5005,0,5.8240001,9.3499999,19.3115,1.1215,.91600001,.135,1.1775,0,0,0,0,2.099,1.677,0,.95500001,13.551,0,0,33.612999,5.6774999,0,5.4775,0,4.938
1965m1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0829999,4.0457501,25.157,.76600002,.71275,48.642,0,0,2.116,2.22925,1.21675,0,.48025,0,7.5512501,7.7962501,3.25125,16.73725,1.9440001,.9825,53.4495,0,0,4.57875,3.1972499,.61725,0,1.873,0,5.5730001,8.951,3.7235,19.62475,.86600003,1.65925,49.565,0,0,4.3815001,4.13575,1.192,0,1.2970001,0,4.604,7.0829999,25.157,.92,.5935,.14675,.95550001,0,0,0,0,1.8365,2.0822501,.0875,.086,13.66275,.03325,0,34.9795,2.22925,0,2.5965,0,7.5512501,7.7962501,16.73725,.448,.41199999,.09875,.75125001,0,0,0,0,2.4632501,1.94325,.10825,.55850002,11.69225,.01225,0,41.757249,3.1972499,0,6.4517499,0,5.5730001,8.951,19.62475,1.19275,.926,.1565,1.19625,0,0,0,0,1.9015,1.3345,0,.733,13.1425,0,0,36.422499,4.13575,0,5.67875,0,4.604
1965m2,1,1553,.311,4.292,.932,0,.311,.076,.999,.583,1.329,22.18,0,.563,0,0,0,8.346,.285,5.9,5.9,31.947,0,1.056,0,0,0,.815,1.432,2.445,0,.815,.371,.771,.408,1.578,17.108,0,2.413,0,0,0,11.205,0,4.673,4.673,34.396,0,1.795,0,0,0,1.004,1.517,3.013,0,1.004,.787,1.215,1.264,.36,19.152,0,.674,0,0,0,12.116,0,6.367,6.367,25.449,0,2.228,0,0,0,.311,4.292,.932,0,0,.311,.076,0,0,.043,.815,1.432,2.445,0,0,.815,.371,0,0,.365,1.004,1.517,3.013,0,0,1.004,.787,0,0,.511,0,8.346,.285,5.9,0,5.9,0,.866,31.947,0,0,0,11.205,0,4.673,0,4.673,0,.887,34.396,0,0,0,12.116,0,6.367,0,6.367,0,1.667,25.449,0,0,.057,0,.999,.583,.292,1.329,0,0,.057,0,0,.062,0,.771,.408,.204,1.578,0,0,.062,0,0,0,0,1.215,1.264,.632,.36,0,0,0,0,0,6.4289999,3.3180001,24.663,.56300002,.493,53.243,0,0,2.026,1.113,1.046,0,.37099999,0,6.7350001,6.4910002,3.086,17.108,2.4130001,.61299998,55.833,0,0,4.868,2.05,.68099999,0,1.535,0,5.322,8.552,3.471,19.938,.67400002,1.447,51.966,0,0,4.5320001,2.5940001,1.2079999,0,1.348,0,4.27,6.4289999,24.663,.583,.44999999,.049,.99900001,0,0,0,0,1.561,1.6210001,.114,.043,12.084,0,0,41.159,1.113,0,2.3970001,0,6.7350001,6.4910002,17.108,.40799999,.248,.083,.77100003,0,0,0,0,3.0120001,1.7819999,.124,.36500001,9.3450003,0,0,46.487999,2.05,0,6.4029999,0,5.322,8.552,19.938,1.2640001,.93599999,.178,1.215,0,0,0,0,1.704,.99199998,0,.51099998,12.734,0,0,39.231998,2.5940001,0,5.8800001,0,4.27
1965m3,1,1509,0,1.402,.645,0,.215,.334,.413,.384,.935,46.669,0,.566,0,0,0,5.249,.134,2.043,2.043,21.909,0,2.381,0,0,0,0,2.118,3.074,0,1.025,0,.084,.879,2.386,34.461,0,.712,0,0,0,4.965,0,2.37,2.37,19.155,0,2.492,0,0,0,0,1.356,1.848,0,.616,.267,.889,.241,.764,37.295,0,.796,0,0,0,10.196,.333,1.937,1.937,24.191,0,1.852,0,0,0,0,1.402,.645,0,0,.215,.334,0,0,.16,0,2.118,3.074,0,0,1.025,0,0,0,1.481,0,1.356,1.848,0,0,.616,.267,0,0,1.093,0,5.249,.134,2.043,0,2.043,1.022,.518,21.909,0,0,0,4.965,0,2.37,0,2.37,1.185,1.508,19.155,0,0,0,10.196,.333,1.937,0,1.937,.968,1.759,24.191,0,0,0,0,.413,.384,.192,.935,0,0,0,0,0,0,0,.084,.879,.44,2.386,0,0,0,0,0,0,0,.889,.241,.12,.764,0,0,0,0,0,2.872,1.924,51.984001,.56599998,.50599998,32.918999,0,0,3.197,1.133,1.039,0,.57599998,0,3.283,8.4510002,3.789,41.999001,.71200001,1.941,31.554001,0,0,4.8369999,1.173,1.068,0,2.4679999,0,2.01,5.9749999,2.0139999,41.212002,.796,1.204,41.321999,0,0,3.7409999,.574,1.274,0,.667,0,1.222,2.872,51.984001,.384,.34599999,.084,.41299999,0,0,0,0,1.522,1.127,0,.16,5.2420001,0,0,27.677,1.133,0,3.773,0,3.283,8.4510002,41.999001,.87900001,.461,0,.084,0,0,0,0,1.78,2.825,0,1.4809999,5.9250002,0,0,25.628,1.173,0,7.3039999,0,2.01,5.9749999,41.212002,.241,.111,.067,.889,0,0,0,0,2.0039999,.884,0,1.0930001,5.1750002,0,0,36.146,.574,0,4.4070001,0,1.222
1965m4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4515001,2.7605,37.906501,.37149999,.54099998,42.113499,0,.2465,2.4105,1.6915,1.8175,0,1.7585,0,3.9305,7.9195001,3.439,30.21,.5695,1.1685,39.713001,0,.244,5.4979999,2.0804999,1.54,0,4.053,0,3.5660001,8.0074999,1.5725,29.379501,1.398,.961,46.987499,0,0,4.0989999,1.854,1.4285,0,2.5019999,0,1.811,4.4515001,37.906501,.3585,.45200001,.1795,.4215,0,0,0,0,2.0105,1.9805,0,.33549999,9.5720003,0,0,32.541499,1.6915,0,4.169,0,3.9305,7.9195001,30.21,.56150001,.2305,.051,.93650002,0,0,0,0,2.0584999,1.941,0,1.1825,9.5695,0,0,30.143001,2.0804999,0,9.5504999,0,3.5660001,8.0074999,29.379501,.1205,.227,.183,.58750001,0,0,0,0,2.6439999,.86500001,0,.73400003,10.711,0,0,36.275499,1.854,0,6.6004999,0,1.811
1965m5,1,1609,.539,3.009,1.617,0,.539,.279,.43,.333,2.667,23.773,0,.177,0,0,0,10.694,.168,6.867,6.867,26.394,0,1.085,0,0,0,.935,2.317,2.805,0,.935,0,1.789,.244,.935,18.031,0,.427,0,0,0,12.752,.244,6.485,6.485,21.845,0,4.146,0,0,0,1.308,2.669,3.923,0,1.308,.343,.286,0,.846,16.701,0,2,0,0,0,14.387,0,8.124,8.124,20.533,0,2.571,0,0,0,.539,3.009,1.617,0,0,.539,.279,0,0,.017,.935,2.317,2.805,0,0,.935,0,0,0,.396,1.308,2.669,3.923,0,0,1.308,.343,0,0,.375,0,10.694,.168,6.867,0,6.867,0,.317,26.394,0,0,0,12.752,.244,6.485,0,6.485,0,.061,21.845,0,0,0,14.387,0,8.124,0,8.124,0,1.486,20.533,0,0,0,0,.43,.333,.167,2.667,0,0,0,0,0,0,0,1.789,.244,.122,.935,0,0,0,0,0,0,0,.286,0,0,.846,0,0,0,0,0,6.0310001,3.5969999,23.829,.177,.57599998,51.307999,0,.493,1.624,2.25,2.596,0,2.941,0,4.5780001,7.388,3.089,18.421,.42699999,.396,47.872002,0,.48800001,6.1589999,2.9879999,2.0120001,0,5.638,0,5.1220002,10.04,1.131,17.547001,2,.71799999,52.653,0,0,4.4569998,3.1340001,1.5829999,0,4.3369999,0,2.4000001,6.0310001,23.829,.333,.55800003,.27500001,.43000001,0,0,0,0,2.4990001,2.8340001,0,.51099998,13.902,0,0,37.405998,2.25,0,4.5650001,0,4.5780001,7.388,18.421,.244,0,.102,1.789,0,0,0,0,2.3369999,1.057,0,.884,13.214,0,0,34.658001,2.9879999,0,11.797,0,5.1220002,10.04,17.547001,0,.34299999,.29899999,.28600001,0,0,0,0,3.2839999,.84600002,0,.375,16.247,0,0,36.404999,3.1340001,0,8.7939997,0,2.4000001
