ts,numsurveys,numrespondents,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipds_101_2,mipds_102_2,mipds_103_2,mipds_105_2,mipds_109_2,mipds_110_2,mipds_203_2,mipds_204_2,mipds_207_2,mipds_308_2,mipds_309_2,mipds_401_2,mipds_404_2,mipds_503_2,mipds_509_2,mipds_601_2,mipds_602_2,mipds_603_2,mipds_605_2,mipds_610_2,mipds_804_2,mipds_901_2,mipds_1001_2,mipds_1011_2,mipds_1012_2,mipds_101_3,mipds_102_3,mipds_103_3,mipds_105_3,mipds_109_3,mipds_110_3,mipds_203_3,mipds_204_3,mipds_207_3,mipds_308_3,mipds_309_3,mipds_401_3,mipds_404_3,mipds_503_3,mipds_509_3,mipds_601_3,mipds_602_3,mipds_603_3,mipds_605_3,mipds_610_3,mipds_804_3,mipds_901_3,mipds_1001_3,mipds_1011_3,mipds_1012_3,mipds_101_4,mipds_102_4,mipds_103_4,mipds_105_4,mipds_109_4,mipds_110_4,mipds_203_4,mipds_204_4,mipds_207_4,mipds_308_4,mipds_309_4,mipds_401_4,mipds_404_4,mipds_503_4,mipds_509_4,mipds_601_4,mipds_602_4,mipds_603_4,mipds_605_4,mipds_610_4,mipds_804_4,mipds_901_4,mipds_1001_4,mipds_1011_4,mipds_1012_4,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipde_101_2,mipde_102_2,mipde_103_2,mipde_105_2,mipde_108_2,mipde_109_2,mipde_110_2,mipde_501_2,mipde_502_2,mipde_504_2,mipde_101_3,mipde_102_3,mipde_103_3,mipde_105_3,mipde_108_3,mipde_109_3,mipde_110_3,mipde_501_3,mipde_502_3,mipde_504_3,mipde_101_4,mipde_102_4,mipde_103_4,mipde_105_4,mipde_108_4,mipde_109_4,mipde_110_4,mipde_501_4,mipde_502_4,mipde_504_4,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdfp_506_2,mipdfp_601_2,mipdfp_602_2,mipdfp_603_2,mipdfp_604_2,mipdfp_605_2,mipdfp_606_2,mipdfp_608_2,mipdfp_610_2,mipdfp_701_2,mipdfp_702_2,mipdfp_506_3,mipdfp_601_3,mipdfp_602_3,mipdfp_603_3,mipdfp_604_3,mipdfp_605_3,mipdfp_606_3,mipdfp_608_3,mipdfp_610_3,mipdfp_701_3,mipdfp_702_3,mipdfp_506_4,mipdfp_601_4,mipdfp_602_4,mipdfp_603_4,mipdfp_604_4,mipdfp_605_4,mipdfp_606_4,mipdfp_608_4,mipdfp_610_4,mipdfp_701_4,mipdfp_702_4,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipdsp_201_2,mipdsp_202_2,mipdsp_203_2,mipdsp_204_2,mipdsp_205_2,mipdsp_207_2,mipdsp_208_2,mipdsp_210_2,mipdsp_211_2,mipdsp_212_2,mipdsp_217_2,mipdsp_201_3,mipdsp_202_3,mipdsp_203_3,mipdsp_204_3,mipdsp_205_3,mipdsp_207_3,mipdsp_208_3,mipdsp_210_3,mipdsp_211_3,mipdsp_212_3,mipdsp_217_3,mipdsp_201_4,mipdsp_202_4,mipdsp_203_4,mipdsp_204_4,mipdsp_205_4,mipdsp_207_4,mipdsp_208_4,mipdsp_210_4,mipdsp_211_4,mipdsp_212_4,mipdsp_217_4,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,mipd_1_2,mipd_2_2,mipd_3_2,mipd_4_2,mipd_5_2,mipd_6_2,mipd_7_2,mipd_8_2,mipd_9_2,mipd_10_2,mipd_11_2,mipd_12_2,mipd_13_2,mipd_14_2,mipd_15_2,mipd_1_3,mipd_2_3,mipd_3_3,mipd_4_3,mipd_5_3,mipd_6_3,mipd_7_3,mipd_8_3,mipd_9_3,mipd_10_3,mipd_11_3,mipd_12_3,mipd_13_3,mipd_14_3,mipd_15_3,mipd_1_4,mipd_2_4,mipd_3_4,mipd_4_4,mipd_5_4,mipd_6_4,mipd_7_4,mipd_8_4,mipd_9_4,mipd_10_4,mipd_11_4,mipd_12_4,mipd_13_4,mipd_14_4,mipd_15_4,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1,cap_1_2,cap_2_2,cap_3_2,cap_4_2,cap_5_2,cap_6_2,cap_7_2,cap_8_2,cap_9_2,cap_10_2,cap_12_2,cap_13_2,cap_14_2,cap_15_2,cap_16_2,cap_17_2,cap_18_2,cap_19_2,cap_20_2,cap_21_2,cap_22_2,cap_23_2,cap_24_2,cap_1_3,cap_2_3,cap_3_3,cap_4_3,cap_5_3,cap_6_3,cap_7_3,cap_8_3,cap_9_3,cap_10_3,cap_12_3,cap_13_3,cap_14_3,cap_15_3,cap_16_3,cap_17_3,cap_18_3,cap_19_3,cap_20_3,cap_21_3,cap_22_3,cap_23_3,cap_24_3,cap_1_4,cap_2_4,cap_3_4,cap_4_4,cap_5_4,cap_6_4,cap_7_4,cap_8_4,cap_9_4,cap_10_4,cap_12_4,cap_13_4,cap_14_4,cap_15_4,cap_16_4,cap_17_4,cap_18_4,cap_19_4,cap_20_4,cap_21_4,cap_22_4,cap_23_4,cap_24_4
1975m8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.935835,1.557,.64883334,8.5181668,1.7655,2.1475,0,3.9898333,6.2171665,6.7334999,1.1596666,0,4.1859999,0,4.1420001,60.210168,1.1566667,.70283332,6.393,1.2333333,2.5975,0,6.2723332,6.8796666,8.1644998,.5645,0,2.3155,0,3.5091667,60.432167,1.4846667,.26749999,4.4440001,1.7904999,3.7118334,0,4.8391666,4.1721666,13.473167,.25199999,0,3.8704998,0,1.2621667,60.217333,1.3975,1.2596667,4.0418334,3.4268333,5.1183335,0,7.0228333,3.2085,10.1225,.44283332,0,2.9946666,0,.74550003,59.023335,.64883334,.1585,.73233334,0,.03283333,.3855,2.7781666,0,0,9.5680002,2.2163334,.09583334,.93583331,.95866665,0,0,1.1888333,6.7334999,0,10.402333,0,4.1420001,60.294501,.70283332,.32,.37766667,0,.04616667,1.1436666,4.3405001,0,0,6.7456667,1.297,.05333334,1.1726666,1.24,.0395,0,1.3575,8.1644998,0,9.1951664,0,3.5091667,60.596834,.26749999,.06716667,.1775,0,.02533333,.61733333,3.8616665,0,.19916666,4.6966666,2.1946666,.02533333,.75533334,1.9763334,.02466667,0,1.7344999,13.473167,0,8.0426667,0,1.2621667,60.389668,1.2596667,.046,.71566665,0,.48733332,1.334,5.3086668,0,0,4.4854999,3.0508333,.01316667,.55616665,3.2614999,.16416666,0,1.8568334,10.1225,0,6.2031666,0,.74550003
1975m9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.381668,1.837,.64166667,9.1643333,1.934,2.9400001,0,3.8676666,5.6483332,6.577,.9453333,0,3.9619999,0,4.1020001,60.651334,1.3763334,.72466666,6.511,1.8416667,3.2800001,0,5.5486666,6.6983333,7.0629999,.499,0,2.365,0,3.4403334,60.073334,1.4893334,.29599999,4.9290001,2.1969999,4.5656667,0,4.5923333,4.5643333,12.005333,.265,0,3.4549998,0,1.5673334,61.352666,1.525,1.1713334,4.3236667,3.5596666,5.4896668,0,6.2106667,3.421,8.8670002,.36166666,0,2.8993332,0,.81700003,58.556667,.64166667,.153,.66466667,0,.06566667,.361,2.8383333,0,0,10.013,2.6056667,.07666667,.79566665,1.2123333,0,0,1.7276666,6.577,0,9.6096665,0,4.1020001,60.820001,.72466666,.277,.52833335,0,.09233334,1.0943333,3.7290001,0,0,6.8353333,1.834,.04266667,1.0963333,1.174,.079,0,2.106,7.0629999,0,9.0633332,0,3.4403334,60.402667,.29599999,.06633334,.235,0,.05066667,.69666668,3.5823332,0,.15933333,5.1943332,2.3523333,.05066667,.70566668,2.2146667,.04933333,0,2.3499999,12.005333,0,8.0193334,0,1.5673334,61.697334,1.1713334,.092,.71233332,0,.46866665,1.207,4.6923335,0,0,4.6859999,3.0716666,.02633333,.55033332,3.1239999,.13133333,0,2.3656667,8.8670002,0,6.3203333,0,.81700003
1975m10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.827501,2.117,.6345,9.8104999,2.1025,3.7325001,0,3.7455,5.0794998,6.4205,.73099998,0,3.7379999,0,4.062,61.092501,1.596,.74649999,6.6289999,2.45,3.9625001,0,4.8249999,6.517,5.9614999,.4335,0,2.4145,0,3.3715,59.7145,1.494,.32449999,5.414,2.6034999,5.4195,0,4.3455,4.9564999,10.5375,.278,0,3.0394999,0,1.8725001,62.487999,1.6525,1.083,4.6055001,3.6925,5.8610001,0,5.3985,3.6335,7.6115001,.28049999,0,2.8039999,0,.88850003,58.09,.6345,.1475,.597,0,.0985,.3365,2.8985,0,0,10.458,2.9950001,.0575,.65549999,1.466,0,0,2.2664999,6.4205,0,8.8169999,0,4.062,61.345501,.74649999,.234,.67900002,0,.13850001,1.045,3.1175001,0,0,6.925,2.3710001,.032,1.02,1.108,.1185,0,2.8545,5.9614999,0,8.9315,0,3.3715,60.2085,.32449999,.0655,.2925,0,.076,.77600002,3.3029999,0,.1195,5.6919999,2.51,.076,.65600002,2.453,.074,0,2.9654999,10.5375,0,7.9960001,0,1.8725001,63.005001,1.083,.138,.70899999,0,.44999999,1.08,4.0760001,0,0,4.8864999,3.0925,.0395,.54449999,2.9864999,.0985,0,2.8745,7.6115001,0,6.4375,0,.88850003
1975m11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.273335,2.397,.62733332,10.456666,2.271,4.5250001,0,3.6233333,4.5106665,6.2640001,.51666665,0,3.5139999,0,4.022,61.533667,1.8156667,.76833332,6.7469999,3.0583334,4.6450001,0,4.1013333,6.3356667,4.86,.368,0,2.464,0,3.3026667,59.355667,1.4986667,.353,5.899,3.01,6.2733333,0,4.0986667,5.3486666,9.0696665,.291,0,2.6239999,0,2.1776667,63.623332,1.7800001,.9946667,4.8873335,3.8253334,6.2323333,0,4.5863333,3.846,6.3560001,.19933333,0,2.7086666,0,.96000004,57.623333,.62733332,.142,.52933333,0,.13133333,.31200001,2.9586666,0,0,10.903,3.3843334,.03833333,.51533332,1.7196667,0,0,2.8053333,6.2640001,0,8.0243333,0,4.022,61.871001,.76833332,.191,.82966669,0,.18466667,.99566666,2.506,0,0,7.0146666,2.9080001,.02133333,.94366666,1.042,.158,0,3.6029999,4.86,0,8.7996667,0,3.3026667,60.014333,.353,.06466667,.35,0,.10133333,.85533337,3.0236665,0,.07966666,6.1896666,2.6676667,.10133333,.60633336,2.6913333,.09866667,0,3.5809999,9.0696665,0,7.9726667,0,2.1776667,64.312668,.9946667,.184,.70566666,0,.43133332,.95299999,3.4596667,0,0,5.0869999,3.1133333,.05266667,.53866667,2.8489999,.06566667,0,3.3833334,6.3560001,0,6.5546667,0,.96000004
1975m12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.719168,2.677,.62016665,11.102833,2.4395,5.3175001,0,3.5011666,3.9418332,6.1075002,.30233333,0,3.29,0,3.982,61.974834,2.0353334,.79016665,6.8649999,3.6666667,5.3275002,0,3.3776667,6.1543334,3.7585,.3025,0,2.5135,0,3.2338333,58.996834,1.5033334,.3815,6.384,3.4165,7.1271666,0,3.8518333,5.7408332,7.6018332,.304,0,2.2084999,0,2.4828334,64.758664,1.9075001,.90633336,5.1691668,3.9581667,6.6036666,0,3.7741666,4.0584999,5.1005001,.11816667,0,2.6133332,0,1.0315,57.156666,.62016665,.1365,.46166666,0,.16416666,.28750001,3.0188333,0,0,11.348,3.7736668,.01916667,.37516666,1.9733333,0,0,3.3441666,6.1075002,0,7.2316667,0,3.982,62.396501,.79016665,.148,.98033337,0,.23083334,.94633334,1.8945,0,0,7.1043332,3.4450001,.01066667,.86733333,.97600002,.1975,0,4.3514999,3.7585,0,8.6678335,0,3.2338333,59.820166,.3815,.06383333,.4075,0,.12666666,.93466671,2.7443332,0,.03983333,6.6873333,2.8253334,.12666666,.55666669,2.9296667,.12333333,0,4.1964998,7.6018332,0,7.9493334,0,2.4828334,65.620335,.90633336,.22999999,.70233333,0,.41266666,.826,2.8433334,0,0,5.2874999,3.1341666,.06583334,.53283334,2.7114999,.03283333,0,3.8921667,5.1005001,0,6.6718334,0,1.0315
1976m1,1,1547,9.205,8.582,29.554,8.582,0,.044,.197,.088,1.883,.307,.307,7.281,3.504,0,0,2.304,.321,.635,1.27,.427,2.052,1.84,0,.197,0,9.518,10.983,30.615,10.983,0,0,.277,.079,.949,.459,.301,6.021,.382,0,0,2.925,.554,.105,.251,.712,.855,3.639,0,.105,0,9.736,9.099,30.096,9.099,0,.228,.152,.063,1.141,.169,.169,4.045,1.394,0,0,3.124,.401,.838,1.929,.127,1.643,4.315,0,.145,0,12.427,6.806,39.145,6.806,0,.221,.394,.276,1.103,.432,.386,3.507,.611,0,0,2.934,1.103,.49,.98,0,1.485,2.783,0,0,0,9.205,8.582,29.554,8.582,0,0,.044,0,0,2.214,9.518,10.983,30.615,10.983,0,0,0,0,0,2.906,9.736,9.099,30.096,9.099,0,0,.228,0,0,3.211,12.427,6.806,39.145,6.806,0,0,.221,0,0,3.393,0,2.304,.321,.635,0,1.27,0,1.152,.427,0,0,0,2.925,.554,.105,0,.251,0,1.463,.712,0,0,0,3.124,.401,.838,0,1.929,0,1.562,.127,0,0,0,2.934,1.103,.49,0,.98,0,1.467,0,0,0,0,0,.197,.088,.053,1.883,0,0,0,0,.736,0,0,.277,.079,.633,.949,0,0,0,0,.316,.101,0,.152,.063,0,1.141,0,0,.051,0,0,.053,0,.394,.276,.107,1.103,0,0,.026,0,.077,56.165001,2.957,.61299998,11.749,2.608,6.1100001,0,3.3789999,3.3729999,5.9510002,.088,0,3.066,0,3.9419999,62.416,2.2550001,.81199998,6.9829998,4.2750001,6.0100002,0,2.654,5.973,2.6570001,.237,0,2.563,0,3.165,58.638,1.508,.41,6.869,3.823,7.9809999,0,3.605,6.1329999,6.1339998,.317,0,1.793,0,2.7880001,65.893997,2.0350001,.81800002,5.4510002,4.0910001,6.9749999,0,2.9619999,4.2709999,3.845,.037,0,2.5179999,0,1.103,56.689999,.61299998,.131,.39399999,0,.197,.26300001,3.079,0,0,11.793,4.1630001,0,.235,2.227,0,0,3.8829999,5.9510002,0,6.4390001,0,3.9419999,62.922001,.81199998,.105,1.131,0,.27700001,.89700001,1.283,0,0,7.1939998,3.9820001,0,.79100001,.91000003,.237,0,5.0999999,2.6570001,0,8.5360003,0,3.165,59.625999,.41,.063,.465,0,.152,1.0140001,2.4649999,0,0,7.1849999,2.983,.152,.50700003,3.168,.148,0,4.8119998,6.1339998,0,7.9260001,0,2.7880001,66.928001,.81800002,.27599999,.699,0,.39399999,.699,2.227,0,0,5.4879999,3.155,.079,.52700001,2.5739999,0,0,4.401,3.845,0,6.789,0,1.103
1976m2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.267751,4.030125,.77787498,11.002,2.43125,5.9518751,.052375,3.278625,3.3498749,5.5231252,.131375,0,2.731,0,3.4733749,62.33475,3.1280001,.87512498,7.0699998,4.1031251,5.8645002,.079,3.256,5.293375,2.63175,.240875,0,2.32075,0,2.802875,59.286376,2.756375,.41625,6.6808749,3.5805,7.384125,.02675,4.0025,5.6166249,5.8026249,.297375,0,1.679,0,2.4695001,65.530872,2.7675001,.76637502,5.5118752,3.9140001,6.7682499,.073125,3.2693749,4.0238749,3.971625,.032375,0,2.3551249,0,1.01575,57.805624,.77787498,.20725,.41724999,.80912501,.220625,.42337501,2.823,0,0,11.091375,4.0421251,.03625,.22975,2.214375,0,.052375,3.7719999,5.5231252,0,6.0810001,0,3.4733749,62.864001,.87512498,.18,1.112375,.81362498,.26750001,.89375001,1.9225,.0335,0,7.2677498,3.7605001,.005625,.73125001,1.186875,.207375,.079,4.7498749,2.63175,0,7.6141252,0,2.802875,60.265124,.41625,.146625,.436875,.816625,.148,1.1325001,2.7373749,.02,0,6.97075,3.067125,.133,.50537502,3.061125,.1295,.02675,4.4174998,5.8026249,0,7.2955001,0,2.4695001,66.558001,.76637502,.319375,.611625,.624125,.37,.78875001,2.449125,0,0,5.5393749,3.024875,.069125,.52862501,2.6908749,0,.0225,4.272625,3.971625,0,6.379,0,1.01575
1976m3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.370501,5.10325,.94274999,10.255,2.2545,5.79375,.10475,3.17825,3.3267499,5.0952502,.17475,0,2.396,0,3.0047499,62.2535,4.0010002,.93824999,7.1569998,3.9312501,5.7190002,.15800001,3.858,4.61375,2.6065,.24475,0,2.0785,0,2.44075,59.934751,4.00475,.4225,6.4927499,3.338,6.78725,.0535,4.4,5.1002499,5.4712499,.27775,0,1.565,0,2.1510001,65.167747,3.5000001,.71475001,5.5727502,3.737,6.5615,.14624999,3.5767499,3.7767499,4.09825,.02775,0,2.1922499,0,.92850003,58.921248,.94274999,.2835,.44049999,1.61825,.24425,.58375001,2.567,0,0,10.38975,3.9212501,.0725,.2245,2.20175,0,.10475,3.6609999,5.0952502,0,5.7230001,0,3.0047499,62.806001,.93824999,.25499999,1.09375,1.62725,.25800001,.89050001,2.562,.067,0,7.3414998,3.5390001,.01125,.6715,1.46375,.17775,.15800001,4.3997499,2.6065,0,6.6922502,0,2.44075,60.904249,.4225,.23025,.40875,1.63325,.144,1.251,3.0097499,.04,0,6.7565,3.15125,.114,.50375002,2.95425,.111,.0535,4.0229999,5.4712499,0,6.6650001,0,2.1510001,66.188001,.71475001,.36275,.52425,1.24825,.346,.87850001,2.67125,0,0,5.59075,2.89475,.05925,.53025001,2.8077499,0,.045,4.14425,4.09825,0,5.969,0,.92850003
1976m4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.47325,6.1763749,1.107625,9.5079997,2.07775,5.635625,.157125,3.077875,3.3036249,4.6673752,.218125,0,2.061,0,2.5361249,62.17225,4.8740002,1.001375,7.2439998,3.7593751,5.5735002,.23700001,4.4599999,3.934125,2.58125,.248625,0,1.83625,0,2.078625,60.583126,5.253125,.42875,6.3046249,3.0955,6.190375,.08025,4.7975,4.583875,5.1398749,.258125,0,1.451,0,1.8325001,64.804623,4.2325,.66312501,5.6336252,3.56,6.35475,.21937499,3.8841249,3.5296249,4.2248749,.023125,0,2.0293749,0,.84125003,60.036873,1.107625,.35975,.46374999,2.427375,.267875,.74412501,2.311,0,0,9.6881251,3.8003751,.10875,.21925,2.189125,0,.157125,3.5499999,4.6673752,0,5.3650001,0,2.5361249,62.748001,1.001375,.32999999,1.075125,2.4408749,.24850001,.88725001,3.2015001,.1005,0,7.4152498,3.3175001,.016875,.61175,1.740625,.148125,.23700001,4.0496249,2.58125,0,5.7703752,0,2.078625,61.543374,.42875,.313875,.380625,2.449875,.14,1.3695,3.282125,.06,0,6.54225,3.235375,.095,.50212501,2.847375,.0925,.08025,3.6284999,5.1398749,0,6.0345001,0,1.8325001,65.818,.66312501,.40612501,.436875,1.872375,.322,.96825002,2.8933751,0,0,5.642125,2.764625,.049375,.53187501,2.9246249,0,.0675,4.015875,4.2248749,0,5.559,0,.84125003
1976m5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.576,7.2494999,1.2725,8.7609997,1.901,5.4775,.2095,2.9775,3.2804999,4.2395002,.2615,0,1.726,0,2.0675,62.091,5.7470002,1.0645,7.3309999,3.5875001,5.4280002,.31600001,5.0619999,3.2545,2.556,.25250001,0,1.594,0,1.7165,61.231501,6.5015,.435,6.1164999,2.853,5.5935,.107,5.1949999,4.0675,4.8084999,.2385,0,1.337,0,1.5140001,64.441498,4.965,.61150001,5.6945002,3.383,6.148,.29249999,4.1914999,3.2824999,4.3514999,.0185,0,1.8665,0,.75400002,61.152498,1.2725,.436,.48699999,3.2365,.2915,.90450001,2.055,0,0,8.9865,3.6795001,.145,.214,2.1765,0,.2095,3.4389999,4.2395002,0,5.0070001,0,2.0675,62.690001,1.0645,.40499999,1.0565,3.2544999,.23900001,.884,3.8410001,.134,0,7.4889998,3.0960001,.0225,.552,2.0175,.1185,.31600001,3.6995,2.556,0,4.8485001,0,1.7165,62.182499,.435,.3975,.3525,3.2665,.136,1.488,3.5545,.08,0,6.3280001,3.3195,.076,.50050001,2.7405,.074,.107,3.2339999,4.8084999,0,5.404,0,1.5140001,65.448,.61150001,.44950001,.3495,2.4965,.298,1.058,3.1155001,0,0,5.6935,2.6345,.0395,.53350002,3.0415,0,.09,3.8875,4.3514999,0,5.149,0,.75400002
1976m6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.67875,8.3226249,1.437375,8.0139997,1.72425,5.3193749,.261875,2.877125,3.2573749,3.8116252,.304875,0,1.391,0,1.598875,62.009749,6.6200002,1.127625,7.4179999,3.4156251,5.2825002,.39500002,5.6639999,2.574875,2.53075,.25637501,0,1.35175,0,1.354375,61.879876,7.7498749,.44125,5.9283749,2.6105,4.996625,.13375,5.5924999,3.551125,4.477125,.218875,0,1.223,0,1.1955,64.078373,5.6975,.55987501,5.7553752,3.206,5.94125,.36562499,4.498875,3.0353749,4.4781249,.013875,0,1.703625,0,.66675002,62.268123,1.437375,.51225,.51024999,4.045625,.315125,1.064875,1.799,0,0,8.284875,3.5586251,.18124999,.20875,2.163875,0,.261875,3.3279999,3.8116252,0,4.6490001,0,1.598875,62.632,1.127625,.47999999,1.037875,4.0681249,.22950001,.88075,4.4805001,.1675,0,7.5627499,2.8745001,.028125,.49225,2.294375,.088875,.39500002,3.349375,2.53075,0,3.9266251,0,1.354375,62.821624,.44125,.481125,.324375,4.083125,.132,1.6065,3.826875,.1,0,6.1137501,3.403625,.057,.498875,2.633625,.0555,.13375,2.8394999,4.477125,0,4.7735,0,1.1955,65.078,.55987501,.49287501,.262125,3.120625,.274,1.14775,3.3376251,0,0,5.7448751,2.504375,.029625,.53512502,3.158375,0,.1125,3.7591251,4.4781249,0,4.7390001,0,.66675002
