ts,numsurveys,numrespondents,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipds_101_2,mipds_102_2,mipds_103_2,mipds_105_2,mipds_109_2,mipds_110_2,mipds_203_2,mipds_204_2,mipds_207_2,mipds_308_2,mipds_309_2,mipds_401_2,mipds_404_2,mipds_503_2,mipds_509_2,mipds_601_2,mipds_602_2,mipds_603_2,mipds_605_2,mipds_610_2,mipds_804_2,mipds_901_2,mipds_1001_2,mipds_1011_2,mipds_1012_2,mipds_101_3,mipds_102_3,mipds_103_3,mipds_105_3,mipds_109_3,mipds_110_3,mipds_203_3,mipds_204_3,mipds_207_3,mipds_308_3,mipds_309_3,mipds_401_3,mipds_404_3,mipds_503_3,mipds_509_3,mipds_601_3,mipds_602_3,mipds_603_3,mipds_605_3,mipds_610_3,mipds_804_3,mipds_901_3,mipds_1001_3,mipds_1011_3,mipds_1012_3,mipds_101_4,mipds_102_4,mipds_103_4,mipds_105_4,mipds_109_4,mipds_110_4,mipds_203_4,mipds_204_4,mipds_207_4,mipds_308_4,mipds_309_4,mipds_401_4,mipds_404_4,mipds_503_4,mipds_509_4,mipds_601_4,mipds_602_4,mipds_603_4,mipds_605_4,mipds_610_4,mipds_804_4,mipds_901_4,mipds_1001_4,mipds_1011_4,mipds_1012_4,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipde_101_2,mipde_102_2,mipde_103_2,mipde_105_2,mipde_108_2,mipde_109_2,mipde_110_2,mipde_501_2,mipde_502_2,mipde_504_2,mipde_101_3,mipde_102_3,mipde_103_3,mipde_105_3,mipde_108_3,mipde_109_3,mipde_110_3,mipde_501_3,mipde_502_3,mipde_504_3,mipde_101_4,mipde_102_4,mipde_103_4,mipde_105_4,mipde_108_4,mipde_109_4,mipde_110_4,mipde_501_4,mipde_502_4,mipde_504_4,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdfp_506_2,mipdfp_601_2,mipdfp_602_2,mipdfp_603_2,mipdfp_604_2,mipdfp_605_2,mipdfp_606_2,mipdfp_608_2,mipdfp_610_2,mipdfp_701_2,mipdfp_702_2,mipdfp_506_3,mipdfp_601_3,mipdfp_602_3,mipdfp_603_3,mipdfp_604_3,mipdfp_605_3,mipdfp_606_3,mipdfp_608_3,mipdfp_610_3,mipdfp_701_3,mipdfp_702_3,mipdfp_506_4,mipdfp_601_4,mipdfp_602_4,mipdfp_603_4,mipdfp_604_4,mipdfp_605_4,mipdfp_606_4,mipdfp_608_4,mipdfp_610_4,mipdfp_701_4,mipdfp_702_4,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipdsp_201_2,mipdsp_202_2,mipdsp_203_2,mipdsp_204_2,mipdsp_205_2,mipdsp_207_2,mipdsp_208_2,mipdsp_210_2,mipdsp_211_2,mipdsp_212_2,mipdsp_217_2,mipdsp_201_3,mipdsp_202_3,mipdsp_203_3,mipdsp_204_3,mipdsp_205_3,mipdsp_207_3,mipdsp_208_3,mipdsp_210_3,mipdsp_211_3,mipdsp_212_3,mipdsp_217_3,mipdsp_201_4,mipdsp_202_4,mipdsp_203_4,mipdsp_204_4,mipdsp_205_4,mipdsp_207_4,mipdsp_208_4,mipdsp_210_4,mipdsp_211_4,mipdsp_212_4,mipdsp_217_4,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,mipd_1_2,mipd_2_2,mipd_3_2,mipd_4_2,mipd_5_2,mipd_6_2,mipd_7_2,mipd_8_2,mipd_9_2,mipd_10_2,mipd_11_2,mipd_12_2,mipd_13_2,mipd_14_2,mipd_15_2,mipd_1_3,mipd_2_3,mipd_3_3,mipd_4_3,mipd_5_3,mipd_6_3,mipd_7_3,mipd_8_3,mipd_9_3,mipd_10_3,mipd_11_3,mipd_12_3,mipd_13_3,mipd_14_3,mipd_15_3,mipd_1_4,mipd_2_4,mipd_3_4,mipd_4_4,mipd_5_4,mipd_6_4,mipd_7_4,mipd_8_4,mipd_9_4,mipd_10_4,mipd_11_4,mipd_12_4,mipd_13_4,mipd_14_4,mipd_15_4,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1,cap_1_2,cap_2_2,cap_3_2,cap_4_2,cap_5_2,cap_6_2,cap_7_2,cap_8_2,cap_9_2,cap_10_2,cap_12_2,cap_13_2,cap_14_2,cap_15_2,cap_16_2,cap_17_2,cap_18_2,cap_19_2,cap_20_2,cap_21_2,cap_22_2,cap_23_2,cap_24_2,cap_1_3,cap_2_3,cap_3_3,cap_4_3,cap_5_3,cap_6_3,cap_7_3,cap_8_3,cap_9_3,cap_10_3,cap_12_3,cap_13_3,cap_14_3,cap_15_3,cap_16_3,cap_17_3,cap_18_3,cap_19_3,cap_20_3,cap_21_3,cap_22_3,cap_23_3,cap_24_3,cap_1_4,cap_2_4,cap_3_4,cap_4_4,cap_5_4,cap_6_4,cap_7_4,cap_8_4,cap_9_4,cap_10_4,cap_12_4,cap_13_4,cap_14_4,cap_15_4,cap_16_4,cap_17_4,cap_18_4,cap_19_4,cap_20_4,cap_21_4,cap_22_4,cap_23_4,cap_24_4
1966m7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.264999,2.433,11.824333,.85499998,1.0136666,53.263,0,.16333333,3.4686666,2.6663334,1.6293333,0,.48266665,0,4.9366665,20.165333,2.5286667,8.7670002,.62200002,.97866668,52.028334,0,.72933332,5.5286665,2.7603334,1.5856667,0,.57999999,0,3.7266668,17.772334,2.0486667,19.517333,.49600001,.68633332,45.759333,0,0,6.1186666,3.1023334,.84366665,0,.56866668,0,3.0883333,13.346,2.489,15.536667,.98533332,.32033333,53.937335,0,0,2.6183333,2.4183334,1.9606666,0,1.66,0,4.7283333,17.264999,11.824333,.155,.63533334,.18466667,.37166666,0,0,0,0,2.3003333,1.6976666,.20866666,.54166667,5.1873334,0,0,48.075334,2.6663334,0,3.9513334,0,4.9366665,20.165333,8.7670002,.15233333,0,.306,.41733332,0,0,.02966667,0,1.9009999,1.698,.23066666,1.524,6.3276666,.184,0,45.700667,2.7603334,0,6.1086666,0,3.7266668,17.772334,19.517333,.03466667,.24866666,.208,.70566668,0,0,.04633333,0,1.1316667,1.0133333,.24866666,.43766665,3.2483334,0,0,42.510999,3.1023334,0,6.6866665,0,3.0883333,13.346,15.536667,.15666667,.102,.10633334,.57433331,0,0,0,0,2.8389999,1.1466666,.61133333,.21333333,3.3973334,.005,0,50.540667,2.4183334,0,4.2783333,0,4.7283333
1966m8,1,3541,3.159,.884,9.476,0,3.159,0,.117,.167,1.336,12.305,0,.997,0,0,0,2.696,0,1.996,1.996,43.098,0,1.128,0,0,0,3.698,.977,11.095,0,3.698,1.451,0,.184,1.762,7.727,0,.933,0,0,0,5.964,4.561,1.216,1.216,38.146,0,4.757,0,0,0,3.466,.166,10.397,0,3.466,.87,.85,0,.96,18.584,0,.421,0,0,0,3.076,0,.486,.486,40.286,0,4.059,0,0,0,2.17,.235,6.511,0,2.17,.66,.274,.235,1.39,16.205,0,1.237,0,0,0,2.85,0,.496,.496,46.399,0,3.054,0,0,0,3.159,.884,9.476,0,0,3.159,0,0,0,.365,3.698,.977,11.095,0,0,3.698,1.451,0,0,.708,3.466,.166,10.397,0,0,3.466,.87,0,0,.373,2.17,.235,6.511,0,0,2.17,.66,0,0,.098,0,2.696,0,1.996,0,1.996,0,.156,43.098,0,0,0,5.964,4.561,1.216,0,1.216,0,.346,38.146,0,0,0,3.076,0,.486,0,.486,0,.278,40.286,0,0,0,2.85,0,.496,0,.496,0,0,46.399,0,0,.156,0,.117,.167,.083,1.336,0,0,.156,0,0,.173,0,0,.184,.092,1.762,0,0,.173,0,0,.186,0,.85,0,0,.96,0,0,.186,0,0,.382,0,.274,.235,.117,1.39,0,0,.382,0,0,17.042999,2.017,15.688,.99699998,1.017,49.943001,0,.19599999,2.2809999,3.447,1.251,0,.72399998,0,5.3969998,21.628,2.3840001,8.4300003,.93300003,.98500001,51.450001,0,1.094,4.9299998,2.638,1.0369999,0,.69099998,0,3.8010001,18.738001,2.1830001,21.948,.421,.74599999,44.612,0,0,5.441,2.6800001,.456,0,.33199999,0,2.4449999,11.845,2.78,20.434,1.237,.098,50.241001,0,0,3.289,2.5190001,1.9579999,0,2.388,0,3.211,17.042999,15.688,.167,.65200001,.222,.117,0,0,0,0,2.027,1.42,.31299999,.56099999,3.9920001,0,0,45.950001,3.447,0,3.0050001,0,5.3969998,21.628,8.4300003,.184,0,.161,0,0,0,0,0,1.808,1.854,.34599999,1.803,6.994,.27599999,0,44.456001,2.638,0,5.6209998,0,3.8010001,18.738001,21.948,0,.373,.097,.85000002,0,0,0,0,.77999997,.95999998,.373,.373,.972,0,0,43.639999,2.6800001,0,5.7719998,0,2.4449999,11.845,20.434,.235,0,.104,.27399999,0,0,0,0,3.0899999,1.507,.764,.098,.99199998,0,0,49.25,2.5190001,0,5.677,0,3.211
1966m9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.153,1.6765,14.0965,.803,.69149998,52.486,0,.3325,2.6335,2.5535,1.1055,0,1.018,0,4.451,20.449,2.138,12.7155,.79900002,.69600001,50.2295,0,.63699999,4.0114999,2.0595,1.2005,0,.84600002,0,4.2190001,17.4875,2.0215001,21.2905,.3495,.536,46.591999,0,.0265,4.4075,2.459,.4585,0,.57700001,0,3.795,13.6035,2.3915,17.2785,1.0645,.2905,54.3405,0,.053,2.4045,1.864,1.774,0,1.5525,0,3.383,18.153,14.0965,.0835,.32600001,.158,.27,0,0,0,0,1.751,1.0855,.2375,.68599999,6.503,.012,0,45.9825,2.5535,0,3.6515,0,4.451,20.449,12.7155,.1445,0,.184,.3635,0,0,0,0,1.8155,1.457,.17299999,1.1825,7.184,.1505,0,43.0455,2.0595,0,4.8569999,0,4.2190001,17.4875,21.2905,.026,.1865,.104,.757,0,0,0,0,.704,1.0525,.1865,.3765,3.2999999,0,0,43.292,2.459,0,4.9844999,0,3.795,13.6035,17.2785,.222,0,.2405,.3795,0,0,0,0,2.5975,1.3905,.3995,.33899999,3.7829999,.0045,0,50.558001,1.864,0,3.957,0,3.383
1966m10,2,3208,3.643,.419,10.93,0,3.643,.237,.423,0,.751,11.563,0,.609,0,0,0,3.121,0,4.507,4.507,42.894,0,1.556,0,0,0,3.306,1.595,9.917,0,3.306,.225,.727,.105,1.007,14.286,0,.665,0,0,0,3.865,0,3.687,3.687,37.77,0,2.156,0,0,0,3.151,.053,9.454,0,3.151,.047,.664,.052,1.119,17.895,0,.278,0,0,0,3.387,.1,2.764,2.764,39.397,0,1.785,0,0,0,2.847,.34,8.54,0,2.847,.211,.485,.209,1.169,13.163,0,.892,0,0,0,2.638,.104,3.235,3.235,49.134,0,.827,0,0,0,3.643,.419,10.93,0,0,3.643,.237,0,0,.342,3.306,1.595,9.917,0,0,3.306,.225,0,0,.382,3.151,.053,9.454,0,0,3.151,.047,0,0,.326,2.847,.34,8.54,0,0,2.847,.211,0,0,.474,0,3.121,0,4.507,0,4.507,0,0,42.894,0,0,0,3.865,0,3.687,0,3.687,0,0,37.77,0,0,0,3.387,.1,2.764,0,2.764,0,.16,39.397,0,0,0,2.638,.104,3.235,0,3.235,0,.093,49.134,0,0,.081,0,.423,0,0,.751,0,0,.081,0,0,0,0,.727,.105,.053,1.007,0,0,0,0,0,0,0,.664,.052,.026,1.119,0,0,0,0,0,.018,0,.485,.209,.105,1.169,0,0,.018,0,0,19.263,1.336,12.505,.60900003,.366,55.028999,0,.46900001,2.9860001,1.66,.95999998,0,1.312,0,3.5050001,19.27,1.892,17.000999,.66500002,.40700001,49.008999,0,.18000001,3.0929999,1.4809999,1.364,0,1.001,0,4.6370001,16.237,1.86,20.632999,.278,.32600001,48.571999,0,.053,3.3740001,2.2379999,.461,0,.82200003,0,5.145,15.362,2.003,14.123,.89200002,.48300001,58.439999,0,.106,1.52,1.209,1.59,0,.71700001,0,3.5550001,19.263,12.505,0,0,.094,.42300001,0,0,0,0,1.475,.75099999,.162,.81099999,9.0139999,.024,0,46.014999,1.66,0,4.2979999,0,3.5050001,19.27,17.000999,.105,0,.207,.727,0,0,0,0,1.823,1.0599999,0,.56199998,7.3740001,.025,0,41.634998,1.4809999,0,4.0929999,0,4.6370001,16.237,20.632999,.052,0,.111,.66399997,0,0,0,0,.62800002,1.145,0,.38,5.6279998,0,0,42.944,2.2379999,0,4.197,0,5.145,15.362,14.123,.20900001,0,.377,.48500001,0,0,0,0,2.105,1.274,.035,.57999998,6.5739999,.009,0,51.866001,1.209,0,2.237,0,3.5550001
1966m11,1,1283,.104,.519,5.714,.416,2.597,.26,1.039,1.732,2.004,2.857,2.597,.584,0,0,0,4.416,0,0,50.39,0,.037,.26,0,.771,.087,0,.777,6.796,0,6.796,.485,1.942,.324,1.664,3.398,2.427,.728,0,0,0,2.184,0,.485,45.146,0,.231,0,0,2.176,.162,.275,.44,4.984,0,.824,.549,.824,1.518,1.177,5.357,3.984,.618,0,0,0,4.945,.549,0,45.055,0,.078,.549,0,1.639,.229,.122,.488,7.97,.488,4.573,0,1.524,2.091,2.221,4.878,3.354,.457,0,0,0,3.811,.61,0,43.598,0,0,.152,0,1.616,0,.104,.519,5.714,.416,.779,2.597,.26,.866,.866,1.385,0,.777,6.796,0,.485,6.796,.485,1.133,1.133,1.618,.275,.44,4.984,0,1.648,.824,.549,1.557,1.557,1.832,.122,.488,7.97,.488,.915,4.573,0,1.016,1.016,1.016,.519,4.416,0,0,0,50.39,0,1.039,0,.173,0,.485,2.184,0,.485,0,45.146,0,1.456,0,.566,0,.275,4.945,.549,0,0,45.055,0,.824,0,0,.275,0,3.811,.61,0,0,43.598,.152,.915,0,.203,0,2.021,1.336,1.039,1.732,.866,2.004,0,0,1.014,0,0,1.482,1.11,1.942,.324,.162,1.664,0,0,.555,0,0,1.277,1.334,.824,1.518,.641,1.177,0,0,.576,0,.275,2.956,1.786,1.524,2.091,.915,2.221,0,0,1.452,0,0,10.84,10.011,5.6490002,1.169,4.4159999,55.844002,.17299999,.223,.57099998,2.273,.45500001,0,1.364,4.6750002,2.3380001,16.052,7.2379999,6.23,1.456,4.369,49.271999,.56599998,.98199999,.64700001,4.086,1.699,0,.60699999,4.5310001,2.2650001,9.4209995,7.6220002,9.8210001,1.2359999,5.4949999,51.374001,.27500001,.47099999,1.374,4.1209998,.206,0,.069,5.678,2.839,15.13,12.944,8.3839998,.91500002,3.049,49.084999,.20299999,0,.30500001,3.125,1.067,0,0,3.862,1.931,12.294,5.6490002,1.732,.77899998,1.039,1.039,.148,.037,0,.141,1.623,4.8730001,1.967,.36399999,50.909,.51899999,.17299999,5.4549999,2.273,.037,1.9349999,4.6750002,2.3380001,18.414,6.7150002,.324,0,.87400001,1.942,.27700001,.23100001,0,.15000001,3.155,3.4909999,.94300002,.75199997,46.117001,.48500001,.324,3.8829999,4.086,.27200001,.76899999,4.5310001,2.2650001,12.017,10.096,1.518,.54900002,1.868,.824,.31400001,.078,0,.078,1.442,3.5450001,1.1619999,.426,46.153999,0,.27500001,5.7690001,4.1209998,.078,1.168,5.678,2.839,16.792,8.3839998,2.0910001,0,1.159,1.524,0,0,0,.30500001,1.982,5.6620002,3.118,.47299999,44.360001,0,.20299999,4.7259998,3.125,0,.30500001,3.862,1.931
1966m12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2315,6.4344999,6.6560001,1.11,2.5579999,57.336,.0865,.1115,2.1165,2.214,1.2825,0,.92849998,2.3375001,2.5975001,17.128,4.1255,5.5510001,1.064,2.6195,54.876499,.28299999,1.596,1.768,2.8685,1.641,0,1.737,2.2655001,2.4765,11.944,5.5300001,9.2455001,.88599998,3.2539999,52.7425,.1375,.469,3.976,3.4014999,.64749999,0,1.331,2.839,3.5979999,13.9675,8.3475001,7.3585,1.0865,2.02,58.144501,.1015,.2095,.75000003,1.959,1.005,0,.634,1.931,2.4855,14.958499,6.6560001,1.014,.40199999,.64700001,.90350002,.074,.0185,0,.0705,2.2645,3.3335001,.9835,.5195,28.189,.2595,.0865,29.407001,2.214,.0185,3.0444999,2.3375001,2.5975001,18.309,5.7935002,.207,0,.54150001,1.15,.13850001,.1155,0,.075,2.6005,2.028,.47150001,1.8265,25.519,.33200001,.162,29.721501,2.8685,.13600001,3.2625,2.2655001,2.4765,13.242,9.3829999,.95100001,.48200001,.96000002,.93599999,.15700001,.039,0,.039,1.5075,2.7755001,.58099997,.745,27.479,0,.1375,25.538,3.4014999,.039,5.1694998,2.839,3.5979999,14.7985,7.3585,1.0715,0,.61450002,1.2705,0,0,0,.1525,2.0565,4.0145001,1.716,.60099998,24.4535,.3405,.1015,33.691501,1.959,0,1.384,1.931,2.4855
1967m1,1,1562,3.214,.875,9.643,0,3.214,0,.768,.296,1.646,6.678,0,1.051,0,0,0,3.489,.263,2.603,2.603,49.181,0,1.79,0,0,0,3.382,.538,10.145,0,3.382,.067,.358,.09,.52,4.513,0,.672,0,0,0,6.71,.358,2.281,2.281,46.834,0,2.172,0,0,0,2.602,.86,7.806,0,2.602,0,1.048,.384,1.814,7.633,0,.536,0,0,0,2.431,.104,4.35,4.35,42.773,0,3.537,0,0,0,2.185,.943,6.554,0,2.185,0,1.017,.052,2.341,6.019,0,1.258,0,0,0,1.876,.07,2.239,2.239,60.361,0,.776,0,0,0,3.214,.875,9.643,0,0,3.214,0,0,0,.675,3.382,.538,10.145,0,0,3.382,.067,0,0,.691,2.602,.86,7.806,0,0,2.602,0,0,0,.598,2.185,.943,6.554,0,0,2.185,0,0,0,.309,0,3.489,.263,2.603,0,2.603,0,.69,49.181,0,0,0,6.71,.358,2.281,0,2.281,0,2.016,46.834,0,0,0,2.431,.104,4.35,0,4.35,0,.104,42.773,0,0,0,1.876,.07,2.239,0,2.239,0,.419,60.361,0,0,0,0,.768,.296,.148,1.646,0,0,0,0,0,0,0,.358,.09,.045,.52,0,0,0,0,0,0,0,1.048,.384,.192,1.814,0,0,0,0,0,.157,0,1.017,.052,.026,2.341,0,0,.157,0,0,17.622999,2.858,7.6630001,1.051,.69999999,58.827999,0,0,3.6619999,2.155,2.1099999,0,.493,0,2.8570001,18.204,1.013,4.8720002,.67199999,.87,60.480999,0,2.21,2.8889999,1.651,1.5829999,0,2.8670001,0,2.688,14.467,3.438,8.6700001,.53600001,1.013,54.111,0,.46700001,6.5780001,2.6819999,1.089,0,2.5929999,0,4.3569999,12.805,3.7509999,6.3330002,1.258,.991,67.204002,0,.419,1.1950001,.79299998,.94300002,0,1.268,0,3.04,17.622999,7.6630001,.296,.025,.255,.76800001,0,0,0,0,2.9059999,1.794,0,.67500001,5.4689999,0,0,53.359001,2.155,0,4.1539998,0,2.8570001,18.204,4.8720002,.09,0,.20900001,.35800001,0,0,0,0,2.046,.565,0,2.901,4.921,.17900001,0,55.560001,1.651,0,5.756,0,2.688,14.467,8.6700001,.384,.41499999,.052,1.048,0,0,0,0,1.573,2.006,0,1.064,8.8039999,0,0,45.306999,2.6819999,0,9.1709995,0,4.3569999,12.805,6.3330002,.052,0,.07,1.017,0,0,0,0,2.131,2.3670001,.31400001,.72899997,4.5469999,.68099999,0,62.657001,.79299998,0,2.4630001,0,3.04
1967m2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.952856,2.7515715,7.4465715,6.2802855,.72014285,55.803428,0,.05485714,3.7427143,2.005,1.9732856,0,.57357144,0,2.6958572,17.276,1.3461429,4.8298573,5.1031429,.78342858,56.896142,0,1.9948572,2.8787142,1.6667143,1.558,0,2.7592858,0,2.9075714,13.469143,3.1877143,7.9131429,6.255,.89842858,51.559286,0,.40028572,6.1501429,2.5698571,1.0388571,0,2.2978571,0,4.2614285,11.654572,3.5692857,6.5055716,5.4171428,.84942857,64.510145,0,.35914286,1.4227143,.69442856,.86728573,0,1.264,0,2.8861428,15.952856,7.4465715,.25371429,.11742857,.246,.69942858,0,0,0,0,8.0075714,1.7298572,.06857143,.65742858,4.9895713,0,0,50.813858,2.005,0,4.3152855,0,2.6958572,17.276,4.8298573,.07714286,0,.21271429,.43257144,0,0,0,0,6.4485712,.81128572,.02514286,2.6248572,4.721,.15342858,0,52.175144,1.6667143,0,5.638,0,2.9075714,13.469143,7.9131429,.34914286,.35571428,.05957143,.95842855,0,0,0,0,7.2341428,1.88,0,.94214287,7.9527142,0,0,43.606571,2.5698571,0,8.4479996,0,4.2614285,11.654572,6.5055716,.07414286,0,.06,.93071425,0,0,0,0,6.2244286,2.2945715,.26914287,.62485712,4.1778571,.58371428,0,60.332287,.69442856,0,2.6867143,0,2.8861428
1967m3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.282714,2.6451429,7.2301429,11.509571,.74028571,52.778856,0,.10971429,3.8234286,1.855,1.8365714,0,.65414287,0,2.5347144,16.348,1.6792857,4.7877145,9.5342859,.69685715,53.311285,0,1.7797143,2.8684285,1.6824286,1.533,0,2.6515715,0,3.1271428,12.471286,2.9374285,7.1562858,11.974,.78385715,49.007572,0,.33357143,5.7222857,2.4577142,.98871427,0,2.0027142,0,4.165857,10.504143,3.3875714,6.678143,9.5762857,.70785714,61.816287,0,.29928571,1.6504286,.59585713,.79157144,0,1.26,0,2.7322857,14.282714,7.2301429,.21142857,.20985714,.237,.63085714,0,0,0,0,13.109143,1.6657143,.13714285,.63985715,4.5101427,0,0,48.268715,1.855,0,4.4765713,0,2.5347144,16.348,4.7877145,.06428572,0,.21642858,.50714286,0,0,0,0,10.851142,1.0575714,.05028571,2.3487143,4.521,.12785715,0,48.790286,1.6824286,0,5.52,0,3.1271428,12.471286,7.1562858,.31428572,.29642857,.06714286,.86885713,0,0,0,0,12.895286,1.754,0,.82028572,7.1014285,0,0,41.906142,2.4577142,0,7.7249997,0,4.165857,10.504143,6.678143,.09628572,0,.05,.84442854,0,0,0,0,10.317857,2.2221429,.22428572,.52071427,3.8087143,.48642857,0,58.007572,.59585713,0,2.9104286,0,2.7322857
1967m4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.612571,2.5387143,7.0137142,16.738856,.76042857,49.754284,0,.16457143,3.9041429,1.705,1.6998571,0,.7347143,0,2.3735715,15.42,2.0124286,4.7455716,13.965429,.61028572,49.726428,0,1.5645714,2.8581428,1.6981429,1.508,0,2.5438572,0,3.3467142,11.473429,2.6871428,6.3994286,17.693,.66928572,46.455857,0,.26685715,5.2944286,2.3455714,.93857141,0,1.7075714,0,4.0702856,9.3537144,3.2058571,6.8507143,13.735428,.56628571,59.12243,0,.23942857,1.8781429,.4972857,.71585715,0,1.256,0,2.5784286,12.612571,7.0137142,.16914286,.30228571,.228,.56228571,0,0,0,0,18.210714,1.6015715,.20571428,.62228572,4.0307142,0,0,45.723572,1.705,0,4.637857,0,2.3735715,15.42,4.7455716,.05142857,0,.22014286,.58171429,0,0,0,0,15.253714,1.3038572,.07542857,2.0725714,4.321,.10228572,0,45.405429,1.6981429,0,5.402,0,3.3467142,11.473429,6.3994286,.27942857,.23714285,.07471428,.7792857,0,0,0,0,18.556429,1.628,0,.69842858,6.2501428,0,0,40.205714,2.3455714,0,7.0019998,0,4.0702856,9.3537144,6.8507143,.11842857,0,.04,.75814283,0,0,0,0,14.411286,2.1497144,.17942858,.41657141,3.4395714,.38914285,0,55.682858,.4972857,0,3.1341428,0,2.5784286
