ts,numsurveys,numrespondents,mipds_101_0,mipds_102_0,mipds_103_0,mipds_105_0,mipds_109_0,mipds_110_0,mipds_203_0,mipds_204_0,mipds_207_0,mipds_308_0,mipds_309_0,mipds_401_0,mipds_404_0,mipds_503_0,mipds_509_0,mipds_601_0,mipds_602_0,mipds_603_0,mipds_605_0,mipds_610_0,mipds_804_0,mipds_901_0,mipds_1001_0,mipds_1011_0,mipds_1012_0,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipde_101_0,mipde_102_0,mipde_103_0,mipde_105_0,mipde_108_0,mipde_109_0,mipde_110_0,mipde_501_0,mipde_502_0,mipde_504_0,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipdfp_506_0,mipdfp_601_0,mipdfp_602_0,mipdfp_603_0,mipdfp_604_0,mipdfp_605_0,mipdfp_606_0,mipdfp_608_0,mipdfp_610_0,mipdfp_701_0,mipdfp_702_0,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdsp_201_0,mipdsp_202_0,mipdsp_203_0,mipdsp_204_0,mipdsp_205_0,mipdsp_207_0,mipdsp_208_0,mipdsp_210_0,mipdsp_211_0,mipdsp_212_0,mipdsp_217_0,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipd_1_0,mipd_2_0,mipd_3_0,mipd_4_0,mipd_5_0,mipd_6_0,mipd_7_0,mipd_8_0,mipd_9_0,mipd_10_0,mipd_11_0,mipd_12_0,mipd_13_0,mipd_14_0,mipd_15_0,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,cap_1_0,cap_2_0,cap_3_0,cap_4_0,cap_5_0,cap_6_0,cap_7_0,cap_8_0,cap_9_0,cap_10_0,cap_12_0,cap_13_0,cap_14_0,cap_15_0,cap_16_0,cap_17_0,cap_18_0,cap_19_0,cap_20_0,cap_21_0,cap_22_0,cap_23_0,cap_24_0,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1
1964q4,1,1570,.875,3.493,2.626,0,.875,.05,.39,1.741,2.03,15.044,7.522,1.027,0,0,0,11.271,.939,7.21,7.21,8.974,0,2.443,0,3.109,0,1.139,5.153,3.416,0,1.139,.015,1.384,.895,2.482,13.893,6.947,.212,0,0,0,14.269,.807,5.957,5.957,7.677,0,2.193,0,4.773,0,.875,3.493,2.626,0,0,.875,.05,0,0,.543,1.139,5.153,3.416,0,0,1.139,.015,0,0,.925,0,11.271,.939,7.21,0,7.21,3.605,1.04,8.974,0,0,0,14.269,.807,5.957,0,5.957,2.979,.933,7.677,0,0,.004,0,.39,1.741,.871,2.03,0,0,.004,0,0,0,0,1.384,.895,.448,2.482,0,0,.03,0,0,8.4630003,5.039,22.794001,1.714,1.098,40.249001,0,0,3.3940001,5.27,1.9859999,0,.912,0,9.0810003,11.788,5.2389998,20.958,.56599998,2.477,38.578999,0,0,2.773,7.9419999,.54400003,0,1.875,0,7.2600002,8.4630003,22.794001,1.7410001,.461,.43799999,.38999999,0,0,0,0,3.263,2.9000001,.007,.54299998,18.964001,.094,0,21.285,5.27,0,4.3060002,0,9.0810003,11.788,20.958,.89499998,1.4910001,.097,1.3839999,0,0,0,0,1.0140001,2.9289999,.03,.92500001,15.699,.06,0,22.879,7.9419999,0,4.6490002,0,7.2600002
1965q1,2,3106,.204,2.309,.944,0,.315,.055,.813,.609,.985,35.062,0,.649,0,0,0,5.736,.063,4.153,4.153,25.893,0,2.094,0,0,0,.407,2.304,2.419,0,.806,.528,.622,.553,1.361,25.684,0,1.035,0,0,0,11.052,.241,3.722,3.722,26.642,0,1.677,0,0,0,.204,2.309,.944,0,0,.315,.055,0,0,.312,.407,2.304,2.419,0,0,.806,.528,0,0,.725,0,5.736,.063,4.153,0,4.153,.535,.734,25.893,0,0,0,11.052,.241,3.722,0,3.722,.518,1.416,26.642,0,0,.041,0,.813,.609,.304,.985,0,0,.041,0,0,0,0,.622,.553,.277,1.361,0,0,0,0,0,4.2810001,2.7939999,38.243999,.64899999,.63999999,41.266998,0,0,4.033,1.1210001,1.587,0,.45899999,0,4.9260001,7.9889998,2.813,29.301001,1.035,1.234,47.313,0,0,3.0050001,1.5829999,.43099999,0,1.493,0,3.803,4.2810001,38.243999,.60900003,.32800001,.125,.81300002,0,0,0,0,2.1110001,1.289,.083,.31200001,8.9040003,0,0,32.362999,1.1210001,0,4.4910002,0,4.9260001,7.9889998,29.301001,.55299997,.509,.017,.62199998,0,0,0,0,1.449,1.638,0,.72500002,8.2030001,0,0,39.110001,1.5829999,0,4.4970002,0,3.803
1965q2,1,1633,.676,2.249,2.029,0,.676,0,.723,.252,1.883,21.721,0,.568,0,0,0,9.267,.216,8.725,8.725,23.152,0,2.322,0,0,0,.981,3.237,2.944,0,.981,.471,.678,.194,1.66,19.077,0,.864,0,0,0,14.888,.059,5.446,5.446,24.303,0,1.944,0,0,0,.676,2.249,2.029,0,0,.676,0,0,0,.078,.981,3.237,2.944,0,0,.981,.471,0,0,.318,0,9.267,.216,8.725,0,8.725,0,.6,23.152,0,0,0,14.888,.059,5.446,0,5.446,0,.476,24.303,0,0,0,0,.723,.252,.126,1.883,0,0,0,0,0,0,0,.678,.194,.097,1.66,0,0,0,0,0,5.7950001,2.9849999,21.959,.56800002,.51099998,50.685001,0,.324,3.5480001,2.5550001,3.1989999,0,2.4089999,0,5.4619999,8.9329996,2.6289999,19.502001,.86400002,.61299998,50.617001,0,.403,3.122,2.651,1.161,0,5.6760001,0,3.8299999,5.7950001,21.959,.252,.433,.368,.72299999,0,0,0,0,3.3989999,2.0090001,0,.403,17.666,0,0,33.02,2.5550001,0,5.9569998,0,5.4619999,8.9329996,19.502001,.19400001,.29499999,.132,.67799997,0,0,0,0,1.8940001,1.757,0,.72100002,10.95,0,0,39.667,2.651,0,8.7980003,0,3.8299999
1965q3,3,4760,.573,1.359,1.72,0,.573,.406,1.299,.333,1.628,20.324,0,.945,0,0,0,6.223,.182,6.217,6.264,32.943,0,2.39,0,0,0,1.058,2.653,3.175,0,1.058,.796,.826,.141,1.408,17.401,0,.916,0,0,0,10.282,.296,5.391,5.492,30.677,0,2.849,0,0,0,.573,1.359,1.72,0,0,.573,.406,0,0,.239,1.058,2.653,3.175,0,0,1.058,.796,0,0,.571,0,6.223,.182,6.217,0,6.264,0,.661,32.943,0,0,0,10.282,.296,5.391,0,5.492,0,.98,30.677,0,0,.165,0,1.299,.333,.167,1.628,0,0,.165,0,0,.182,0,.826,.141,.071,1.408,0,0,.182,0,0,4.9640002,3.757,21.106001,.94499999,.38299999,52.488998,0,.20900001,4.0190001,1.323,3.187,0,2.431,0,5.1859999,9.3369999,2.809,18.039,.91600001,.94499999,53.118,0,.773,3.4389999,2.448,2.1849999,0,2.539,0,3.4519999,4.9640002,21.106001,.333,.14399999,.345,1.299,0,0,0,0,3.7869999,1.794,.33000001,.44800001,12.663,0,0,39.827,1.323,0,6.4499998,0,5.1859999,9.3369999,18.039,.141,.37400001,.352,.82599998,0,0,0,0,2.7490001,1.479,.36300001,1.3430001,11.179,0,0,41.938999,2.448,0,5.9780002,0,3.4519999
1965q4,2,3237,.408,1.683,2.262,0,.754,.155,.882,.218,1.407,15.061,0,.88,0,0,0,7.48,.326,5.636,5.636,37.677,0,2.012,0,0,0,.595,2.728,3.434,0,1.145,.29,.624,.379,1.997,14.408,0,.795,0,0,0,11.17,.173,4.089,4.098,31.773,0,2.946,0,0,0,.408,1.683,2.262,0,0,.754,.155,0,0,.455,.595,2.728,3.434,0,0,1.145,.29,0,0,.872,0,7.48,.326,5.636,0,5.636,1.176,.401,37.677,0,0,0,11.17,.173,4.089,0,4.098,.936,.829,31.773,0,0,.023,0,.882,.218,.109,1.407,0,0,.023,0,.055,.065,0,.624,.379,.189,1.997,0,0,.065,0,.079,5.717,2.7179999,16.983999,.88,.97399998,58.331001,0,.308,3.3299999,1.456,2.017,0,1.316,0,5.9679999,9.1409998,3.3970001,16.702999,.79500002,1.444,53.068001,0,.41999999,3.592,2.4560001,2.438,0,1.987,0,4.5599999,5.717,16.983999,.21799999,.33399999,.28200001,.88200003,0,0,.055,0,2.615,1.516,.047,.76300001,12.773,.185,0,45.557999,1.456,0,4.645,0,5.9679999,9.1409998,16.702999,.37900001,.50999999,.34799999,.62400001,0,0,.079,0,2.8859999,2.1860001,.12899999,1.2920001,9.2959995,.061,0,43.771999,2.4560001,0,5.5780001,0,4.5599999
1966q1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.074,2.601,12.664999,.652,.771,59.347,0,.154,4.4424999,1.6635,1.548,0,.81899999,0,5.263,14.249,2.8625001,12.458499,.6645,1.267,52.075001,0,.23999999,4.1515,2.8235,2.852,0,1.2355,0,5.1215,10.074,12.664999,.109,.2515,.2045,.82950002,0,0,.0365,0,1.9955,1.522,.104,.581,10.8845,.0925,0,48.4625,1.6635,0,5.2609999,0,5.263,14.249,12.458499,.27500001,.4365,.39399999,.82600001,0,0,.085,0,3.1229999,1.612,.0645,1.0355,7.4524999,.035,0,44.622499,2.8235,0,5.3859999,0,5.1215
1966q2,1,1563,2.663,.578,7.989,0,2.663,.107,.777,0,1.528,7.283,0,.424,0,0,0,3.984,.054,4.471,4.471,46.686,0,3.839,0,0,0,3.177,2.483,9.532,0,3.177,.269,1.028,.171,.952,7.622,0,.534,0,0,0,6.656,.121,2.744,2.744,38.033,0,3.607,0,0,0,2.663,.578,7.989,0,0,2.663,.107,0,0,.399,3.177,2.483,9.532,0,0,3.177,.269,0,0,.719,0,3.984,.054,4.471,0,4.471,0,.697,46.686,0,0,0,6.656,.121,2.744,0,2.744,0,.785,38.033,0,0,.08,0,.777,0,0,1.528,0,0,.08,0,.018,0,0,1.028,.171,.086,.952,0,0,0,0,.091,14.431,2.484,8.3459997,.42399999,.56800002,60.362999,0,0,5.5549998,1.8710001,1.079,0,.322,0,4.5580001,19.357,2.3280001,8.2139997,.53399998,1.09,51.082001,0,.06,4.711,3.191,3.266,0,.484,0,5.6830001,14.431,8.3459997,0,.169,.127,.77700001,0,0,.018,0,1.376,1.528,.161,.39899999,8.9960003,0,0,51.367001,1.8710001,0,5.8769999,0,4.5580001,19.357,8.2139997,.171,.36300001,.44,1.028,0,0,.091,0,3.3599999,1.038,0,.77899998,5.6090002,.009,0,45.473,3.191,0,5.1939998,0,5.6830001
1966q3,1,3541,2.59,.165,7.771,0,2.59,.932,.464,.183,.942,15.593,0,1.337,0,0,0,3.045,1.392,.93,.93,44.288,0,2.211,0,0,0,3.559,.921,10.677,0,3.559,.347,.201,.101,1.742,12.99,0,.41,0,0,0,3.732,0,1.157,1.157,40.459,0,3.991,0,0,0,2.59,.165,7.771,0,0,2.59,.932,0,0,.306,3.559,.921,10.677,0,0,3.559,.347,0,0,.392,0,3.045,1.392,.93,0,.93,0,.099,44.288,0,0,0,3.732,0,1.157,0,1.157,0,.26,40.459,0,0,.237,0,.464,.183,.091,.942,0,0,.237,0,0,.225,0,.201,.101,.05,1.742,0,0,.225,0,0,14.355,2.155,18.629999,1.337,.74199998,50.683998,0,.43900001,3.2409999,2.102,1.234,0,1.392,0,3.6900001,19.454,2.5439999,16.344,.41,.60500002,46.765999,0,0,4.5229998,3.6800001,1.17,0,.745,0,3.76,14.355,18.629999,.183,.35100001,.197,.46399999,0,0,0,0,2.3740001,1.033,.47400001,.745,3.2520001,.084,0,47.431999,2.102,0,4.632,0,3.6900001,19.454,16.344,.101,.213,.087,.20100001,0,0,0,0,1.494,1.7920001,.449,.39199999,2.3139999,0,0,44.451,3.6800001,0,5.2680001,0,3.76
1966q4,3,4491,1.948,.24,7.785,.032,2.66,.174,.843,.569,1.38,11.974,.86,.595,0,0,0,2.762,.059,2.808,16.132,31.41,.011,1.188,0,.305,.047,2.807,.792,9.744,.12,3.932,.259,.644,.419,1.044,10.585,.954,.6,0,0,0,4.229,.215,2.286,15.34,29.643,.031,1.111,0,.556,.017,1.948,.24,7.785,.032,.28,2.66,.174,.28,.28,.677,2.807,.792,9.744,.12,.301,3.932,.259,.385,.385,.7,.12,2.762,.059,2.808,0,16.132,0,.2,31.41,0,0,.05,4.229,.215,2.286,0,15.34,.025,.507,29.643,.126,.05,.622,.434,.843,.569,.267,1.38,0,0,.317,0,.04,.528,.366,.644,.419,.188,1.044,0,0,.244,0,0,13.609,4.4720001,14.075,.79000002,1.4069999,53.372002,0,.14300001,2.4579999,1.9910001,1.035,0,.61400002,1.707,4.329,18.563999,3.4330001,12.94,.73199999,1.6799999,52.244999,.176,.37400001,1.772,2.325,.88700002,0,1.102,.90399998,2.8670001,14.051,14.075,.56900001,.12,.48800001,.84299999,.046,.011,0,.027,1.689,2.2590001,.662,.46900001,19.159,.05,0,34.373001,1.9910001,.011,3.072,1.707,4.329,19.283001,13.041,.419,.1,.52200001,.64399999,.057,.031,0,.073,1.479,1.756,.461,.64999998,17.917,.11,.15099999,34.403,2.325,.035,2.7739999,.90399998,2.8670001
1967q1,1,1562,2.339,.609,7.018,0,2.339,.02,.72,.324,2.081,6.444,0,.761,0,0,0,2.898,.036,3.202,3.202,53.408,0,2.371,0,0,0,3.3,1.092,9.899,0,3.3,0,.992,.104,1.275,6.384,0,1.067,0,0,0,3.692,.346,2.633,2.633,46.348,0,1.701,0,0,0,2.339,.609,7.018,0,0,2.339,.02,0,0,.485,3.3,1.092,9.899,0,0,3.3,0,0,0,.637,0,2.898,.036,3.202,0,3.202,0,.392,53.408,0,0,0,3.692,.346,2.633,0,2.633,0,.976,46.348,0,0,.027,0,.72,.324,.162,2.081,0,0,.027,0,0,.061,0,.992,.104,.052,1.275,0,0,.061,0,0,13.135,3.342,6.822,.76099998,.90399998,63.137001,0,.36899999,4.0009999,1.97,1.589,0,.83700001,0,3.1329999,18.226999,2.5439999,7.4809999,1.067,.88099998,56.626999,0,.85399997,3.2950001,1.711,1.24,0,2.598,0,3.4760001,13.135,6.822,.324,.014,.176,.72000003,0,0,0,0,2.175,2.243,.054,.85399997,6.4390001,.405,0,56.698002,1.97,0,4.8379998,0,3.1329999,18.226999,7.4809999,.104,.244,.102,.99199998,0,0,0,0,2.2049999,1.327,.122,1.4910001,5.6110001,0,0,51.015999,1.711,0,5.8930001,0,3.4760001
1967q2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0225,3.051,6.3835001,17.896501,.46549999,52.5875,0,.23749999,3.8579999,1.2505,1.511,0,1.082,0,2.6545,13.762,2.1544999,6.2665,18.4885,.79799998,46.9685,0,.60949999,3.2605001,1.7835,.74150001,0,1.7555,0,3.4120001,9.0225,6.3835001,.2505,.007,.1765,.65200001,0,0,0,0,19.231499,2.0945,.0535,.49349999,4.812,.2025,0,47.776001,1.2505,0,4.9399998,0,2.6545,13.762,6.2665,.052,.335,.0815,.64799999,0,0,0,0,19.148999,1.2415,.213,1.0725,3.6575,0,0,43.310999,1.7835,0,5.016,0,3.4120001
1967q3,1,1627,.913,.318,2.739,0,.913,0,.584,.177,1.858,5.786,0,.372,0,0,0,1.539,.159,1.513,1.513,37.208,0,2.282,0,0,0,1.485,1.4,4.455,0,1.485,.183,.304,0,1.156,5.052,0,1.156,0,0,0,3.189,0,.852,.852,32.295,0,2.678,0,0,0,.913,.318,2.739,0,0,.913,0,0,0,.027,1.485,1.4,4.455,0,0,1.485,.183,0,0,.289,0,1.539,.159,1.513,0,1.513,0,.106,37.208,0,0,0,3.189,0,.852,0,.852,0,.122,32.295,0,0,.027,0,.584,.177,.088,1.858,0,0,.027,0,0,.152,0,.304,0,0,1.156,0,0,.152,0,0,4.9099998,2.76,5.9450002,35.032001,.027,42.037998,0,.106,3.7149999,.53100002,1.433,0,1.327,0,2.1760001,9.2969999,1.765,5.052,35.91,.71499997,37.310001,0,.36500001,3.2260001,1.8559999,.243,0,.91299999,0,3.348,4.9099998,5.9450002,.177,0,.177,.58399999,0,0,0,0,36.287998,1.946,.053,.133,3.1849999,0,0,38.854,.53100002,0,5.0419998,0,2.1760001,9.2969999,5.052,0,.426,.061,.30399999,0,0,0,0,36.092999,1.156,.30399999,.65399998,1.704,0,0,35.605999,1.8559999,0,4.1389999,0,3.348
1967q4,1,1565,1.541,.465,4.623,0,1.541,.322,.281,.044,1.137,8.385,0,.726,.209,0,0,2.272,0,2.768,2.768,48.05,0,4.3,0,0,0,2.317,.821,6.95,0,2.317,.537,.553,.216,1.284,10.242,0,1.76,.058,0,0,3.231,0,1.251,1.251,44.196,0,3.868,0,0,0,1.541,.465,4.623,0,0,1.541,.322,0,0,.174,2.317,.821,6.95,0,0,2.317,.537,0,0,.383,0,2.272,0,2.768,0,2.768,0,.416,48.05,0,0,0,3.231,0,1.251,0,1.251,0,.448,44.196,0,0,.087,0,.281,.044,.022,1.137,0,0,.087,0,0,.171,0,.553,.216,.108,1.284,0,0,.171,0,0,8.6660004,1.6569999,9.967,9.1719999,.87199998,56.273998,0,.058,5.375,2.1889999,2.98,0,1.569,0,1.22,13.324,2.5020001,12.25,9.335,.86199999,50.376999,0,.25600001,3.964,3.2920001,1.855,0,1.024,0,.95999998,8.6660004,9.967,.044,.69700003,.189,.28099999,0,0,0,0,11.964,1.159,.17399999,.23199999,5.5359998,0,0,50.737999,2.1889999,0,6.9439998,0,1.22,13.324,12.25,.21600001,.47999999,.085,.55299997,0,0,0,0,11.105,1.392,.34099999,.639,2.5020001,0,0,47.875,3.2920001,0,4.987,0,.95999998
1968q1,1,1502,1.86,0,5.579,0,1.86,.084,.718,0,2.548,10.188,0,3.449,.184,0,0,1.866,.038,1.12,1.12,53.375,0,2.044,0,0,0,2.461,.692,7.383,0,2.461,.142,.445,.076,2.894,10.737,0,3.598,.155,0,0,1.856,.065,.372,.372,45.559,0,2.477,0,0,0,1.86,0,5.579,0,0,1.86,.084,0,0,.101,2.461,.692,7.383,0,0,2.461,.142,0,0,.285,0,1.866,.038,1.12,0,1.12,0,.287,53.375,0,0,0,1.856,.065,.372,0,.372,0,.652,45.559,0,0,.077,0,.718,0,0,2.548,0,0,.077,0,0,.065,0,.445,.076,.038,2.894,0,0,.065,0,0,9.4820004,3.4200001,10.63,8.4720001,.101,57.807999,0,.20100001,2.7620001,1.127,3.8710001,0,.40200001,0,1.724,13.424,3.5840001,11.367,10.91,1.263,48.875,0,.19599999,3.1619999,2.9779999,.375,0,2.9549999,0,.91299999,9.4820004,10.63,0,0,.398,.71799999,0,0,0,0,11.945,2.5480001,.153,.30199999,2.279,0,0,55.528999,1.127,0,3.164,0,1.724,13.424,11.367,.076,.97799999,.016,.44499999,0,0,0,0,11.268,2.9319999,.13,.48100001,.80800003,0,0,48.067001,2.9779999,0,6.1170001,0,.91299999
1968q2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4300001,3.8205001,12.659,13.342,.49700001,51.682499,.0125,.137,2.8935001,1.7235,3.2835001,0,.47400001,.205,1.8395,11.421,3.9175,12.687,15.646,1.412,43.809999,.072,.175,2.6845,3.217,1.8494999,.056,1.7395,.1595,1.156,7.4935002,12.6715,.1115,.1805,.27,.5785,.025,0,0,.0165,16.3915,2.636,.454,.29099999,3.1550001,0,0,48.601999,1.7235,0,3.3555,.205,1.8395,11.578,12.729,.125,.77449998,.0995,.59149998,.0135,0,0,.0415,17.4655,2.512,.60049999,.53850001,1.9885,.048,.056,41.869001,3.217,.014,4.424,.1595,1.156
1968q3,5,7732,.75,.397,2.579,.017,1.185,.17,.439,.223,2.118,10.407,2.908,4.39,.175,0,0,1.745,.263,.475,3.095,39.383,0,2.147,0,.085,0,1.441,.48,4.568,.085,1.962,.285,.738,.174,1.321,9.651,2.979,6.367,.188,0,0,2.368,.211,.447,2.384,32.627,0,1.463,0,.282,0,.75,.397,2.579,.017,.025,1.185,.17,.066,.066,.399,1.441,.48,4.568,.085,.08,1.962,.285,.17,.17,.555,.124,1.745,.263,.475,0,3.095,.074,.523,39.383,.025,0,.032,2.368,.211,.447,0,2.384,.064,.644,32.627,.064,.08,.458,.443,.439,.223,.158,2.118,0,0,.383,0,0,.723,.602,.738,.174,.146,1.321,0,0,.515,0,.032,5.3779998,4.2210002,14.688,18.212,.89300001,45.556999,.025,.073,3.0250001,2.3199999,2.6960001,0,.546,.41,1.955,9.4180002,4.2509999,14.007,20.382,1.561,38.744999,.14399999,.154,2.207,3.4560001,3.3239999,.112,.52399999,.31900001,1.399,5.5050001,14.713,.223,.361,.142,.43900001,.05,0,0,.033,20.837999,2.724,.755,.28,4.0310001,0,0,41.674999,2.3199999,0,3.5469999,.41,1.955,9.7320004,14.091,.17399999,.57099998,.183,.73799998,.027,0,0,.083,23.663,2.092,1.071,.59600002,3.1689999,.096,.112,35.671001,3.4560001,.028,2.7309999,.31900001,1.399
1968q4,1,1605,.829,.23,2.488,0,.829,.165,.568,.155,1.111,15.969,0,0,.175,0,0,1.083,.116,.279,.279,42.458,0,1.989,0,0,0,1.435,.261,4.306,0,1.435,.481,.41,0,1.037,12.889,0,0,0,0,0,1.748,.37,.196,.196,33.851,0,2.62,0,0,0,.829,.23,2.488,0,0,.829,.165,0,0,.094,1.435,.261,4.306,0,0,1.435,.481,0,0,.183,0,1.083,.116,.279,0,.279,0,.378,42.458,0,0,0,1.748,.37,.196,0,.196,0,.359,33.851,0,0,.131,.747,.568,.155,.078,1.111,0,0,.131,0,0,.13,1.242,.41,0,0,1.037,0,0,.13,0,0,4.6350002,2.921,17.378,12.595,.347,44.594002,0,0,2.6389999,1.566,9.1929998,0,.99000001,0,3.1429999,8.1029997,2.95,13.899,16.700001,.92299998,36.719002,0,0,3.142,2.0109999,12.065,0,1.337,0,2.1530001,4.6350002,17.378,.155,.252,0,.56800002,0,0,0,0,21.787001,1.936,.26199999,.094,.67500001,0,0,43.918999,1.566,0,3.628,0,3.1429999,8.1029997,13.899,0,.73900002,0,.41,0,0,0,0,28.764999,2.279,.26100001,.183,.76099998,0,0,35.958,2.0109999,0,4.4790001,0,2.1530001
1969q1,1,1461,1.357,1.077,4.071,0,1.357,.118,1.046,.257,1.964,12.515,0,0,.423,0,0,1.093,0,3.143,3.143,40.492,0,3.266,0,0,0,1.783,1.359,5.349,0,1.783,.218,.16,.067,2.192,13.823,0,0,0,0,0,3.002,0,1.842,1.842,35.456,0,2.116,0,0,0,1.357,1.077,4.071,0,0,1.357,.118,0,0,.118,1.783,1.359,5.349,0,0,1.783,.218,0,0,.2,0,1.093,0,3.143,0,3.143,0,.316,40.492,0,0,0,3.002,0,1.842,0,1.842,0,1.033,35.456,0,0,.345,.954,1.046,.257,.128,1.964,0,0,.345,0,0,.391,.866,.16,.067,.033,2.192,0,0,.391,0,0,8.099,5.04,14.459,8.8769999,.53299999,48.187,0,.01,4.6399999,.92400002,5.8569999,0,.76999998,0,2.605,10.691,4.099,15.127,7.9380002,.30500001,43.174,0,.34400001,3.4489999,2.5450001,9.4849997,0,1.3099999,0,1.5319999,8.099,14.459,.257,.414,.168,1.046,0,0,0,0,14.566,3.046,.69099998,.12800001,6.2870002,0,0,41.901001,.92400002,0,5.4099998,0,2.605,10.691,15.127,.067,.105,.289,.16,0,0,0,0,17.135,3.0910001,.78200001,.54400003,3.6830001,0,0,39.490002,2.5450001,0,4.7589998,0,1.5319999
1969q2,2,3121,1.237,.447,2.932,0,1.237,.088,.278,.058,3.175,7.931,0,1.121,.499,0,0,1.468,.027,.635,34.543,20.576,0,1.018,0,0,0,1.462,.601,3.575,0,1.462,.216,.615,.108,4.098,8.574,0,1.552,.058,0,0,1.597,.224,.437,30.141,18.048,0,.812,0,0,0,1.237,.447,2.932,0,0,1.237,.088,0,0,0,1.462,.601,3.575,0,0,1.462,.216,0,0,.043,0,1.468,.027,.635,0,34.543,0,.088,20.576,0,0,0,1.597,.224,.437,0,30.141,0,.259,18.048,0,0,.75,.117,.278,.058,.029,3.175,0,0,.244,0,0,1.235,.646,.615,.108,.054,4.098,0,0,.409,0,0,5.941,4.652,12.534,7.973,.75099999,57.337002,0,0,1.38,.43099999,5.2470002,0,1.358,0,2.3959999,7.3590002,7.165,13.099,9.6800003,1.812,50.706001,0,.032,1.233,.46399999,3.6960001,0,2.6170001,0,2.1370001,5.941,12.534,.058,.75099999,.092,.278,0,0,0,0,13.128,4.072,.244,0,35.205002,0,0,22.132,.43099999,0,2.7390001,0,2.3959999,7.3590002,13.099,.108,1.7690001,.022,.61500001,0,0,0,0,13.354,5.8870001,.55500001,.076,30.801001,0,0,19.903999,.46399999,0,3.8499999,0,2.1370001
1969q3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6700001,4.8883333,12.010667,8.401,.50066666,51.230668,0,1.25,2.9626666,.58833333,6.0293334,0,1.1946667,0,2.2736666,11.171333,7.0243333,13.067667,9.5203336,1.274,44.192668,0,1.489,2.2206667,.95066667,5.0273334,0,2.1743334,0,1.8873334,8.6700001,12.010667,.05466667,.50066666,.40533332,.42566667,.932,0,0,0,14.025,4.114,.294,.318,24.845001,0,0,26.385667,.58833333,0,4.158,0,2.2736666,11.171333,13.067667,.12866667,1.1793334,.34366666,1.0016667,1.301,0,0,0,14.204,5.276,.61800001,.28366667,21.562667,0,0,22.629333,.95066667,0,4.395,0,1.8873334
